id_gene,id_string,up,down,gene,biotype,description
ENSG00000141279,9606.ENSP00000320324,False,True,NPEPPS,protein_coding,aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]
ENSG00000141294,9606.ENSP00000269025,False,True,LRRC46,protein_coding,leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047]
ENSG00000141338,9606.ENSP00000467271,False,True,ABCA8,protein_coding,ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]
ENSG00000141349,9606.ENSP00000269097,False,True,G6PC3,protein_coding,glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]
ENSG00000141378,9606.ENSP00000464327,False,True,PTRH2,protein_coding,peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]
ENSG00000141384,9606.ENSP00000269142,False,True,TAF4B,protein_coding,TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]
ENSG00000141429,9606.ENSP00000269195,False,True,GALNT1,protein_coding,polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]
ENSG00000141499,9606.ENSP00000324203,True,False,WRAP53,protein_coding,WD repeat containing antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522]
ENSG00000141519,9606.ENSP00000380679,False,True,CCDC40,protein_coding,coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]
ENSG00000141552,9606.ENSP00000349957,True,False,ANAPC11,protein_coding,anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]
ENSG00000141556,9606.ENSP00000347719,False,True,TBCD,protein_coding,tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]
ENSG00000141577,9606.ENSP00000393583,True,False,CEP131,protein_coding,centrosomal protein 131 [Source:HGNC Symbol;Acc:HGNC:29511]
ENSG00000141642,9606.ENSP00000269466,False,True,ELAC1,protein_coding,elaC ribonuclease Z 1 [Source:HGNC Symbol;Acc:HGNC:14197]
ENSG00000141644,9606.ENSP00000468785,True,False,MBD1,protein_coding,methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]
ENSG00000141665,9606.ENSP00000393154,False,True,FBXO15,protein_coding,F-box protein 15 [Source:HGNC Symbol;Acc:HGNC:13617]
ENSG00000141696,9606.ENSP00000347649,True,True,P3H4,protein_coding,prolyl 3-hydroxylase family member 4 (non-enzymatic) [Source:HGNC Symbol;Acc:HGNC:16946]
ENSG00000141698,9606.ENSP00000389948,True,False,NT5C3B,protein_coding,"5'-nucleotidase, cytosolic IIIB [Source:HGNC Symbol;Acc:HGNC:28300]"
ENSG00000141736,9606.ENSP00000269571,False,True,ERBB2,protein_coding,erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]
ENSG00000141971,9606.ENSP00000324810,True,False,MVB12A,protein_coding,multivesicular body subunit 12A [Source:HGNC Symbol;Acc:HGNC:25153]
ENSG00000141985,9606.ENSP00000269886,True,False,SH3GL1,protein_coding,"SH3 domain containing GRB2 like 1, endophilin A2 [Source:HGNC Symbol;Acc:HGNC:10830]"
ENSG00000142039,9606.ENSP00000269967,False,True,CCDC97,protein_coding,coiled-coil domain containing 97 [Source:HGNC Symbol;Acc:HGNC:28289]
ENSG00000142082,9606.ENSP00000372191,False,True,SIRT3,protein_coding,sirtuin 3 [Source:HGNC Symbol;Acc:HGNC:14931]
ENSG00000142192,9606.ENSP00000284981,False,True,APP,protein_coding,amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
ENSG00000142230,9606.ENSP00000270225,True,False,SAE1,protein_coding,SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]
ENSG00000142330,9606.ENSP00000375844,False,True,CAPN10,protein_coding,calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477]
ENSG00000142409,9606.ENSP00000478557,False,True,ZNF787,protein_coding,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]
ENSG00000142459,9606.ENSP00000445905,True,False,EVI5L,protein_coding,ecotropic viral integration site 5 like [Source:HGNC Symbol;Acc:HGNC:30464]
ENSG00000142507,9606.ENSP00000270586,True,False,PSMB6,protein_coding,proteasome subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]
ENSG00000142552,9606.ENSP00000270645,True,True,RCN3,protein_coding,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]
ENSG00000142583,9606.ENSP00000366641,True,False,SLC2A5,protein_coding,solute carrier family 2 member 5 [Source:HGNC Symbol;Acc:HGNC:11010]
ENSG00000142655,9606.ENSP00000349016,False,True,PEX14,protein_coding,peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]
ENSG00000142687,9606.ENSP00000318406,False,True,KIAA0319L,protein_coding,KIAA0319 like [Source:HGNC Symbol;Acc:HGNC:30071]
ENSG00000142698,9606.ENSP00000435634,False,True,C1orf94,protein_coding,chromosome 1 open reading frame 94 [Source:HGNC Symbol;Acc:HGNC:28250]
ENSG00000142751,9606.ENSP00000363250,False,True,GPN2,protein_coding,GPN-loop GTPase 2 [Source:HGNC Symbol;Acc:HGNC:25513]
ENSG00000143006,9606.ENSP00000360500,True,False,DMRTB1,protein_coding,DMRT like family B with proline rich C-terminal 1 [Source:HGNC Symbol;Acc:HGNC:13913]
ENSG00000143155,9606.ENSP00000356807,False,True,TIPRL,protein_coding,TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231]
ENSG00000143156,9606.ENSP00000356785,False,True,NME7,protein_coding,NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]
ENSG00000143252,9606.ENSP00000356953,False,True,SDHC,protein_coding,succinate dehydrogenase complex subunit C [Source:HGNC Symbol;Acc:HGNC:10682]
ENSG00000143256,9606.ENSP00000356989,False,True,PFDN2,protein_coding,prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]
ENSG00000143258,9606.ENSP00000356981,False,True,USP21,protein_coding,ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]
ENSG00000143294,9606.ENSP00000271526,False,True,PRCC,protein_coding,proline rich mitotic checkpoint control factor [Source:HGNC Symbol;Acc:HGNC:9343]
ENSG00000143315,9606.ENSP00000357069,False,True,PIGM,protein_coding,phosphatidylinositol glycan anchor biosynthesis class M [Source:HGNC Symbol;Acc:HGNC:18858]
ENSG00000143321,9606.ENSP00000357189,False,True,HDGF,protein_coding,heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856]
ENSG00000143353,9606.ENSP00000355895,True,True,LYPLAL1,protein_coding,lysophospholipase like 1 [Source:HGNC Symbol;Acc:HGNC:20440]
ENSG00000143369,9606.ENSP00000358045,False,True,ECM1,protein_coding,extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]
ENSG00000143373,9606.ENSP00000319829,False,True,ZNF687,protein_coding,zinc finger protein 687 [Source:HGNC Symbol;Acc:HGNC:29277]
ENSG00000143374,9606.ENSP00000358060,False,True,TARS2,protein_coding,"threonyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30740]"
ENSG00000143379,9606.ENSP00000271640,False,True,SETDB1,protein_coding,SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761]
ENSG00000143390,9606.ENSP00000290524,True,True,RFX5,protein_coding,regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986]
ENSG00000143393,9606.ENSP00000357869,False,True,PI4KB,protein_coding,phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984]
ENSG00000143398,9606.ENSP00000357883,False,True,PIP5K1A,protein_coding,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [Source:HGNC Symbol;Acc:HGNC:8994]
ENSG00000143434,9606.ENSP00000357909,False,True,SEMA6C,protein_coding,semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]
ENSG00000143443,9606.ENSP00000357922,True,False,C1orf56,protein_coding,chromosome 1 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26045]
ENSG00000143452,9606.ENSP00000355167,True,True,HORMAD1,protein_coding,HORMA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25245]
ENSG00000143476,9606.ENSP00000355958,False,True,DTL,protein_coding,denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]
ENSG00000143498,9606.ENSP00000339976,False,True,TAF1A,protein_coding,"TATA-box binding protein associated factor, RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:11532]"
ENSG00000143512,9606.ENSP00000342118,True,False,HHIPL2,protein_coding,HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]
ENSG00000143570,9606.ENSP00000357612,False,True,SLC39A1,protein_coding,solute carrier family 39 member 1 [Source:HGNC Symbol;Acc:HGNC:12876]
ENSG00000143669,9606.ENSP00000374443,True,False,LYST,protein_coding,lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]
ENSG00000143740,9606.ENSP00000314157,True,False,SNAP47,protein_coding,synaptosome associated protein 47 [Source:HGNC Symbol;Acc:HGNC:30669]
ENSG00000143742,9606.ENSP00000305230,False,True,SRP9,protein_coding,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]
ENSG00000143748,9606.ENSP00000281701,True,False,NVL,protein_coding,nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070]
ENSG00000143771,9606.ENSP00000420443,False,True,CNIH4,protein_coding,cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013]
ENSG00000143797,9606.ENSP00000302177,False,True,MBOAT2,protein_coding,membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]
ENSG00000143815,9606.ENSP00000339883,False,True,LBR,protein_coding,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]
ENSG00000143919,9606.ENSP00000367755,False,True,CAMKMT,protein_coding,calmodulin-lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:26276]
ENSG00000143942,9606.ENSP00000295304,False,True,CHAC2,protein_coding,ChaC cation transport regulator homolog 2 [Source:HGNC Symbol;Acc:HGNC:32363]
ENSG00000143971,9606.ENSP00000272342,False,True,ETAA1,protein_coding,ETAA1 activator of ATR kinase [Source:HGNC Symbol;Acc:HGNC:24648]
ENSG00000143977,9606.ENSP00000272348,True,True,SNRPG,protein_coding,small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]
ENSG00000144028,9606.ENSP00000317123,False,True,SNRNP200,protein_coding,small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859]
ENSG00000144043,9606.ENSP00000272438,True,True,TEX261,protein_coding,testis expressed 261 [Source:HGNC Symbol;Acc:HGNC:30712]
ENSG00000144048,9606.ENSP00000272444,False,True,DUSP11,protein_coding,dual specificity phosphatase 11 [Source:HGNC Symbol;Acc:HGNC:3066]
ENSG00000144061,9606.ENSP00000313169,True,False,NPHP1,protein_coding,nephrocystin 1 [Source:HGNC Symbol;Acc:HGNC:7905]
ENSG00000144063,9606.ENSP00000272462,True,False,MALL,protein_coding,"mal, T cell differentiation protein like [Source:HGNC Symbol;Acc:HGNC:6818]"
ENSG00000144118,9606.ENSP00000272519,False,True,RALB,protein_coding,RAS like proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:9840]
ENSG00000144134,9606.ENSP00000376872,False,True,RABL2A,protein_coding,"RAB, member of RAS oncogene family like 2A [Source:HGNC Symbol;Acc:HGNC:9799]"
ENSG00000144136,9606.ENSP00000272542,False,True,SLC20A1,protein_coding,solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]
ENSG00000144354,9606.ENSP00000306968,False,True,CDCA7,protein_coding,cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]
ENSG00000144366,9606.ENSP00000386289,True,True,GULP1,protein_coding,GULP PTB domain containing engulfment adaptor 1 [Source:HGNC Symbol;Acc:HGNC:18649]
ENSG00000144468,9606.ENSP00000375914,False,True,RHBDD1,protein_coding,rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]
ENSG00000144476,9606.ENSP00000272928,False,True,ACKR3,protein_coding,atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]
ENSG00000144485,9606.ENSP00000272937,False,True,HES6,protein_coding,hes family bHLH transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:18254]
ENSG00000144550,9606.ENSP00000373343,True,False,CPNE9,protein_coding,copine family member 9 [Source:HGNC Symbol;Acc:HGNC:24336]
ENSG00000144554,9606.ENSP00000287647,True,True,FANCD2,protein_coding,FA complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585]
ENSG00000144567,9606.ENSP00000395249,True,False,RETREG2,protein_coding,reticulophagy regulator family member 2 [Source:HGNC Symbol;Acc:HGNC:28450]
ENSG00000144580,9606.ENSP00000273064,False,True,CNOT9,protein_coding,CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]
ENSG00000144674,9606.ENSP00000349305,False,True,GOLGA4,protein_coding,golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]
ENSG00000144744,9606.ENSP00000354340,False,True,UBA3,protein_coding,ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]
ENSG00000144815,9606.ENSP00000396421,False,True,NXPE3,protein_coding,neurexophilin and PC-esterase domain family member 3 [Source:HGNC Symbol;Acc:HGNC:28238]
ENSG00000145016,9606.ENSP00000296343,False,True,RUBCN,protein_coding,rubicon autophagy regulator [Source:HGNC Symbol;Acc:HGNC:28991]
ENSG00000145050,9606.ENSP00000432799,True,False,MANF,protein_coding,mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]
ENSG00000145214,9606.ENSP00000273814,False,True,DGKQ,protein_coding,diacylglycerol kinase theta [Source:HGNC Symbol;Acc:HGNC:2856]
ENSG00000145216,9606.ENSP00000336752,False,True,FIP1L1,protein_coding,factor interacting with PAPOLA and CPSF1 [Source:HGNC Symbol;Acc:HGNC:19124]
ENSG00000145220,9606.ENSP00000345917,True,False,LYAR,protein_coding,Ly1 antibody reactive [Source:HGNC Symbol;Acc:HGNC:26021]
ENSG00000145354,9606.ENSP00000273986,False,True,CISD2,protein_coding,CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]
ENSG00000145358,9606.ENSP00000354830,False,True,DDIT4L,protein_coding,DNA damage inducible transcript 4 like [Source:HGNC Symbol;Acc:HGNC:30555]
ENSG00000145416,9606.ENSP00000427223,True,True,MARCH1,protein_coding,membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]
ENSG00000145536,9606.ENSP00000274181,False,True,ADAMTS16,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 16 [Source:HGNC Symbol;Acc:HGNC:17108]
ENSG00000145632,9606.ENSP00000274289,True,True,PLK2,protein_coding,polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]
ENSG00000145649,9606.ENSP00000274306,True,True,GZMA,protein_coding,granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]
ENSG00000145700,9606.ENSP00000274361,True,True,ANKRD31,protein_coding,ankyrin repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:26853]
ENSG00000145715,9606.ENSP00000274376,False,True,RASA1,protein_coding,RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]
ENSG00000145723,9606.ENSP00000381970,False,True,GIN1,protein_coding,gypsy retrotransposon integrase 1 [Source:HGNC Symbol;Acc:HGNC:25959]
ENSG00000145730,9606.ENSP00000306100,False,True,PAM,protein_coding,peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596]
ENSG00000145740,9606.ENSP00000379836,False,True,SLC30A5,protein_coding,solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]
ENSG00000145743,9606.ENSP00000437464,False,True,FBXL17,protein_coding,F-box and leucine rich repeat protein 17 [Source:HGNC Symbol;Acc:HGNC:13615]
ENSG00000145808,9606.ENSP00000274487,True,True,ADAMTS19,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 19 [Source:HGNC Symbol;Acc:HGNC:17111]
ENSG00000145868,9606.ENSP00000377895,False,True,FBXO38,protein_coding,F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]
ENSG00000145879,9606.ENSP00000274565,False,True,SPINK7,protein_coding,"serine peptidase inhibitor, Kazal type 7 (putative) [Source:HGNC Symbol;Acc:HGNC:24643]"
ENSG00000145888,9606.ENSP00000411593,False,True,GLRA1,protein_coding,glycine receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4326]
ENSG00000145996,9606.ENSP00000274695,False,True,CDKAL1,protein_coding,CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]
ENSG00000146038,9606.ENSP00000367715,False,True,DCDC2,protein_coding,doublecortin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18141]
ENSG00000146047,9606.ENSP00000274764,True,True,HIST1H2BA,protein_coding,histone cluster 1 H2B family member a [Source:HGNC Symbol;Acc:HGNC:18730]
ENSG00000146054,9606.ENSP00000274773,False,True,TRIM7,protein_coding,tripartite motif containing 7 [Source:HGNC Symbol;Acc:HGNC:16278]
ENSG00000146063,9606.ENSP00000320869,False,True,TRIM41,protein_coding,tripartite motif containing 41 [Source:HGNC Symbol;Acc:HGNC:19013]
ENSG00000146085,9606.ENSP00000274813,False,True,MMUT,protein_coding,methylmalonyl-CoA mutase [Source:HGNC Symbol;Acc:HGNC:7526]
ENSG00000146090,9606.ENSP00000377037,True,False,RASGEF1C,protein_coding,RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400]
ENSG00000146094,9606.ENSP00000349727,False,True,DOK3,protein_coding,docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583]
ENSG00000146205,9606.ENSP00000274979,False,True,ANO7,protein_coding,anoctamin 7 [Source:HGNC Symbol;Acc:HGNC:31677]
ENSG00000146215,9606.ENSP00000361650,True,False,CRIP3,protein_coding,cysteine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:17751]
ENSG00000146243,9606.ENSP00000358956,False,True,IRAK1BP1,protein_coding,interleukin 1 receptor associated kinase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17368]
ENSG00000146350,9606.ENSP00000381270,True,True,TBC1D32,protein_coding,TBC1 domain family member 32 [Source:HGNC Symbol;Acc:HGNC:21485]
ENSG00000146476,9606.ENSP00000356263,False,True,ARMT1,protein_coding,acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872]
ENSG00000146540,9606.ENSP00000380286,False,True,C7orf50,protein_coding,chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]
ENSG00000146574,9606.ENSP00000314544,False,True,CCZ1B,protein_coding,"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21717]"
ENSG00000146576,9606.ENSP00000340220,False,True,C7orf26,protein_coding,chromosome 7 open reading frame 26 [Source:HGNC Symbol;Acc:HGNC:21702]
ENSG00000146587,9606.ENSP00000380120,False,True,RBAK,protein_coding,RB associated KRAB zinc finger [Source:HGNC Symbol;Acc:HGNC:17680]
ENSG00000146676,9606.ENSP00000379051,False,True,PURB,protein_coding,purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]
ENSG00000146729,9606.ENSP00000313050,False,True,NIPSNAP2,protein_coding,nipsnap homolog 2 [Source:HGNC Symbol;Acc:HGNC:4179]
ENSG00000146755,9606.ENSP00000327994,False,True,TRIM50,protein_coding,tripartite motif containing 50 [Source:HGNC Symbol;Acc:HGNC:19017]
ENSG00000146757,9606.ENSP00000332595,False,True,ZNF92,protein_coding,zinc finger protein 92 [Source:HGNC Symbol;Acc:HGNC:13168]
ENSG00000146826,9606.ENSP00000324741,False,True,MAP11,protein_coding,microtubule associated protein 11 [Source:HGNC Symbol;Acc:HGNC:25604]
ENSG00000146830,9606.ENSP00000275732,False,True,GIGYF1,protein_coding,GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]
ENSG00000146833,9606.ENSP00000348216,False,True,TRIM4,protein_coding,tripartite motif containing 4 [Source:HGNC Symbol;Acc:HGNC:16275]
ENSG00000147082,9606.ENSP00000365210,False,True,CCNB3,protein_coding,cyclin B3 [Source:HGNC Symbol;Acc:HGNC:18709]
ENSG00000147121,9606.ENSP00000345797,False,True,KRBOX4,protein_coding,KRAB box domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26007]
ENSG00000147130,9606.ENSP00000322845,False,True,ZMYM3,protein_coding,zinc finger MYM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:13054]
ENSG00000147162,9606.ENSP00000362824,False,True,OGT,protein_coding,O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:HGNC:8127]
ENSG00000147364,9606.ENSP00000372274,True,False,FBXO25,protein_coding,F-box protein 25 [Source:HGNC Symbol;Acc:HGNC:13596]
ENSG00000147416,9606.ENSP00000276390,False,True,ATP6V1B2,protein_coding,ATPase H+ transporting V1 subunit B2 [Source:HGNC Symbol;Acc:HGNC:854]
ENSG00000147432,9606.ENSP00000289957,False,True,CHRNB3,protein_coding,cholinergic receptor nicotinic beta 3 subunit [Source:HGNC Symbol;Acc:HGNC:1963]
ENSG00000147439,9606.ENSP00000276416,True,False,BIN3,protein_coding,bridging integrator 3 [Source:HGNC Symbol;Acc:HGNC:1054]
ENSG00000147475,9606.ENSP00000276461,False,True,ERLIN2,protein_coding,ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356]
ENSG00000147533,9606.ENSP00000350378,False,True,GOLGA7,protein_coding,golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]
ENSG00000147535,9606.ENSP00000392553,False,True,PLPP5,protein_coding,phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]
ENSG00000147573,9606.ENSP00000323913,True,True,TRIM55,protein_coding,tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]
ENSG00000147576,9606.ENSP00000379865,True,True,ADHFE1,protein_coding,alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]
ENSG00000147650,9606.ENSP00000276654,False,True,LRP12,protein_coding,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]
ENSG00000147669,9606.ENSP00000342889,False,True,POLR2K,protein_coding,RNA polymerase II subunit K [Source:HGNC Symbol;Acc:HGNC:9198]
ENSG00000147687,9606.ENSP00000276692,False,True,TATDN1,protein_coding,TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24220]
ENSG00000147883,9606.ENSP00000276925,False,True,CDKN2B,protein_coding,cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]
ENSG00000147894,9606.ENSP00000482753,False,True,C9orf72,protein_coding,C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]
ENSG00000147955,9606.ENSP00000277010,False,True,SIGMAR1,protein_coding,sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]
ENSG00000148019,9606.ENSP00000365782,False,True,CEP78,protein_coding,centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]
ENSG00000148158,9606.ENSP00000363349,False,True,SNX30,protein_coding,sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]
ENSG00000148175,9606.ENSP00000286713,False,True,STOM,protein_coding,stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
ENSG00000148308,9606.ENSP00000361180,False,True,GTF3C5,protein_coding,general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]
ENSG00000148331,9606.ENSP00000277458,False,True,ASB6,protein_coding,ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]
ENSG00000148358,9606.ENSP00000361483,False,True,GPR107,protein_coding,G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]
ENSG00000148362,9606.ENSP00000360682,True,False,PAXX,protein_coding,PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]
ENSG00000148384,9606.ENSP00000360777,True,True,INPP5E,protein_coding,inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]
ENSG00000148396,9606.ENSP00000325827,False,True,SEC16A,protein_coding,"SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]"
ENSG00000148481,9606.ENSP00000277632,False,True,MINDY3,protein_coding,MINDY lysine 48 deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:23578]
ENSG00000148498,9606.ENSP00000363921,False,True,PARD3,protein_coding,par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]
ENSG00000148513,9606.ENSP00000354432,True,True,ANKRD30A,protein_coding,ankyrin repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:17234]
ENSG00000148690,9606.ENSP00000360488,True,False,FRA10AC1,protein_coding,FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162]
ENSG00000148700,9606.ENSP00000348381,False,True,ADD3,protein_coding,adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]
ENSG00000148835,9606.ENSP00000358854,False,True,TAF5,protein_coding,TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539]
ENSG00000148841,9606.ENSP00000278071,False,True,ITPRIP,protein_coding,"inositol 1,4,5-trisphosphate receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:29370]"
ENSG00000148848,9606.ENSP00000357668,True,True,ADAM12,protein_coding,ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]
ENSG00000148935,9606.ENSP00000401145,False,True,GAS2,protein_coding,growth arrest specific 2 [Source:HGNC Symbol;Acc:HGNC:4167]
ENSG00000149016,9606.ENSP00000308000,True,False,TUT1,protein_coding,"terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:HGNC:26184]"
ENSG00000149050,9606.ENSP00000278314,False,True,ZNF214,protein_coding,zinc finger protein 214 [Source:HGNC Symbol;Acc:HGNC:13006]
ENSG00000149089,9606.ENSP00000379133,True,False,APIP,protein_coding,APAF1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17581]
ENSG00000149182,9606.ENSP00000434442,True,True,ARFGAP2,protein_coding,ADP ribosylation factor GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:13504]
ENSG00000149196,9606.ENSP00000278483,False,True,HIKESHI,protein_coding,"Hikeshi, heat shock protein nuclear import factor [Source:HGNC Symbol;Acc:HGNC:26938]"
ENSG00000149262,9606.ENSP00000434466,False,True,INTS4,protein_coding,integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]
ENSG00000149292,9606.ENSP00000433757,True,False,TTC12,protein_coding,tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]
ENSG00000149346,9606.ENSP00000335557,False,True,SLX4IP,protein_coding,SLX4 interacting protein [Source:HGNC Symbol;Acc:HGNC:16225]
ENSG00000149474,9606.ENSP00000392318,False,True,KAT14,protein_coding,lysine acetyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:15904]
