id_gene,id_string,up,down,gene,biotype,description
ENSG00000143393,9606.ENSP00000357869,False,True,PI4KB,protein_coding,phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984]
ENSG00000143398,9606.ENSP00000357883,False,True,PIP5K1A,protein_coding,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [Source:HGNC Symbol;Acc:HGNC:8994]
ENSG00000143434,9606.ENSP00000357909,False,True,SEMA6C,protein_coding,semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]
ENSG00000143452,9606.ENSP00000355167,True,False,HORMAD1,protein_coding,HORMA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25245]
ENSG00000143498,9606.ENSP00000339976,False,True,TAF1A,protein_coding,"TATA-box binding protein associated factor, RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:11532]"
ENSG00000143512,9606.ENSP00000342118,True,False,HHIPL2,protein_coding,HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]
ENSG00000143570,9606.ENSP00000357612,False,True,SLC39A1,protein_coding,solute carrier family 39 member 1 [Source:HGNC Symbol;Acc:HGNC:12876]
ENSG00000143742,9606.ENSP00000305230,False,True,SRP9,protein_coding,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]
ENSG00000143771,9606.ENSP00000420443,False,True,CNIH4,protein_coding,cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013]
ENSG00000143797,9606.ENSP00000302177,False,True,MBOAT2,protein_coding,membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193]
ENSG00000143815,9606.ENSP00000339883,False,True,LBR,protein_coding,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]
ENSG00000143919,9606.ENSP00000367755,False,True,CAMKMT,protein_coding,calmodulin-lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:26276]
ENSG00000143942,9606.ENSP00000295304,False,True,CHAC2,protein_coding,ChaC cation transport regulator homolog 2 [Source:HGNC Symbol;Acc:HGNC:32363]
ENSG00000143971,9606.ENSP00000272342,False,True,ETAA1,protein_coding,ETAA1 activator of ATR kinase [Source:HGNC Symbol;Acc:HGNC:24648]
ENSG00000143977,9606.ENSP00000272348,True,False,SNRPG,protein_coding,small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]
ENSG00000144043,9606.ENSP00000272438,True,True,TEX261,protein_coding,testis expressed 261 [Source:HGNC Symbol;Acc:HGNC:30712]
ENSG00000144048,9606.ENSP00000272444,False,True,DUSP11,protein_coding,dual specificity phosphatase 11 [Source:HGNC Symbol;Acc:HGNC:3066]
ENSG00000144061,9606.ENSP00000313169,True,False,NPHP1,protein_coding,nephrocystin 1 [Source:HGNC Symbol;Acc:HGNC:7905]
ENSG00000144118,9606.ENSP00000272519,False,True,RALB,protein_coding,RAS like proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:9840]
ENSG00000144136,9606.ENSP00000272542,False,True,SLC20A1,protein_coding,solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]
ENSG00000144354,9606.ENSP00000306968,False,True,CDCA7,protein_coding,cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]
ENSG00000144476,9606.ENSP00000272928,False,True,ACKR3,protein_coding,atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]
ENSG00000144580,9606.ENSP00000273064,False,True,CNOT9,protein_coding,CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]
ENSG00000144744,9606.ENSP00000354340,False,True,UBA3,protein_coding,ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]
ENSG00000144815,9606.ENSP00000396421,False,True,NXPE3,protein_coding,neurexophilin and PC-esterase domain family member 3 [Source:HGNC Symbol;Acc:HGNC:28238]
ENSG00000145050,9606.ENSP00000432799,True,False,MANF,protein_coding,mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]
ENSG00000145214,9606.ENSP00000273814,False,True,DGKQ,protein_coding,diacylglycerol kinase theta [Source:HGNC Symbol;Acc:HGNC:2856]
ENSG00000145216,9606.ENSP00000336752,False,True,FIP1L1,protein_coding,factor interacting with PAPOLA and CPSF1 [Source:HGNC Symbol;Acc:HGNC:19124]
ENSG00000145354,9606.ENSP00000273986,False,True,CISD2,protein_coding,CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]
ENSG00000145358,9606.ENSP00000354830,False,True,DDIT4L,protein_coding,DNA damage inducible transcript 4 like [Source:HGNC Symbol;Acc:HGNC:30555]
ENSG00000145416,9606.ENSP00000427223,False,True,MARCH1,protein_coding,membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]
ENSG00000145536,9606.ENSP00000274181,False,True,ADAMTS16,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 16 [Source:HGNC Symbol;Acc:HGNC:17108]
ENSG00000145632,9606.ENSP00000274289,True,False,PLK2,protein_coding,polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]
ENSG00000145649,9606.ENSP00000274306,False,True,GZMA,protein_coding,granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]
ENSG00000145700,9606.ENSP00000274361,False,True,ANKRD31,protein_coding,ankyrin repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:26853]
ENSG00000145723,9606.ENSP00000381970,False,True,GIN1,protein_coding,gypsy retrotransposon integrase 1 [Source:HGNC Symbol;Acc:HGNC:25959]
ENSG00000145740,9606.ENSP00000379836,False,True,SLC30A5,protein_coding,solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]
ENSG00000145743,9606.ENSP00000437464,False,True,FBXL17,protein_coding,F-box and leucine rich repeat protein 17 [Source:HGNC Symbol;Acc:HGNC:13615]
ENSG00000145808,9606.ENSP00000274487,False,True,ADAMTS19,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 19 [Source:HGNC Symbol;Acc:HGNC:17111]
ENSG00000145879,9606.ENSP00000274565,False,True,SPINK7,protein_coding,"serine peptidase inhibitor, Kazal type 7 (putative) [Source:HGNC Symbol;Acc:HGNC:24643]"
ENSG00000145888,9606.ENSP00000411593,False,True,GLRA1,protein_coding,glycine receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4326]
ENSG00000145996,9606.ENSP00000274695,False,True,CDKAL1,protein_coding,CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]
ENSG00000146047,9606.ENSP00000274764,True,True,HIST1H2BA,protein_coding,histone cluster 1 H2B family member a [Source:HGNC Symbol;Acc:HGNC:18730]
ENSG00000146054,9606.ENSP00000274773,False,True,TRIM7,protein_coding,tripartite motif containing 7 [Source:HGNC Symbol;Acc:HGNC:16278]
ENSG00000146063,9606.ENSP00000320869,False,True,TRIM41,protein_coding,tripartite motif containing 41 [Source:HGNC Symbol;Acc:HGNC:19013]
ENSG00000146085,9606.ENSP00000274813,False,True,MMUT,protein_coding,methylmalonyl-CoA mutase [Source:HGNC Symbol;Acc:HGNC:7526]
ENSG00000146090,9606.ENSP00000377037,True,False,RASGEF1C,protein_coding,RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400]
ENSG00000146094,9606.ENSP00000349727,False,True,DOK3,protein_coding,docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583]
ENSG00000146205,9606.ENSP00000274979,False,True,ANO7,protein_coding,anoctamin 7 [Source:HGNC Symbol;Acc:HGNC:31677]
ENSG00000146350,9606.ENSP00000381270,False,True,TBC1D32,protein_coding,TBC1 domain family member 32 [Source:HGNC Symbol;Acc:HGNC:21485]
ENSG00000146476,9606.ENSP00000356263,False,True,ARMT1,protein_coding,acidic residue methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17872]
ENSG00000146540,9606.ENSP00000380286,False,True,C7orf50,protein_coding,chromosome 7 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:22421]
ENSG00000146576,9606.ENSP00000340220,False,True,C7orf26,protein_coding,chromosome 7 open reading frame 26 [Source:HGNC Symbol;Acc:HGNC:21702]
ENSG00000146676,9606.ENSP00000379051,False,True,PURB,protein_coding,purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702]
ENSG00000146729,9606.ENSP00000313050,False,True,NIPSNAP2,protein_coding,nipsnap homolog 2 [Source:HGNC Symbol;Acc:HGNC:4179]
ENSG00000146755,9606.ENSP00000327994,False,True,TRIM50,protein_coding,tripartite motif containing 50 [Source:HGNC Symbol;Acc:HGNC:19017]
ENSG00000146757,9606.ENSP00000332595,False,True,ZNF92,protein_coding,zinc finger protein 92 [Source:HGNC Symbol;Acc:HGNC:13168]
ENSG00000146826,9606.ENSP00000324741,False,True,MAP11,protein_coding,microtubule associated protein 11 [Source:HGNC Symbol;Acc:HGNC:25604]
ENSG00000146830,9606.ENSP00000275732,False,True,GIGYF1,protein_coding,GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]
ENSG00000146833,9606.ENSP00000348216,False,True,TRIM4,protein_coding,tripartite motif containing 4 [Source:HGNC Symbol;Acc:HGNC:16275]
ENSG00000147121,9606.ENSP00000345797,False,True,KRBOX4,protein_coding,KRAB box domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26007]
ENSG00000147475,9606.ENSP00000276461,False,True,ERLIN2,protein_coding,ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356]
ENSG00000147535,9606.ENSP00000392553,False,True,PLPP5,protein_coding,phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]
ENSG00000147573,9606.ENSP00000323913,False,True,TRIM55,protein_coding,tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]
ENSG00000147576,9606.ENSP00000379865,False,True,ADHFE1,protein_coding,alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]
ENSG00000147650,9606.ENSP00000276654,False,True,LRP12,protein_coding,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]
ENSG00000147883,9606.ENSP00000276925,False,True,CDKN2B,protein_coding,cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]
ENSG00000147894,9606.ENSP00000482753,False,True,C9orf72,protein_coding,C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]
ENSG00000147955,9606.ENSP00000277010,False,True,SIGMAR1,protein_coding,sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]
ENSG00000148019,9606.ENSP00000365782,False,True,CEP78,protein_coding,centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]
ENSG00000148158,9606.ENSP00000363349,False,True,SNX30,protein_coding,sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]
ENSG00000148175,9606.ENSP00000286713,False,True,STOM,protein_coding,stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
ENSG00000148308,9606.ENSP00000361180,False,True,GTF3C5,protein_coding,general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]
ENSG00000148358,9606.ENSP00000361483,False,True,GPR107,protein_coding,G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]
ENSG00000148362,9606.ENSP00000360682,True,False,PAXX,protein_coding,PAXX non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]
ENSG00000148384,9606.ENSP00000360777,False,True,INPP5E,protein_coding,inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]
ENSG00000148396,9606.ENSP00000325827,False,True,SEC16A,protein_coding,"SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]"
ENSG00000148481,9606.ENSP00000277632,False,True,MINDY3,protein_coding,MINDY lysine 48 deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:23578]
ENSG00000148498,9606.ENSP00000363921,False,True,PARD3,protein_coding,par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]
ENSG00000148513,9606.ENSP00000354432,True,True,ANKRD30A,protein_coding,ankyrin repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:17234]
ENSG00000148835,9606.ENSP00000358854,False,True,TAF5,protein_coding,TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539]
ENSG00000148935,9606.ENSP00000401145,False,True,GAS2,protein_coding,growth arrest specific 2 [Source:HGNC Symbol;Acc:HGNC:4167]
ENSG00000149016,9606.ENSP00000308000,True,False,TUT1,protein_coding,"terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:HGNC:26184]"
ENSG00000149050,9606.ENSP00000278314,False,True,ZNF214,protein_coding,zinc finger protein 214 [Source:HGNC Symbol;Acc:HGNC:13006]
ENSG00000149182,9606.ENSP00000434442,False,True,ARFGAP2,protein_coding,ADP ribosylation factor GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:13504]
ENSG00000149346,9606.ENSP00000335557,False,True,SLX4IP,protein_coding,SLX4 interacting protein [Source:HGNC Symbol;Acc:HGNC:16225]
ENSG00000149474,9606.ENSP00000392318,False,True,KAT14,protein_coding,lysine acetyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:15904]
ENSG00000149554,9606.ENSP00000388648,False,True,CHEK1,protein_coding,checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]
ENSG00000149582,9606.ENSP00000315635,False,True,TMEM25,protein_coding,transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890]
ENSG00000149591,9606.ENSP00000432282,False,True,TAGLN,protein_coding,transgelin [Source:HGNC Symbol;Acc:HGNC:11553]
ENSG00000149716,9606.ENSP00000279147,False,True,LTO1,protein_coding,LTO1 maturation factor of ABCE1 [Source:HGNC Symbol;Acc:HGNC:17589]
ENSG00000149735,9606.ENSP00000279168,False,True,GPHA2,protein_coding,glycoprotein hormone alpha 2 [Source:HGNC Symbol;Acc:HGNC:18054]
ENSG00000149743,9606.ENSP00000378050,True,False,TRPT1,protein_coding,tRNA phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:20316]
ENSG00000149792,9606.ENSP00000279242,False,True,MRPL49,protein_coding,mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]
ENSG00000149926,9606.ENSP00000369863,False,True,FAM57B,protein_coding,family with sequence similarity 57 member B [Source:HGNC Symbol;Acc:HGNC:25295]
ENSG00000149948,9606.ENSP00000437621,True,False,HMGA2,protein_coding,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
ENSG00000149970,9606.ENSP00000368824,False,True,CNKSR2,protein_coding,connector enhancer of kinase suppressor of Ras 2 [Source:HGNC Symbol;Acc:HGNC:19701]
ENSG00000150433,9606.ENSP00000436596,False,True,TMEM218,protein_coding,transmembrane protein 218 [Source:HGNC Symbol;Acc:HGNC:27344]
ENSG00000150672,9606.ENSP00000365272,False,True,DLG2,protein_coding,discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]
ENSG00000150764,9606.ENSP00000394352,False,True,DIXDC1,protein_coding,DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]
ENSG00000150768,9606.ENSP00000280346,False,True,DLAT,protein_coding,dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]
ENSG00000150783,9606.ENSP00000280358,False,True,TEX12,protein_coding,testis expressed 12 [Source:HGNC Symbol;Acc:HGNC:11734]
ENSG00000150967,9606.ENSP00000440288,False,True,ABCB9,protein_coding,ATP binding cassette subfamily B member 9 [Source:HGNC Symbol;Acc:HGNC:50]
ENSG00000151005,9606.ENSP00000280605,False,True,TKTL2,protein_coding,transketolase like 2 [Source:HGNC Symbol;Acc:HGNC:25313]
ENSG00000151012,9606.ENSP00000280612,False,True,SLC7A11,protein_coding,solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]
ENSG00000151151,9606.ENSP00000363046,False,True,IPMK,protein_coding,inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]
ENSG00000151164,9606.ENSP00000376440,False,True,RAD9B,protein_coding,RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]
ENSG00000151233,9606.ENSP00000381666,False,True,GXYLT1,protein_coding,glucoside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27482]
ENSG00000151287,9606.ENSP00000365200,False,True,TEX30,protein_coding,testis expressed 30 [Source:HGNC Symbol;Acc:HGNC:25188]
ENSG00000151353,9606.ENSP00000281017,False,True,TMEM18,protein_coding,transmembrane protein 18 [Source:HGNC Symbol;Acc:HGNC:25257]
ENSG00000151465,9606.ENSP00000281141,False,True,CDC123,protein_coding,cell division cycle 123 [Source:HGNC Symbol;Acc:HGNC:16827]
ENSG00000151503,9606.ENSP00000433681,False,True,NCAPD3,protein_coding,non-SMC condensin II complex subunit D3 [Source:HGNC Symbol;Acc:HGNC:28952]
ENSG00000151611,9606.ENSP00000281317,False,True,MMAA,protein_coding,metabolism of cobalamin associated A [Source:HGNC Symbol;Acc:HGNC:18871]
ENSG00000151640,9606.ENSP00000339850,False,True,DPYSL4,protein_coding,dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016]
ENSG00000151718,9606.ENSP00000384222,False,True,WWC2,protein_coding,WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]
ENSG00000151838,9606.ENSP00000453940,False,True,CCDC175,protein_coding,coiled-coil domain containing 175 [Source:HGNC Symbol;Acc:HGNC:19847]
ENSG00000151962,9606.ENSP00000281722,False,True,RBM46,protein_coding,RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]
ENSG00000152086,9606.ENSP00000318197,True,True,TUBA3E,protein_coding,tubulin alpha 3e [Source:HGNC Symbol;Acc:HGNC:20765]
ENSG00000152223,9606.ENSP00000282041,False,True,EPG5,protein_coding,ectopic P-granules autophagy protein 5 homolog [Source:HGNC Symbol;Acc:HGNC:29331]
ENSG00000152234,9606.ENSP00000381736,False,True,ATP5F1A,protein_coding,ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]
ENSG00000152270,9606.ENSP00000282096,False,True,PDE3B,protein_coding,phosphodiesterase 3B [Source:HGNC Symbol;Acc:HGNC:8779]
ENSG00000152291,9606.ENSP00000386443,False,True,TGOLN2,protein_coding,trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]
ENSG00000152292,9606.ENSP00000341867,True,True,SH2D6,protein_coding,SH2 domain containing 6 [Source:HGNC Symbol;Acc:HGNC:30439]
ENSG00000152348,9606.ENSP00000282185,True,False,ATG10,protein_coding,autophagy related 10 [Source:HGNC Symbol;Acc:HGNC:20315]
ENSG00000152404,9606.ENSP00000282251,False,True,CWF19L2,protein_coding,CWF19 like cell cycle control factor 2 [Source:HGNC Symbol;Acc:HGNC:26508]
ENSG00000152457,9606.ENSP00000367527,False,True,DCLRE1C,protein_coding,DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]
ENSG00000152683,9606.ENSP00000368648,False,True,SLC30A6,protein_coding,solute carrier family 30 member 6 [Source:HGNC Symbol;Acc:HGNC:19305]
ENSG00000152795,9606.ENSP00000483254,False,True,HNRNPDL,protein_coding,heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]
ENSG00000152942,9606.ENSP00000426191,False,True,RAD17,protein_coding,RAD17 checkpoint clamp loader component [Source:HGNC Symbol;Acc:HGNC:9807]
ENSG00000153012,9606.ENSP00000371548,False,True,LGI2,protein_coding,leucine rich repeat LGI family member 2 [Source:HGNC Symbol;Acc:HGNC:18710]
ENSG00000153107,9606.ENSP00000339109,False,True,ANAPC1,protein_coding,anaphase promoting complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19988]
ENSG00000153132,9606.ENSP00000326699,True,False,CLGN,protein_coding,calmegin [Source:HGNC Symbol;Acc:HGNC:2060]
ENSG00000153140,9606.ENSP00000428259,True,True,CETN3,protein_coding,centrin 3 [Source:HGNC Symbol;Acc:HGNC:1868]
ENSG00000153230,9606.ENSP00000283225,False,True,OR14K1,protein_coding,olfactory receptor family 14 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:15025]
ENSG00000153303,9606.ENSP00000283309,True,True,FRMD1,protein_coding,FERM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21240]
ENSG00000153560,9606.ENSP00000283629,False,True,UBP1,protein_coding,upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]
ENSG00000153767,9606.ENSP00000283875,False,True,GTF2E1,protein_coding,general transcription factor IIE subunit 1 [Source:HGNC Symbol;Acc:HGNC:4650]
ENSG00000153914,9606.ENSP00000334538,False,True,SREK1,protein_coding,splicing regulatory glutamic acid and lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:17882]
ENSG00000153933,9606.ENSP00000284061,False,True,DGKE,protein_coding,diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]
ENSG00000153975,9606.ENSP00000357565,False,True,ZUP1,protein_coding,zinc finger containing ubiquitin peptidase 1 [Source:HGNC Symbol;Acc:HGNC:21224]
ENSG00000153989,9606.ENSP00000357480,False,True,NUS1,protein_coding,NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042]
ENSG00000154059,9606.ENSP00000284202,False,True,IMPACT,protein_coding,impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387]
ENSG00000154099,9606.ENSP00000367815,True,False,DNAAF1,protein_coding,dynein axonemal assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30539]
ENSG00000154114,9606.ENSP00000403925,False,True,TBCEL,protein_coding,tubulin folding cofactor E like [Source:HGNC Symbol;Acc:HGNC:28115]
ENSG00000154144,9606.ENSP00000409016,False,True,TBRG1,protein_coding,transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]
ENSG00000154162,9606.ENSP00000371689,False,True,CDH12,protein_coding,cadherin 12 [Source:HGNC Symbol;Acc:HGNC:1751]
ENSG00000154174,9606.ENSP00000284320,False,True,TOMM70,protein_coding,translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]
ENSG00000154217,9606.ENSP00000464006,False,True,PITPNC1,protein_coding,phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]
ENSG00000154227,9606.ENSP00000284382,True,False,CERS3,protein_coding,ceramide synthase 3 [Source:HGNC Symbol;Acc:HGNC:23752]
ENSG00000154237,9606.ENSP00000373600,True,False,LRRK1,protein_coding,leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]
ENSG00000154258,9606.ENSP00000342216,False,True,ABCA9,protein_coding,ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]
ENSG00000154611,9606.ENSP00000311121,False,True,PSMA8,protein_coding,proteasome subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:22985]
ENSG00000154727,9606.ENSP00000346886,False,True,GABPA,protein_coding,GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071]
ENSG00000154743,9606.ENSP00000284995,False,True,TSEN2,protein_coding,tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]
ENSG00000154914,9606.ENSP00000285199,False,True,USP43,protein_coding,ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]
ENSG00000154920,9606.ENSP00000376952,False,True,EME1,protein_coding,essential meiotic structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:24965]
ENSG00000154945,9606.ENSP00000285243,False,True,ANKRD40,protein_coding,ankyrin repeat domain 40 [Source:HGNC Symbol;Acc:HGNC:28233]
ENSG00000155085,9606.ENSP00000410186,True,False,AK9,protein_coding,adenylate kinase 9 [Source:HGNC Symbol;Acc:HGNC:33814]
ENSG00000155090,9606.ENSP00000285407,False,True,KLF10,protein_coding,Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]
ENSG00000155304,9606.ENSP00000285667,True,False,HSPA13,protein_coding,heat shock protein family A (Hsp70) member 13 [Source:HGNC Symbol;Acc:HGNC:11375]
ENSG00000155324,9606.ENSP00000426120,False,True,GRAMD2B,protein_coding,GRAM domain containing 2B [Source:HGNC Symbol;Acc:HGNC:24911]
ENSG00000155438,9606.ENSP00000285814,False,True,NIFK,protein_coding,nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]
ENSG00000155506,9606.ENSP00000336721,False,True,LARP1,protein_coding,La ribonucleoprotein domain family member 1 [Source:HGNC Symbol;Acc:HGNC:29531]
ENSG00000155530,9606.ENSP00000285928,False,True,LRGUK,protein_coding,leucine rich repeats and guanylate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:21964]
ENSG00000155621,9606.ENSP00000334289,True,True,C9orf85,protein_coding,chromosome 9 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:28784]
ENSG00000155636,9606.ENSP00000286070,False,True,RBM45,protein_coding,RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468]
ENSG00000155660,9606.ENSP00000286091,False,True,PDIA4,protein_coding,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]
ENSG00000155886,9606.ENSP00000344801,False,True,SLC24A2,protein_coding,solute carrier family 24 member 2 [Source:HGNC Symbol;Acc:HGNC:10976]
ENSG00000155893,9606.ENSP00000286353,True,False,PXYLP1,protein_coding,2-phosphoxylose phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:26303]
ENSG00000155903,9606.ENSP00000286364,False,True,RASA2,protein_coding,RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872]
ENSG00000155957,9606.ENSP00000286424,True,True,TMBIM4,protein_coding,transmembrane BAX inhibitor motif containing 4 [Source:HGNC Symbol;Acc:HGNC:24257]
ENSG00000156136,9606.ENSP00000286648,False,True,DCK,protein_coding,deoxycytidine kinase [Source:HGNC Symbol;Acc:HGNC:2704]
ENSG00000156162,9606.ENSP00000389630,False,True,DPY19L4,protein_coding,dpy-19 like 4 [Source:HGNC Symbol;Acc:HGNC:27829]
ENSG00000156219,9606.ENSP00000348064,True,True,ART3,protein_coding,ADP-ribosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:725]
ENSG00000156232,9606.ENSP00000286760,False,True,WHAMM,protein_coding,"WASP homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:HGNC:30493]"
ENSG00000156345,9606.ENSP00000322343,False,True,CDK20,protein_coding,cyclin dependent kinase 20 [Source:HGNC Symbol;Acc:HGNC:21420]
ENSG00000156374,9606.ENSP00000358862,False,True,PCGF6,protein_coding,polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]
ENSG00000156414,9606.ENSP00000387303,False,True,TDRD9,protein_coding,tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]
ENSG00000156509,9606.ENSP00000403293,False,True,FBXO43,protein_coding,F-box protein 43 [Source:HGNC Symbol;Acc:HGNC:28521]
ENSG00000156521,9606.ENSP00000287078,True,False,TYSND1,protein_coding,trypsin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28531]
