id_gene,id_string,gene,Middle_vs_Apical,Middle_vs_Basal,logCPM_MiddleApical,logFC_MiddleApical,FDR_MiddleApical,logCPM_MiddleBasal,logFC_MiddleBasal,FDR_MiddleBasal,biotype,StockNumber,FlyBase Genotype,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Phenotype or literature,Previously known to affect spermatogenesis,Function,Previous ref to RNAi working,Other species infertility phenotype?
FBgn0031047,7227.FBpp0074512,Rcd-1,True,True,7.76447806784335,0.608855754450253,4.12769849174217e-10,7.73593354614768,-0.1292859781284,0.5114914395421579,protein_coding,v32104,,,,,,,,,,,male pheno,,yes,
FBgn0031066,7227.FBpp0074584,COX6B,True,True,6.28525264717429,0.11278036900896901,0.386444470872709,6.08102495724352,-0.207465139909542,0.4363672836431409,protein_coding,v26848,,,,,,,,,,,,,yes,
FBgn0031094,7227.FBpp0070007,CG9578,True,True,4.903884315656518,-0.615602721056327,0.000835108944852578,4.00665610111516,0.42232959271176,0.32485157141967896,protein_coding,42761,,,,,,,,,,,,,,
FBgn0031099,7227.FBpp0290783,CG17065,True,True,4.0339972051989195,-0.0327318771816932,0.897081975327407,3.61102333256252,0.10210456876299301,0.876560797782563,protein_coding,65003,y[1] sc[*] v[1]; P{TRiP.HMC05877}attP40,70.0,65.0,30.0,29.0,87.0,74.0,90.0,71.0,v32845 Works,No,,No,
FBgn0031106,7227.FBpp0077022,Syx16,True,True,5.155191679185808,-0.4937425883708661,0.00392923917881989,4.04943624451423,1.25473696669811,0.000154142029842551,protein_coding,v8644,,,,,,,,,,,,,yes,
FBgn0031144,7227.FBpp0113116,CG1529,True,True,2.33005081176151,-1.34416911640825,0.0007739308497092481,0.9815617545365593,0.447309922802206,0.675994903497947,protein_coding,60094,y1 sc* v1 sev21; P{TRiP.HMC05088}attP40,25.0,25.0,16.0,15.0,30.0,28.0,25.0,25.0,,No,,No,
FBgn0031191,7227.FBpp0077044,Cp110,True,True,7.19777489249563,1.16390411469788,2.26050152300585e-28,7.320173710684791,-0.0283229195985853,0.9186624275173779,protein_coding,v101161,P{KK105525}VIE-260B,21.0,19.0,24.0,22.0,20.0,20.0,23.0,21.0,,No,,Yes,
FBgn0031217,7227.FBpp0077763,CG11377,True,True,3.97297370138259,-1.63286488639905,4.4774680267377594e-12,2.8263431333485403,-0.64311301844663,0.23306480051127,protein_coding,51741,,,,,,,,,,,,,,
FBgn0031239,7227.FBpp0300572,CG17075,True,True,3.5220620300250696,0.10164424079835499,0.7170542324256441,3.00154797605202,0.5369253155002329,0.31152024197107897,protein_coding,v103741,,,,,,,,,,,,,,
FBgn0031287,7227.FBpp0077698,CG4291,True,True,5.15862337916983,-0.8127104158288879,4.956029696510178e-07,4.01148629467241,0.736446782404005,0.0375714205074717,protein_coding,77151,,,,,,,,,,,,,,
FBgn0031374,7227.FBpp0305221,Wdr62,True,True,7.3426766954454195,0.0107018528029043,0.927116718435377,7.04565583630465,-0.124767668891824,0.590642058475208,protein_coding,v110764,,,,,,,,,,,,,yes,
FBgn0031458,7227.FBpp0077400,aph-1,True,True,4.59138227619363,-0.637146594792201,0.000649712701119954,3.87606527474802,-0.0417749539241332,0.948120116636232,protein_coding,v16820,PENDING,,,,,,,,,,No,,Yes,
FBgn0031519,7227.FBpp0303790,Fign,True,True,3.46443784167794,-1.5560686590377095,1.39965500558725e-08,1.9193735563812,0.34655874456440905,0.6856978466699221,protein_coding,v24747,,,,,,,,,,,,,yes,
FBgn0031534,7227.FBpp0077206,Snx1,True,True,6.63709007891574,-0.7271012870910101,1.1718055702887699e-10,5.59965290466565,0.576396759736234,0.00963651549386753,protein_coding,67953,,,,,,,,,,,,,,
FBgn0031673,7227.FBpp0291121,CG31650,True,True,6.890613766038983,-0.0789518701602906,0.5049191385866839,6.3821208568952414,0.20829287496272691,0.36271533667596506,protein_coding,v100590,P{KK108327}VIE-260B,30.0,27.0,29.0,28.0,30.0,24.0,25.0,19.0,v23702 Works,No,,No,
FBgn0031696,7227.FBpp0078704,Bub1,True,True,7.1772743131597005,-0.21760190274971,0.0482273976796083,6.46245639739419,0.515155549536699,0.00592713954045591,protein_coding,35260,y[1] sc[*] v[1]; P{TRiP.GL00151}attP2,16.0,15.0,18.0,18.0,21.0,21.0,26.0,26.0,,No,,Yes,
FBgn0031764,7227.FBpp0078856,CG9107,True,True,3.8053764153205196,-1.1377010054298202,2.35598171327816e-06,2.36597409124302,0.9650754071956099,0.0831063978726106,protein_coding,43547,,,,,,,,,,,,,,
FBgn0031773,7227.FBpp0078846,Fbw5,True,True,5.31934569677779,0.26622454091743597,0.0904539369378431,4.92987986780248,0.34537415636602803,0.253912329838421,protein_coding,v27007,,,,,,,,,,,,,yes,
FBgn0031818,7227.FBpp0078897,CG9536,True,True,5.650145651430861,-0.756469452443548,8.44148425173016e-08,4.6904788187904005,0.3359020729019471,0.31486822459972996,protein_coding,v7907,,,,,,,,,,,,,yes,
FBgn0031850,7227.FBpp0078941,Tsp,True,True,6.4058822621893095,-0.25241913033169,0.0390547737301605,5.58307710113299,0.7455102480337851,0.000442945381462501,protein_coding,v100721,,,,,,,,,,,,,yes,
FBgn0031873,7227.FBpp0078992,Gas41,True,True,3.41241795794429,-2.50160042176452,6.887161726065e-16,0.8901001653994369,1.28676755853416,0.156247961105516,protein_coding,v106922,P{KK101151}VIE-260B,20.0,20.0,29.0,29.0,17.0,17.0,25.0,25.0,,No,,No,
FBgn0031904,7227.FBpp0079093,CG5149,True,True,2.93175614719781,-1.1052756793957799,0.00061963095095035,1.71304334600941,0.445609520477989,0.600666513475,protein_coding,36807,,,,,,,,,,,,,,
FBgn0031990,7227.FBpp0079257,PAPLA1,True,True,7.69783228794835,0.8830664712250291,3.8752257515978495e-18,7.92084830029241,-0.3962363035830329,0.00681651690882244,protein_coding,v35956,,,,,,,,,,,male pheno,,yes,
FBgn0032015,7227.FBpp0079233,Ostgamma,True,True,5.8650013392961,-0.663503680173526,7.45219594548579e-07,5.29501024713285,-0.345244878644801,0.200566238545895,protein_coding,v4253,,,,,,,,,,,,,yes,
FBgn0032017,7227.FBpp0079232,CG7810,True,True,4.14927759997821,-1.1036094790374198,6.919678283915521e-07,2.9737042445888706,0.266671078527631,0.6725299507954671,protein_coding,v101850,P{KK109968}VIE-260B,17.0,17.0,30.0,28.0,29.0,28.0,16.0,15.0,GD works,,,No,
FBgn0032042,7227.FBpp0304312,CG13398,True,True,2.5264062384411803,-0.8151458147325459,0.0299421095082493,1.87094013821126,-0.484662507796411,0.5701414165752271,protein_coding,v103418,P{KK100762}VIE-260B,16.0,15.0,27.0,26.0,30.0,28.0,18.0,16.0,,,,No,
FBgn0032051,7227.FBpp0079305,CG13097,True,True,4.17524410271131,-1.31392161864926,7.62981909923703e-10,2.7913889872964104,0.428191181965188,0.473619154989403,protein_coding,v110762,P{KK100252}VIE-260B,27.0,25.0,26.0,26.0,27.0,26.0,21.0,21.0,GD works,,,No,
FBgn0032052,7227.FBpp0079294,PIG-U,True,True,5.654510529004001,-1.0481970806175,8.60629067109788e-14,4.32553641568719,0.7975108687612641,0.0105649166489647,protein_coding,v105420,P{KK101552}VIE-260B,26.0,3.0,23.0,0.0,13.0,0.0,25.0,1.0,"OAT (very few sperm, but motile) ",No,"subunit of glycosylphosphatidylinositol (GPI) transamidase, which mediates GPI anchoring in the endoplasmic reticulum",No,
FBgn0032171,7227.FBpp0079487,CG5846,True,True,3.85879548700186,0.132850433564841,0.602178048638322,3.43159115598689,0.36446041395752704,0.5503398221976751,protein_coding,v21645,,,,,,,,,,,,,yes,
FBgn0032188,7227.FBpp0290898,CG13137,True,True,4.423753160847991,-1.2719944335511102,9.565823839408171e-10,2.59880799977552,2.29709822512731,1.61016172481071e-06,protein_coding,v41500,,,,,,,,,,,,,yes,
FBgn0032246,7227.FBpp0293060,Wdfy2,True,True,6.39912834367539,-0.571220208904728,9.81454741835398e-07,5.61595058150334,0.19719012663701396,0.499144233495831,protein_coding,v110451,,,,,,,,,,,,,yes,
FBgn0032251,7227.FBpp0271847,Nse4,True,True,4.26240778492621,-1.7291621420722698,8.02069696020546e-14,2.25295612116975,1.4926670899140502,0.0075183356010029906,protein_coding,v109935,,,,,,,,,,,,,,
FBgn0032258,7227.FBpp0079628,CG7456,True,True,4.13432321431826,-1.5425153892994299,4.66333832725397e-12,3.0943826829984395,-0.6405155779740711,0.187341013855762,protein_coding,53679,y[1] v[1]; P{TRiP.HMJ21592}attP40,12.0,0.0,19.0,2.0,34.0,0.0,32.0,0.0,"Meiotic defect (extensive spermatocyte death). Few post-meiotic cells, fewer are able to elongate",No,"Golgi complex, subunit 4",No,
FBgn0032295,7227.FBpp0079702,CG12299,True,True,4.3538923096239195,-1.5121262242573899,3.59803903395536e-13,2.8204558657149796,0.4148403942522061,0.4882355817247079,protein_coding,33957,y1 sc* v1 sev21; P{TRiP.HMS00912}attP2,20.0,19.0,25.0,19.0,27.0,27.0,25.0,25.0,,No,,No,
FBgn0032296,7227.FBpp0079708,CG6729,True,True,4.52816395482586,-1.4512909135708505,2.1843861247606887e-13,3.2761951103876203,-0.0797709683353888,0.9110051960423019,protein_coding,in-house line,,,,,,,,,,,,,New,
FBgn0032298,7227.FBpp0079780,CG6724,True,True,3.6882119545936902,-1.4329916119067698,1.04756590158585e-08,2.21553485432442,0.4186729468424821,0.5677723863467801,protein_coding,v27731,,,,,,,,,,,,,yes,
FBgn0032345,7227.FBpp0079814,CG14921,True,True,6.23079002628426,0.337418233003663,0.00609944145487764,5.8507287629061695,0.3850086461981311,0.0852249203273653,protein_coding,v102195,,,,,,,,,,,,,,
FBgn0032373,7227.FBpp0079839,Vha100-5,True,True,2.4440488025447302,-0.0321828878835536,0.9419980795830061,1.8144891151193896,0.580670682283908,0.538706949593041,protein_coding,31723,,,,,,,,,,,,,,
FBgn0032378,7227.FBpp0305616,CycY,True,True,5.27165780879203,-1.69287374813266,5.96740517066227e-25,3.76570734995539,0.0690884227704804,0.9149004618438952,protein_coding,34009,y[1] sc[*] v[1]; P{TRiP.HMS00974}attP2,25.0,16.0,16.0,15.0,28.0,28.0,25.0,24.0,Try remaining two reagents: GD and KK,,,No,Mouse infertility reported for Ccnyl1 mutants (normal counts but impaired motility and slight morphological defects)
FBgn0032407,7227.FBpp0079908,Pex19,True,True,5.38579158230374,-1.08359660696646,5.727349330424998e-13,4.26169786506091,0.20389752552286,0.660457191618021,protein_coding,50702,,,,,,,,,,,,,,
FBgn0032446,7227.FBpp0289501,CG5780,True,True,2.61217884572832,-0.19363504757226396,0.607452192885066,1.9823075932198,0.43224300755160794,0.583290254966764,protein_coding,64637,,,,,,,,,,,,,,
FBgn0032475,7227.FBpp0288419,Sfmbt,True,True,4.6782740317512,-1.88176466501383,1.67608842320163e-22,3.1666351273404505,-0.26982206305934897,0.6587149288415279,protein_coding,32473,"y1 sc* v1 sev21; P{TRiP.HMS00473}attP2/TM3, Sb1",20.0,20.0,18.0,13.0,27.0,27.0,25.0,21.0,,No,,No,
FBgn0032513,7227.FBpp0080047,CG6565,True,True,7.7993704606697305,0.967472536437067,2.9001262131733304e-23,7.93978809613151,-0.19551718297437198,0.240972245095097,protein_coding,v39006,w[1118]; P{GD11963}v39006/TM3,10.0,0.0,6.0,0.0,19.0,0.0,12.0,0.0,No sperm. Individualization defect.,No,Phospholipid transporter,No,
FBgn0032517,7227.FBpp0080077,CG7099,True,True,5.18245283344957,-0.9922848269896379,3.7082646041117295e-09,3.8912208534244495,0.8144266601450351,0.0277705501542036,protein_coding,v27848,,,,,,,,,,,,,,
FBgn0032520,7227.FBpp0080100,CG10859,True,True,9.69491881356802,1.06166631940477,7.42629565157721e-29,9.759729086393053,0.00592074413698517,0.981765534803687,protein_coding,v27322,PENDING,,,,,,,,,,,,No,
FBgn0032524,7227.FBpp0080097,Hacd2,True,True,3.2009063777376197,-1.65784217304432,1.1731922739736302e-07,2.1215697298239498,-0.7617179522727808,0.24325432062757896,protein_coding,34800,,,,,,,,,,,,,,
FBgn0032600,7227.FBpp0302976,BuGZ,True,True,5.1223494796953,-1.62427469596602,8.46197919554245e-22,3.85734993158865,-0.321326725365513,0.48947507914658295,protein_coding,v45449,,,,,,,,,,,,,yes,
FBgn0032677,7227.FBpp0080603,CG5790,True,True,9.755179172738359,1.1772707257350001,3.4281481880853506e-32,9.980004829865939,-0.231641580048035,0.11068632257980696,protein_coding,62453,,,,,,,,,,,,,,
FBgn0032691,7227.FBpp0080629,Atac2,True,True,3.2239812807121098,-2.63182342448787,3.36611728767405e-15,0.7454136324903008,0.8837738569271261,0.387713838675632,protein_coding,v16047,,,,,,,,,,,,,yes,
FBgn0032723,7227.FBpp0080734,ssp3,True,True,8.19804313956207,-0.541434579348915,2.6878358305954504e-08,7.46029360614705,0.145520911902934,0.462725320505326,protein_coding,v105858,,,,,,,,,,,,,,
FBgn0032752,7227.FBpp0080716,CG10702,True,True,0.5678532890466911,-0.7805486435540799,0.251410232821986,1.27018201206707,-2.6773304182412203,0.000619249857181648,protein_coding,35289,,,,,,,,,,,,,yes,
FBgn0032768,7227.FBpp0080766,CG17564,True,True,8.64061438914073,1.2487164440753602,2.72665957370571e-31,8.6989141870298,0.14389289222084806,0.40675130489318,protein_coding,v20485,,,,,,,,,,,,,,
FBgn0032769,7227.FBpp0080737,CG10750,True,True,7.42302158324205,0.7555490445486259,3.04999047942766e-14,7.21509453770689,0.373626656677569,0.0199785011898915,protein_coding,62290,,,,,,,,,,,,,,
FBgn0032812,7227.FBpp0303688,Hakai,True,True,3.4594852824160998,-1.4155582683811598,1.29782855363377e-06,2.10984812130972,0.17557069647447898,0.8477100688114059,protein_coding,X,,,,,,,,,,,,,,
FBgn0032857,7227.FBpp0080901,CG10947,True,True,7.33116095851154,1.48475545915545,3.3305743269968393e-37,7.567132294169401,-0.0710447974733636,0.7532217166194829,protein_coding,v16117,w[1118]; P{GD7138}v16117/TM3,30.0,28.0,32.0,30.0,29.0,28.0,23.0,21.0,,,,No,
FBgn0032879,7227.FBpp0080925,CarT,True,True,1.68042342931353,-0.916416478539073,0.0599573467905213,0.5689310040207521,0.847279352206584,0.4245699328973721,protein_coding,v101145,,,,,,,,,,,,,yes,
FBgn0033015,7227.FBpp0085418,d4,True,True,7.33919088299143,0.124286249286918,0.255904348598334,7.01412520236215,0.0386995187643028,0.8893335082180021,protein_coding,43186,,,,,,,,,,,,,yes,
FBgn0033038,7227.FBpp0085393,CG7791,True,True,3.82034329613944,-1.6177027206719399,2.6069903359301198e-09,2.41327408927007,0.000328750655864039,0.9997886287301079,protein_coding,v35272,,,,,,,,,,,,,yes,
FBgn0033060,7227.FBpp0085330,CG7849,True,True,3.85150233296271,-1.55465493387305,1.31576423601783e-10,2.48595845108902,0.0114697050127432,0.9902441276859828,protein_coding,v107949,P{KK102617}VIE-260B,17.0,15.0,28.0,20.0,30.0,21.0,23.0,19.0,GD works,,,No,
FBgn0033074,7227.FBpp0085338,tomboy40,True,True,8.60008835208976,1.42855516892311,1.64742657656254e-46,8.79316856875259,-0.0280289043096264,0.905361308202354,protein_coding,v42439,,,,,,,,,,,,,yes,
FBgn0033155,7227.FBpp0088092,Br140,True,True,6.01689814526798,-0.8395504155006841,3.05514975977507e-11,4.89941923015974,0.598496521146062,0.0248944162559345,protein_coding,v30436,,,,,,,,,,,,,yes,
FBgn0033371,7227.FBpp0289410,CNT1,True,True,8.20940958154571,1.05121482509554,2.97137596901119e-28,8.235361532214862,0.0832602071397455,0.6845951639989569,protein_coding,v7374,,,,,,,,,,,,,yes,
FBgn0033402,7227.FBpp0305215,Myd88,True,True,2.3514441963908,0.554956639703844,0.147679377360733,3.0993288826719505,-1.42874440932426,0.00050583877610214,protein_coding,v25399,,,,,,,,,,,,,yes,
FBgn0033447,7227.FBpp0301614,dila,True,True,5.9925506210073305,-1.2968750550209298,5.35525611019295e-23,4.62545736809554,0.42303555834023104,0.19318998640991397,protein_coding,v32668,,,,,,,,,,,male pheno,,,
FBgn0033485,7227.FBpp0087511,RpLP0-like,True,True,3.4660513947219505,-2.6446216281946002,1.9715249415491498e-18,1.5524686214069099,-0.635483986461651,0.439126003794674,protein_coding,v24797,,,,,,,,,,,,,yes,
FBgn0033491,7227.FBpp0087421,CG18011,True,True,3.99243244860748,-0.7122043580803409,0.00205608916951228,2.97766524972855,0.546313235200671,0.33404724068667896,protein_coding,v23958,PENDING,,,,,,,,,,No,,Yes,
FBgn0033528,7227.FBpp0087398,trsn,True,True,4.50421844129925,-1.84138259241412,1.43477110518811e-17,2.6844792025598596,0.569281652169617,0.34855505395261,protein_coding,v108456,P{KK108391}VIE-260B,29.0,27.0,31.0,29.0,30.0,29.0,25.0,25.0,,No,,Yes,
FBgn0033549,7227.FBpp0087317,mms4,True,True,3.2225963689754997,-3.0436045479133,3.08537091394965e-19,0.224856119333222,1.74570992075247,0.0898167957543574,protein_coding,64952,,,,,,,,,,,,,,
FBgn0033624,7227.FBpp0087252,CG12384,True,True,5.48479122273767,-0.170253803046456,0.266424276895224,4.82102583373696,0.467244222076118,0.10651799279548,protein_coding,v36388,w[1118]; P{GD14535}v36388,31.0,31.0,25.0,25.0,20.0,20.0,29.0,28.0,,No,,Yes,
FBgn0033638,7227.FBpp0297171,CG9005,True,True,3.82267280922164,-0.6780255365178549,0.00413599868707056,3.52425264998416,-0.9201018661753532,0.0372379273073148,protein_coding,v36080,,,,,,,,,,,,,yes,
FBgn0033686,7227.FBpp0087092,Hen1,True,True,5.50799049317893,-0.112160701441085,0.4765544244958701,5.0195404827374,0.127333707946066,0.7355153780335172,protein_coding,33385,y[1] sc[*] v[1]; P{TRiP.HMS00262}attP2,30.0,22.0,23.0,23.0,24.0,23.0,32.0,31.0,"Try remaining three reagents: 1Trip, GD and KK",,,No,Mouse infertility reported: mutants have late spermatogenesis defect resulting in the production of abnormal sperm
FBgn0033755,7227.FBpp0086939,ClC-b,True,True,3.63587080148877,-0.9636940554702008,0.00016780525943988799,3.73764197120182,-1.78502028847355,1.95225164709141e-06,protein_coding,v4642,,,,,,,,,,,,,yes,
FBgn0033766,7227.FBpp0297623,Nup188,True,True,4.15342502059338,-2.3378160199683298,6.43188566373922e-17,1.9817780371424296,0.416245216175199,0.617573646415038,protein_coding,v36023,w[1118] P{GD14021}v36023,28.0,27.0,29.0,29.0,21.0,18.0,26.0,26.0,,,,Yes,
FBgn0033783,7227.FBpp0086919,CG17019,True,True,4.0218642454069,-1.1326714039699,3.23464706795519e-07,3.00730806073231,-0.148043981630643,0.8310855167182809,protein_coding,62320,,,,,,,,,,,,,,
FBgn0033809,7227.FBpp0305355,CG4630,True,True,1.06666807566426,0.33583466846964394,0.612123548142423,0.784781678063848,0.507244961177127,0.7035573679101039,protein_coding,61249,y[1] v[1]; P{TRiP.HMJ23028}attP40,45.0,33.0,16.0,15.0,74.0,56.0,75.0,72.0,,No,,No,
FBgn0033816,7227.FBpp0086872,CG4679,True,True,4.25485300185715,-1.5103601836330398,6.84614396521386e-13,2.8615488169637797,0.0751674882517041,0.925151502129418,protein_coding,v110665,P{KK100629}VIE-260B,18.0,0.0,10.0,0.0,11.0,0.0,13.0,0.0,No sperm. Individualization defect.,No,Ribosomal small subunit binding (mitochondrial),No,
FBgn0033845,7227.FBpp0290601,mars,True,True,7.626759485400491,-0.5783660062904681,3.47867071463965e-08,6.38451740370453,1.5012688314334,4.975440642899477e-19,protein_coding,33929,y[1] sc[*] v[1]; P{TRiP.HMS00878}attP2,18.0,0.0,30.0,0.0,25.0,0.0,23.0,0.0,No sperm. Spermiogenesis / individualization defect (elongating bundles are present).,No,microtubule-associated protein required for mitotic spindle attachment to the centrosome,No,
FBgn0033856,7227.FBpp0297097,CG13334,True,True,6.99862810398517,1.51685564071377,6.65747026266376e-42,7.29680965409263,-0.17129175337004798,0.39169613449670704,protein_coding,62225,,,,,,,,,,,,,,
FBgn0033897,7227.FBpp0302789,Rcd1,True,True,6.606640895382483,-0.634344589854852,1.3464650562307399e-08,5.88960589791767,-0.0209845908576087,0.957179011455177,protein_coding,v108002,P{KK100764}VIE-260B,25.0,0.0,30.0,0.0,30.0,2.0,20.0,0.0,No sperm. No post-meiotic cells are visible. Distal testis is full of cellular debris (and round cells). ,No,histone acetyltransferase,No,
FBgn0033916,7227.FBpp0086664,Usp20-33,True,True,8.6019332840282,0.697364191724422,2.37008196542464e-13,8.61901590716582,-0.149694545469951,0.372360830306584,protein_coding,v110250,P{KK104810}VIE-260B,14.0,0.0,15.0,0.0,9.0,0.0,15.0,0.0,No sperm. Individualization defect.,No,Ubiquitin specific protease,No,
FBgn0033921,7227.FBpp0086689,tej,True,True,2.51210548480164,-1.3686654879303402,0.0009344378387751061,1.04064734041025,0.78010274357244,0.420846674397064,protein_coding,v103264,,,,,,,,,,,,,yes,
FBgn0033934,7227.FBpp0086646,CG17385,True,True,5.565563937039441,-1.58804950971032,3.54674345823817e-26,4.22193888059295,-0.11060211889915401,0.8429393958272401,protein_coding,v47901,PENDING,,,,,,,,,,No,,Yes,
FBgn0033984,7227.FBpp0086538,Lap1,True,True,6.4594265991505395,-0.6055283871735,9.249387041147499e-07,5.72516236263955,0.0442388930812551,0.9066338599852478,protein_coding,27036,,,,,,,,,,,,,,
FBgn0033995,7227.FBpp0086535,GPHR,True,True,5.50490544640054,-0.5186981859627511,0.000395800518187326,4.65353546786425,0.4353395452619129,0.166902279656649,protein_coding,42507,,,,,,,,,,,,,,
FBgn0034050,7227.FBpp0086426,bug,True,True,5.09538700148808,0.0866471637630365,0.638461040162541,4.634082500520769,0.32444953032412,0.36232730369613597,protein_coding,v46760,,,,,,,,,,,,,yes,
FBgn0034065,7227.FBpp0086348,Rrp42,True,True,1.8837817845904696,-1.2817479264928602,0.00626252170315756,1.0757014784125698,-0.5646075347301159,0.5698411690881421,protein_coding,v103922,P{KK102803}VIE-260B,29.0,27.0,22.0,22.0,25.0,21.0,30.0,26.0,GD works,,,No,
FBgn0034073,7227.FBpp0086393,CG8414,True,True,4.38956694973935,-1.13572889526012,1.1541068685073798e-08,3.2238307101304597,0.212289797112151,0.7272791220403192,protein_coding,44435,,,,,,,,,,,,,,
FBgn0034109,7227.FBpp0086323,CG7747,True,True,2.80356823208151,-2.3940867904377003,5.7886650120076896e-11,0.5831714147332171,0.60085808359291,0.60520249344993,protein_coding,v44854,,,,,,,,,,,,,yes,
FBgn0034158,7227.FBpp0086177,CG5522,True,True,3.71706244757306,-1.6966204894545,4.230797308527071e-11,2.27069547514736,-0.16957916370666398,0.8455534989365799,protein_coding,31142,y[1] v[1]; P{TRiP.JF01617}attP2,26.0,25.0,26.0,18.0,27.0,23.0,48.0,38.0,,No,,No,
FBgn0034194,7227.FBpp0086135,CG15611,True,True,2.11224554422538,1.05668580781801,0.00805406237854914,3.13785733286492,-1.5721327264265599,0.00019856555729649096,protein_coding,31158,,,,,,,,,,,,,,
FBgn0034214,7227.FBpp0086116,CG6550,True,True,2.81620746783076,-2.07425514472484,1.09794030937684e-08,1.2232521753899,-0.41452826864993,0.69673669792786,protein_coding,61311,,,,,,,,,,,,,,
FBgn0034269,7227.FBpp0086043,CG6406,True,True,5.38538292136482,-1.49192813919125,4.58061391877854e-21,3.9848393982724906,0.169570403693723,0.7397745374067819,protein_coding,64956,,,,,,,,,,,,,,
FBgn0034452,7227.FBpp0085689,Oseg6,True,True,3.42362337181764,-0.5481331699331761,0.0429905401731011,2.6612946429807596,0.21219347803537397,0.770510024093064,protein_coding,51887,,,,,,,,,,,,,,
FBgn0034479,7227.FBpp0296957,CG8654,True,True,7.68879218734638,0.810496777018749,1.6403312228366201e-15,7.57299664777306,0.21031585172123998,0.21881034825562,protein_coding,61850,y1 v1; P{TRiP.HMJ23339}attP40,30.0,30.0,8.0,6.0,25.0,24.0,26.0,22.0,,No,,No,
FBgn0034532,7227.FBpp0085543,CG13436,True,True,8.05812919514066,1.21309975043188,1.2628044919924498e-36,8.14051016642548,0.0752868128085972,0.714354252961493,protein_coding,v100956,,,,,,,,,,,,,,
FBgn0034535,7227.FBpp0085545,CG11110,True,True,5.78732345436524,0.8833215758804721,3.33086716554833e-11,5.68525848050422,0.280283623231414,0.272749940001951,protein_coding,v106768,P{KK108425}VIE-260B,24.0,0.0,17.0,0.0,27.0,10.0,18.0,1.0,"Few sperm, but motile. OAT-like phenotype, testis is disorganized from the apical domain.",No,Mitochondrial inner membrane protease subunit 2,No,Mouse infertility reported (impaired spermatogenesis at 7 months)
FBgn0034566,7227.FBpp0071450,CG9313,True,True,9.294646119177301,0.8002571179981179,6.7409338909254796e-18,9.233934918628233,0.0782398920080498,0.686689292981163,protein_coding,51888,y[1] v[1]; P{TRiP.HMC03462}attP40,14.0,12.0,20.0,16.0,52.0,41.0,44.0,31.0,,No,,No,
FBgn0034572,7227.FBpp0071455,CG9346,True,True,3.6966215264271898,-1.37652457968989,1.1743268416863101e-07,2.50102528751146,-0.14905180836711,0.8513645468365391,protein_coding,v27013,,,,,,,,,,,,,yes,
FBgn0034579,7227.FBpp0071462,mRpL54,True,True,2.69150708440338,-0.2481073012508869,0.5032292173926101,1.86287247111348,0.9803070042253241,0.137721360852029,protein_coding,v35447,w[1118]; P{GD12550}v35447,28.0,1.0,26.0,0.0,25.0,0.0,19.0,0.0,"Few sperm, all presumably immotile/dead. Cell death in the pre-meiotic domain (identifed by empty spaces and cellular debris in the proximal testis).",No,mitochondrial ribosomal protein L54,Yes,
FBgn0034585,7227.FBpp0071563,Rbpn-5,True,True,5.56482694828135,-1.0851596543496098,1.3009657247362599e-13,4.29867392165245,0.539163923935752,0.12026479549956196,protein_coding,v26368,,,,,,,,,,,,,yes,
FBgn0034657,7227.FBpp0071630,LBR,True,True,5.13560412093234,-1.72866193389363,1.9209207808248896e-25,3.2736103675058597,0.898828853243458,0.0450149249868981,protein_coding,v110508,P{KK107907}VIE-260B,32.0,32.0,32.0,32.0,31.0,29.0,25.0,25.0,GD works,,,No,Mouse infertility reported for mutant (sick mice with no phenotypical characterization of gonads)
FBgn0034687,7227.FBpp0071716,CG11475,True,True,6.748318601412362,1.40615258501387,5.11879587481221e-36,7.067432404581012,-0.26226608169701604,0.15486703252858094,protein_coding,v22864,,,,,,,,,,,,,yes,
FBgn0034688,7227.FBpp0292778,CG11474,True,True,7.072860676668731,0.7798755944946921,3.00406426182851e-12,7.07434021503775,-0.0548455841692822,0.8357104777127691,protein_coding,v108555,P{KK100776}VIE-260B,24.0,23.0,30.0,29.0,22.0,20.0,25.0,25.0,,,,No,
FBgn0034689,7227.FBpp0071713,CG2921,True,True,9.13838898902143,1.07150521793211,2.3559290487206202e-28,9.306994210917267,-0.188101006568476,0.22746161358393804,protein_coding,52965,,,,,,,,,,,,,,
FBgn0034786,7227.FBpp0071821,CG13531,True,True,4.46716026214257,-1.58034334259801,1.6777575649174102e-14,3.3427263439178803,-0.566784996901511,0.275068432254424,protein_coding,64868,,,,,,,,,,,,,,
FBgn0034795,7227.FBpp0289089,MED23,True,True,3.0455635985244,-0.554718094401378,0.0730629700173704,2.54334237185007,-0.42211277587303997,0.5185332726919399,protein_coding,52871,,,,,,,,,,,,,,
FBgn0034803,7227.FBpp0071862,CG9849,True,True,4.3493429023648,-1.5504662879931204,1.29289768263324e-13,2.73445471308879,0.58913173600909,0.288257838890125,protein_coding,55948,y[1] sc[*] v[1]; P{TRiP.HMC04237}attP40,17.0,12.0,73.0,62.0,56.0,55.0,83.0,81.0,,No,,No,
FBgn0034834,7227.FBpp0071961,LS2,True,True,5.192558678169349,-1.32974291328239,1.4704078286782099e-15,3.44314845995821,1.6224156502073002,2.66216491881623e-05,protein_coding,v21379,,,,,,,,,,,,,yes,
