id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BHJV,9606.ENSP00000403293,10090.ENSMUSP00000054125,7227.FBpp0078970,F-box only protein 43
3BHM7,9606.ENSP00000296509,10090.ENSMUSP00000098897,7227.FBpp0076819,mitotic spindle assembly checkpoint
3BHQZ,9606.ENSP00000444850,10090.ENSMUSP00000031355,7227.FBpp0071045,Golgi vesicle docking
3BHS2,9606.ENSP00000293845,10090.ENSMUSP00000114381,"7227.FBpp0080737,7227.FBpp0080766",Coiled-coil domain-containing protein
3BHV3,9606.ENSP00000364320,10090.ENSMUSP00000099561,7227.FBpp0087511,ribosomal large subunit assembly
3BHVZ,9606.ENSP00000025008,10090.ENSMUSP00000027040,7227.FBpp0078365,reticulophagy
3BHX9,9606.ENSP00000221114,10090.ENSMUSP00000033913,7227.FBpp0080701,Dynactin subunit 6
3BHY4,9606.ENSP00000433681,10090.ENSMUSP00000072871,7227.FBpp0078730,meiotic chromosome condensation
3BHYU,9606.ENSP00000458290,10090.ENSMUSP00000127142,7227.FBpp0111793,Belongs to the MT-A70-like family
3BI22,9606.ENSP00000413575,10090.ENSMUSP00000003720,7227.FBpp0084605,carnitine O-octanoyltransferase
3BI5Q,9606.ENSP00000300128,10090.ENSMUSP00000045988,7227.FBpp0074150,NEMP family
3BI6Q,9606.ENSP00000296503,10090.ENSMUSP00000065940,7227.FBpp0288398,high mobility group
3BIB5,9606.ENSP00000233078,10090.ENSMUSP00000089958,7227.FBpp0297875,poly(G) binding
3BIBY,9606.ENSP00000401399,10090.ENSMUSP00000035092,7227.FBpp0305215,myeloid differentiation primary response protein MyD88
3BICJ,9606.ENSP00000436318,10090.ENSMUSP00000035486,7227.FBpp0290166,superoxide dismutase copper chaperone activity
3BIEG,9606.ENSP00000374332,10090.ENSMUSP00000027623,7227.FBpp0087398,single-stranded DNA binding
3BIEV,9606.ENSP00000328694,10090.ENSMUSP00000081455,7227.FBpp0088371,cellular developmental process
3BIFS,9606.ENSP00000265748,10090.ENSMUSP00000045873,7227.FBpp0087986,septin ring organization
3BIH1,9606.ENSP00000442373,10090.ENSMUSP00000036471,7227.FBpp0300572,Belongs to the DHHC palmitoyltransferase family
3BIH6,9606.ENSP00000321449,10090.ENSMUSP00000018184,7227.FBpp0078856,ribosomal small subunit assembly
3BISX,9606.ENSP00000377060,10090.ENSMUSP00000091475,"7227.FBpp0071221,7227.FBpp0079251,7227.FBpp0083702",positive regulation of extent of heterochromatin assembly
3BIVM,9606.ENSP00000380514,10090.ENSMUSP00000113051,7227.FBpp0077912,hydroxyacylglutathione hydrolase activity
3BIYC,9606.ENSP00000336752,10090.ENSMUSP00000109164,7227.FBpp0078568,pre-mRNA cleavage required for polyadenylation
3BIZ5,9606.ENSP00000354964,10090.ENSMUSP00000109109,7227.FBpp0078595,Zinc finger protein 318
3BJ02,9606.ENSP00000300651,10090.ENSMUSP00000103169,7227.FBpp0078118,thyroid hormone mediated signaling pathway
3BJ08,9606.ENSP00000313829,10090.ENSMUSP00000066516,"7227.FBpp0071754,7227.FBpp0297358",poly(U) RNA binding
3BJ09,9606.ENSP00000336750,10090.ENSMUSP00000067337,7227.FBpp0074239,histone H3 acetylation
3BJ5H,9606.ENSP00000336790,10090.ENSMUSP00000105234,7227.FBpp0081040,response to manganese-induced endoplasmic reticulum stress
3BJ6N,9606.ENSP00000215941,10090.ENSMUSP00000047042,7227.FBpp0076095,ankyrin repeat
3BJA5,9606.ENSP00000323879,10090.ENSMUSP00000078795,7227.FBpp0071001,zinc and ring finger
3BJAU,9606.ENSP00000323275,10090.ENSMUSP00000034734,7227.FBpp0079814,inner dynein arm assembly
3BJD5,9606.ENSP00000308897,10090.ENSMUSP00000025836,7227.FBpp0082412,ribosomal large subunit assembly
3BJFY,9606.ENSP00000209873,10090.ENSMUSP00000044604,"7227.FBpp0071254,7227.FBpp0290898",nuclear transport
3BJGE,9606.ENSP00000306788,10090.ENSMUSP00000032888,7227.FBpp0082786,positive regulation of L-glutamate import across plasma membrane
3BJJZ,9606.ENSP00000415056,10090.ENSMUSP00000054980,7227.FBpp0075607,piRNA metabolic process
3BJKJ,9606.ENSP00000386894,10090.ENSMUSP00000038256,7227.FBpp0076555,pre-mRNA intronic pyrimidine-rich binding
3BJRT,9606.ENSP00000224140,10090.ENSMUSP00000051492,7227.FBpp0271875,"regulation of termination of RNA polymerase II transcription, poly(A)-coupled"
3BJSZ,9606.ENSP00000366934,10090.ENSMUSP00000099486,7227.FBpp0086393,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3BJWB,9606.ENSP00000246535,10090.ENSMUSP00000002710,7227.FBpp0082103,cell cycle
3BK2T,9606.ENSP00000380679,10090.ENSMUSP00000039463,7227.FBpp0112753,epithelial cilium movement involved in determination of left/right asymmetry
3BK4D,9606.ENSP00000403396,10090.ENSMUSP00000030849,7227.FBpp0086043,myelination
3BKD1,9606.ENSP00000312599,10090.ENSMUSP00000135483,7227.FBpp0076533,mitochondrial proton-transporting ATP synthase complex assembly
3BKJJ,9606.ENSP00000301391,10090.ENSMUSP00000078623,7227.FBpp0071240,heme binding
3BKPC,9606.ENSP00000357051,10090.ENSMUSP00000075289,7227.FBpp0079908,peroxisome membrane targeting sequence binding
3BKPP,9606.ENSP00000432799,10090.ENSMUSP00000124562,7227.FBpp0082735,"synaptic transmission, dopaminergic"
3BMB9,9606.ENSP00000355251,10090.ENSMUSP00000129154,7227.FBpp0087589,nucleic acid binding
3BPB4,9606.ENSP00000483521,10090.ENSMUSP00000033910,7227.FBpp0304283,leptin receptor
3BPBI,9606.ENSP00000273986,10090.ENSMUSP00000043559,7227.FBpp0084774,"2 iron, 2 sulfur cluster binding"
3BPC4,9606.ENSP00000296417,10090.ENSMUSP00000036907,7227.FBpp0084434,protein heterodimerization activity
3BPFE,9606.ENSP00000255764,10090.ENSMUSP00000022089,7227.FBpp0305737,cardiac jelly development
3BPIG,9606.ENSP00000384966,10090.ENSMUSP00000118779,7227.FBpp0085545,protein processing involved in protein targeting to mitochondrion
3BPPH,9606.ENSP00000291458,10090.ENSMUSP00000125874,7227.FBpp0074649,Caffeine-induced death protein 2
3BQB6,9606.ENSP00000339844,10090.ENSMUSP00000095322,7227.FBpp0071993,structural constituent of ribosome
3BQCK,9606.ENSP00000451080,10090.ENSMUSP00000043341,7227.FBpp0071210,positive regulation of Notch signaling pathway
3BQD6,9606.ENSP00000216225,10090.ENSMUSP00000023036,7227.FBpp0300874,NEDD8 transferase activity
3BQDT,9606.ENSP00000403910,10090.ENSMUSP00000083115,7227.FBpp0302832,mitochondrial respiratory chain complex I assembly
3BQJK,9606.ENSP00000342832,10090.ENSMUSP00000039760,7227.FBpp0305119,metal ion binding
3BQQX,9606.ENSP00000225969,10090.ENSMUSP00000025278,7227.FBpp0077141,structural constituent of ribosome
3BRBE,9606.ENSP00000306362,10090.ENSMUSP00000038781,7227.FBpp0085195,post-chaperonin tubulin folding pathway
3BRFU,9606.ENSP00000412894,10090.ENSMUSP00000023924,7227.FBpp0084928,tRNA 5'-leader removal
3BRHB,9606.ENSP00000405965,10090.ENSMUSP00000115044,7227.FBpp0078984,Small ubiquitin-related modifier
3BRS6,9606.ENSP00000359398,10090.ENSMUSP00000078042,7227.FBpp0075932,Biogenesis of lysosome-related organelles
3BSNY,9606.ENSP00000364976,10090.ENSMUSP00000075250,"7227.FBpp0079399,7227.FBpp0293882",cyclin-dependent protein serine/threonine kinase activator activity
3BSPY,9606.ENSP00000244520,10090.ENSMUSP00000063976,7227.FBpp0083134,pre-mRNA 5'-splice site binding
3BT5X,9606.ENSP00000306425,10090.ENSMUSP00000041196,7227.FBpp0077904,mitochondrial respiratory chain complex assembly
3BT8J,9606.ENSP00000238618,10090.ENSMUSP00000008966,"7227.FBpp0082628,7227.FBpp0290228","Acylphosphatase 1, erythrocyte (common) type"
3BT8M,9606.ENSP00000467266,10090.ENSMUSP00000064988,7227.FBpp0074584,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor"
3BTJR,9606.ENSP00000230895,10090.ENSMUSP00000047186,7227.FBpp0087252,death-associated protein
3BUE8,9606.ENSP00000301633,10090.ENSMUSP00000079124,7227.FBpp0082849,inhibition of cysteine-type endopeptidase activity involved in apoptotic process
3BUGP,9606.ENSP00000331849,10090.ENSMUSP00000039951,7227.FBpp0071462,mitochondrial translation
3C0TF,9606.ENSP00000309198,10090.ENSMUSP00000045998,7227.FBpp0072169,ubiquitin-protein transferase activity
3CNW0,9606.ENSP00000339787,"10090.ENSMUSP00000033634,10090.ENSMUSP00000045291",7227.FBpp0305216,Acyl-CoA synthetase long-chain family member
3CNZE,9606.ENSP00000296526,10090.ENSMUSP00000027020,"7227.FBpp0076691,7227.FBpp0303372",AMPA glutamate receptor activity
3CR3W,9606.ENSP00000225729,10090.ENSMUSP00000018568,7227.FBpp0083213,GTP binding
3CR44,9606.ENSP00000393583,10090.ENSMUSP00000101834,7227.FBpp0301614,intraciliary transport involved in cilium assembly
