id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BCBK,9606.ENSP00000340776,10090.ENSMUSP00000092440,,coiled-coil domain-containing protein 108
3BCBZ,9606.ENSP00000440288,"10090.ENSMUSP00000031354,10090.ENSMUSP00000110729","7227.FBpp0070078,7227.FBpp0073491","ATPase activity, coupled to transmembrane movement of substances"
3BCC5,"9606.ENSP00000012443,9606.ENSP00000471730",10090.ENSMUSP00000003183,7227.FBpp0081606,phosphatase 5
3BCC6,9606.ENSP00000287461,10090.ENSMUSP00000056610,,skeletal muscle cell differentiation
3BCC8,9606.ENSP00000298282,10090.ENSMUSP00000035806,,Pbx knotted 1 homeobox
3BCCI,9606.ENSP00000292246,10090.ENSMUSP00000045214,"7227.FBpp0074146,7227.FBpp0080263",intracellular chloride channel activity
3BCCM,9606.ENSP00000333142,10090.ENSMUSP00000132071,7227.FBpp0076092,lipid catabolic process
3BCCR,"9606.ENSP00000035307,9606.ENSP00000243776",10090.ENSMUSP00000112804,7227.FBpp0297743,Chondroitin
3BCCY,"9606.ENSP00000248594,9606.ENSP00000352833",10090.ENSMUSP00000030556,,"phosphatase, non-receptor type"
3BCDC,9606.ENSP00000376989,10090.ENSMUSP00000110976,7227.FBpp0078280,nucleic acid binding
3BCDD,9606.ENSP00000347719,10090.ENSMUSP00000099302,7227.FBpp0077502,post-chaperonin tubulin folding pathway
3BCDH,9606.ENSP00000396749,10090.ENSMUSP00000010597,7227.FBpp0302789,histone H4-K16 acetylation
3BCEQ,9606.ENSP00000262794,10090.ENSMUSP00000118437,7227.FBpp0100102,Mov10 RISC complex RNA helicase like 1
3BCES,9606.ENSP00000300784,10090.ENSMUSP00000038061,,fructosamine-3-kinase activity
3BCEV,9606.ENSP00000367318,10090.ENSMUSP00000103518,7227.FBpp0078422,Rab guanyl-nucleotide exchange factor activity
3BCFH,9606.ENSP00000295628,10090.ENSMUSP00000077779,7227.FBpp0071392,Leucine rich repeat
3BCFM,9606.ENSP00000410811,"10090.ENSMUSP00000024869,10090.ENSMUSP00000126340","7227.FBpp0083918,7227.FBpp0303790",microtubule-severing ATPase activity
3BCG3,9606.ENSP00000417638,10090.ENSMUSP00000110412,,secondary active sulfate transmembrane transporter activity
3BCG4,9606.ENSP00000367050,10090.ENSMUSP00000065810,,Reticulon 3
3BCG5,9606.ENSP00000482410,10090.ENSMUSP00000051842,7227.FBpp0087334,Jerky protein
3BCGR,9606.ENSP00000357880,10090.ENSMUSP00000097528,7227.FBpp0079584,S-adenosylmethioninamine biosynthetic process
3BCH1,9606.ENSP00000247843,10090.ENSMUSP00000020382,7227.FBpp0078992,histone H2A acetylation
3BCHZ,9606.ENSP00000393154,10090.ENSMUSP00000045925,,F-box only protein 15
3BCI6,9606.ENSP00000335463,10090.ENSMUSP00000028802,,protein localization to kinetochore
3BCIC,9606.ENSP00000482767,10090.ENSMUSP00000140993,,La ribonucleoprotein domain family member 4B
3BCID,9606.ENSP00000216807,"10090.ENSMUSP00000082500,10090.ENSMUSP00000112266",7227.FBpp0073526,Breast cancer metastasis-suppressor
3BCIZ,9606.ENSP00000295951,10090.ENSMUSP00000117816,7227.FBpp0110594,regulation of voltage-gated sodium channel activity
3BCJK,9606.ENSP00000318406,"10090.ENSMUSP00000006893,10090.ENSMUSP00000099667",7227.FBpp0076461,dyslexia-associated protein
3BCJT,9606.ENSP00000262903,10090.ENSMUSP00000039206,,"HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1"
3BCJU,9606.ENSP00000361180,10090.ENSMUSP00000028157,7227.FBpp0080700,general transcription factor
3BCJV,9606.ENSP00000351933,10090.ENSMUSP00000092602,,kelch-like
3BCK2,9606.ENSP00000355077,10090.ENSMUSP00000033006,7227.FBpp0305541,Non-structural maintenance of chromosomes element 1 homolog
3BCK7,9606.ENSP00000229812,10090.ENSMUSP00000009138,7227.FBpp0304464,protein serine/threonine kinase activity
3BCKR,9606.ENSP00000404122,10090.ENSMUSP00000030311,,Intraflagellar transport protein 74 homolog
3BCKV,9606.ENSP00000446242,10090.ENSMUSP00000026899,"7227.FBpp0082215,7227.FBpp0083299,7227.FBpp0087946,7227.FBpp0112922,7227.FBpp0306183",oxaloacetate(2-) transmembrane transport
3BCKW,9606.ENSP00000394791,10090.ENSMUSP00000046598,7227.FBpp0075663,ubiquitin-like protein-specific isopeptidase activity
3BCKX,9606.ENSP00000361310,10090.ENSMUSP00000024749,7227.FBpp0078142,DNA polymerase
3BCM0,9606.ENSP00000440402,10090.ENSMUSP00000130440,7227.FBpp0070235,helicase
3BCM3,9606.ENSP00000366998,10090.ENSMUSP00000070915,7227.FBpp0297300,dynactin binding
3BCM5,9606.ENSP00000256578,10090.ENSMUSP00000099698,7227.FBpp0292384,Belongs to the metallo-dependent hydrolases superfamily. Adenosine and AMP deaminases family
3BCM7,9606.ENSP00000390651,10090.ENSMUSP00000033769,7227.FBpp0084549,interleukin-1-mediated signaling pathway
3BCMY,9606.ENSP00000255465,10090.ENSMUSP00000029368,,cell division
3BCN5,9606.ENSP00000306117,"10090.ENSMUSP00000034612,10090.ENSMUSP00000038551",7227.FBpp0304166,ATP-dependent RNA helicase
3BCN6,9606.ENSP00000348510,10090.ENSMUSP00000056719,7227.FBpp0080077,general transcription factor
3BCNB,9606.ENSP00000335595,10090.ENSMUSP00000038590,7227.FBpp0070786,regulation of sperm capacitation
3BCNJ,9606.ENSP00000361158,"10090.ENSMUSP00000041009,10090.ENSMUSP00000050087",7227.FBpp0083130,protein serine/threonine/tyrosine kinase activity
3BCNY,9606.ENSP00000255324,10090.ENSMUSP00000093469,7227.FBpp0302955,metal ion binding
3BCPB,9606.ENSP00000309741,10090.ENSMUSP00000026897,7227.FBpp0079423,"Solute carrier organic anion transporter family, member"
3BCPI,9606.ENSP00000356807,10090.ENSMUSP00000037514,7227.FBpp0070007,(Tor) signaling pathway
3BCPK,9606.ENSP00000442656,"10090.ENSMUSP00000000544,10090.ENSMUSP00000088453","7227.FBpp0078721,7227.FBpp0087739,7227.FBpp0300982",transmembrane receptor protein serine/threonine kinase activity
3BCPU,9606.ENSP00000407487,10090.ENSMUSP00000103795,7227.FBpp0081284,muscle structure development
3BCPV,9606.ENSP00000361540,10090.ENSMUSP00000006565,7227.FBpp0080391,Cell division cycle
3BCQD,9606.ENSP00000431926,10090.ENSMUSP00000049258,,Activating molecule in BECN1-regulated autophagy protein
3BCQH,"9606.ENSP00000264080,9606.ENSP00000361483",10090.ENSMUSP00000005975,7227.FBpp0071269,clathrin heavy chain binding
3BCQK,9606.ENSP00000231749,10090.ENSMUSP00000010188,7227.FBpp0075628,positive regulation of motile cilium assembly
3BCR2,9606.ENSP00000437464,10090.ENSMUSP00000024761,,"Leucine-rich repeats, outliers"
3BCRA,9606.ENSP00000421592,"10090.ENSMUSP00000026125,10090.ENSMUSP00000080242",,THO complex subunit
3BCRH,9606.ENSP00000473172,10090.ENSMUSP00000103400,7227.FBpp0074756,"Proposed core component of the chromatin remodeling Ino80 complex which is involved in transcriptional regulation, DNA replication and probably DNA repair"
3BCRK,9606.ENSP00000347232,10090.ENSMUSP00000127995,7227.FBpp0081910,forked DNA-dependent helicase activity
3BCRQ,9606.ENSP00000302537,10090.ENSMUSP00000127919,,nuclear protein
3BCRS,9606.ENSP00000325618,10090.ENSMUSP00000129765,,Poly(ADP-ribose) polymerase catalytic domain
3BCSF,9606.ENSP00000377532,10090.ENSMUSP00000063825,7227.FBpp0087539,pyruvate carboxylase activity
3BCT3,9606.ENSP00000328875,"10090.ENSMUSP00000027186,10090.ENSMUSP00000044482",7227.FBpp0297341,anterograde dendritic transport of mitochondrion
3BCT5,9606.ENSP00000296215,10090.ENSMUSP00000060721,7227.FBpp0112453,production of miRNAs involved in gene silencing by miRNA
3BCTD,9606.ENSP00000364204,10090.ENSMUSP00000030536,7227.FBpp0099837,positive regulation of cristae formation
3BCTE,9606.ENSP00000379865,10090.ENSMUSP00000116627,,hydroxyacid-oxoacid transhydrogenase activity
3BCTP,9606.ENSP00000356785,10090.ENSMUSP00000083192,7227.FBpp0081561,Nucleoside diphosphate kinase
3BCUC,9606.ENSP00000264649,10090.ENSMUSP00000044838,"7227.FBpp0079839,7227.FBpp0083071,7227.FBpp0084743,7227.FBpp0085786","Essential component of the vacuolar proton pump (V- ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase"
3BCUU,9606.ENSP00000258145,10090.ENSMUSP00000043167,,N-acetylglucosamine-6-sulfatase activity
3BCV3,9606.ENSP00000315702,10090.ENSMUSP00000125415,7227.FBpp0297918,kinase binding
3BCVH,9606.ENSP00000424328,10090.ENSMUSP00000022245,7227.FBpp0073910,structural constituent of ribosome
3BCVR,9606.ENSP00000240185,10090.ENSMUSP00000081142,"7227.FBpp0075370,7227.FBpp0088568",nuclear inner membrane organization
3BCVV,9606.ENSP00000392318,10090.ENSMUSP00000028911,7227.FBpp0080629,histone acetyltransferase activity
3BCW6,9606.ENSP00000308597,10090.ENSMUSP00000122380,,negative regulation of cell proliferation
3BCWF,9606.ENSP00000381970,10090.ENSMUSP00000108464,,DNA integration
3BCX4,9606.ENSP00000318429,10090.ENSMUSP00000042772,"7227.FBpp0082802,7227.FBpp0083775",outer dynein arm assembly
3BCX6,9606.ENSP00000252934,10090.ENSMUSP00000132450,,protein homotrimerization
3BCX9,9606.ENSP00000451300,10090.ENSMUSP00000119303,7227.FBpp0303726,numb homolog
3BCXY,"9606.ENSP00000321856,9606.ENSP00000383938","10090.ENSMUSP00000024042,10090.ENSMUSP00000032422",7227.FBpp0077763,cysteine-rich with EGF-like
3BCYE,9606.ENSP00000399970,"10090.ENSMUSP00000025377,10090.ENSMUSP00000040321",7227.FBpp0081665,peptidyl-serine dephosphorylation
3BCYK,9606.ENSP00000477602,10090.ENSMUSP00000006557,"7227.FBpp0078575,7227.FBpp0081313,7227.FBpp0297436","Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. Condensing enzyme"
3BCYM,9606.ENSP00000380495,10090.ENSMUSP00000031478,7227.FBpp0075106,Belongs to the DEAD box helicase family
3BCYP,9606.ENSP00000325376,10090.ENSMUSP00000120115,7227.FBpp0081601,Heterogeneous nuclear ribonucleoprotein M
3BCZ9,9606.ENSP00000419279,10090.ENSMUSP00000124369,7227.FBpp0082624,intraciliary transport
3BCZB,9606.ENSP00000255120,10090.ENSMUSP00000030456,,DNA replication-dependent nucleosome assembly
3BCZE,9606.ENSP00000359531,10090.ENSMUSP00000029938,7227.FBpp0305673,factor iib
3BCZK,9606.ENSP00000249344,"10090.ENSMUSP00000036477,10090.ENSMUSP00000068587",7227.FBpp0072946,cortical actin cytoskeleton organization
3BD01,9606.ENSP00000349087,10090.ENSMUSP00000056792,7227.FBpp0086352,Transmembrane protein 259
3BD0F,9606.ENSP00000356988,10090.ENSMUSP00000106926,7227.FBpp0072385,bis(5'-adenosyl)-triphosphatase activity
3BD0W,9606.ENSP00000366488,10090.ENSMUSP00000005606,"7227.FBpp0079448,7227.FBpp0085089,7227.FBpp0085090",camp-dependent protein kinase catalytic subunit
3BD14,9606.ENSP00000311121,10090.ENSMUSP00000042590,"7227.FBpp0072257,7227.FBpp0073989,7227.FBpp0083336","The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
3BD1H,9606.ENSP00000298545,10090.ENSMUSP00000073789,,cytidylate kinase activity
3BD1V,9606.ENSP00000309474,10090.ENSMUSP00000027432,7227.FBpp0084754,regulation of protein catabolic process
3BD34,9606.ENSP00000396421,10090.ENSMUSP00000097296,,family member
3BD3K,9606.ENSP00000310094,10090.ENSMUSP00000112963,,basal dendrite arborization
3BD3N,9606.ENSP00000352645,10090.ENSMUSP00000037173,,Protein 1) homolog
3BD4S,9606.ENSP00000264775,10090.ENSMUSP00000016144,"7227.FBpp0078156,7227.FBpp0078157,7227.FBpp0078160,7227.FBpp0087590,7227.FBpp0087635",Lipid phosphate phosphohydrolase
3BD4U,9606.ENSP00000357047,10090.ENSMUSP00000090316,7227.FBpp0289089,Mediator of RNA polymerase II transcription subunit
3BD5W,9606.ENSP00000252992,10090.ENSMUSP00000039889,,regulation of mitotic centrosome separation
3BD5Z,9606.ENSP00000364404,10090.ENSMUSP00000120016,,DDB1 and CUL4 associated factor 17
3BD60,9606.ENSP00000358575,10090.ENSMUSP00000103771,7227.FBpp0085543,cilium movement
3BD63,9606.ENSP00000394352,10090.ENSMUSP00000034566,,forebrain ventricular zone progenitor cell division
3BD68,9606.ENSP00000296702,10090.ENSMUSP00000025375,7227.FBpp0292135,Transcription elongation regulator
3BD6I,9606.ENSP00000324292,10090.ENSMUSP00000099320,7227.FBpp0075816,establishment of epithelial cell polarity
3BD6K,9606.ENSP00000315775,10090.ENSMUSP00000034203,7227.FBpp0079628,Golgi vesicle prefusion complex stabilization
3BD78,9606.ENSP00000307674,10090.ENSMUSP00000090032,7227.FBpp0081866,nucleotidase 1
3BD7B,"9606.ENSP00000261854,9606.ENSP00000478298",10090.ENSMUSP00000036289,,"aspartic endopeptidase activity, intramembrane cleaving"
3BD7H,9606.ENSP00000261596,10090.ENSMUSP00000070583,7227.FBpp0292618,phosphatidate phosphatase
3BD7K,9606.ENSP00000351040,10090.ENSMUSP00000091805,,FAM217 family
3BD7N,9606.ENSP00000372335,10090.ENSMUSP00000030993,7227.FBpp0083453,negative regulation of transcription elongation from RNA polymerase II promoter
3BD7U,9606.ENSP00000356263,10090.ENSMUSP00000093581,"7227.FBpp0071713,7227.FBpp0071716,7227.FBpp0080294,7227.FBpp0292778",UPF0364 protein C6orf211 homolog
3BD80,9606.ENSP00000339883,"10090.ENSMUSP00000005003,10090.ENSMUSP00000025713",7227.FBpp0071630,transmembrane 7 superfamily member 2
3BD88,9606.ENSP00000335304,10090.ENSMUSP00000060346,7227.FBpp0081834,dihydrolipoyllysine-residue succinyltransferase activity
3BD8E,9606.ENSP00000402653,10090.ENSMUSP00000091048,7227.FBpp0080383,WD repeat
3BD8K,9606.ENSP00000257934,10090.ENSMUSP00000064465,7227.FBpp0076831,meiotic chromosome separation
3BD8Q,9606.ENSP00000416418,10090.ENSMUSP00000044185,7227.FBpp0290667,sodium:proton antiporter activity
3BD8W,9606.ENSP00000376587,10090.ENSMUSP00000029402,7227.FBpp0075085,acetyl-CoA transmembrane transporter activity
3BD9X,9606.ENSP00000267973,10090.ENSMUSP00000113560,7227.FBpp0081650,positive regulation of histone H3-K79 methylation
3BDA8,9606.ENSP00000264645,10090.ENSMUSP00000017384,7227.FBpp0084591,Cancer susceptibility candidate 3
3BDAI,9606.ENSP00000251871,10090.ENSMUSP00000034411,7227.FBpp0082980,nucleic acid-templated transcription
3BDAR,9606.ENSP00000219240,10090.ENSMUSP00000070303,7227.FBpp0289671,dihydroorotate dehydrogenase activity
3BDAS,9606.ENSP00000362014,"10090.ENSMUSP00000064538,10090.ENSMUSP00000088618,10090.ENSMUSP00000133564",7227.FBpp0305866,dynamin family protein polymerization involved in mitochondrial fission
3BDAW,9606.ENSP00000282096,10090.ENSMUSP00000032909,,cGMP-inhibited cyclic-nucleotide phosphodiesterase activity
3BDAZ,9606.ENSP00000425092,10090.ENSMUSP00000021226,7227.FBpp0070951,Luc7-like protein 3
3BDB9,9606.ENSP00000350409,10090.ENSMUSP00000027285,7227.FBpp0081434,protein transport
3BDBI,9606.ENSP00000351157,10090.ENSMUSP00000021959,7227.FBpp0086426,cell redox homeostasis
3BDCC,9606.ENSP00000307411,10090.ENSMUSP00000110328,7227.FBpp0112111,"Myeloid lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)"
3BDCM,9606.ENSP00000226796,10090.ENSMUSP00000029643,7227.FBpp0071562,"Required for ribosome biogenesis. Part of a complex which catalyzes pseudouridylation of rRNA. This involves the isomerization of uridine such that the ribose is subsequently attached to C5, instead of the normal N1"
3BDD0,9606.ENSP00000263468,10090.ENSMUSP00000042904,,non-motile cilium assembly
3BDDT,9606.ENSP00000378235,"10090.ENSMUSP00000040575,10090.ENSMUSP00000056744",,Scm-like with four mbt domains
3BDDZ,9606.ENSP00000387318,10090.ENSMUSP00000063248,"7227.FBpp0082374,7227.FBpp0087767",SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
3BDE6,9606.ENSP00000322716,10090.ENSMUSP00000111510,7227.FBpp0292905,phosphogluconate dehydrogenase (decarboxylating) activity
3BDEG,9606.ENSP00000470152,10090.ENSMUSP00000126194,7227.FBpp0111987,zinc ion binding
3BDFF,9606.ENSP00000340896,10090.ENSMUSP00000070957,7227.FBpp0084040,euchromatin binding
3BDFJ,9606.ENSP00000429089,"10090.ENSMUSP00000029866,10090.ENSMUSP00000103658",7227.FBpp0294012,cell cycle G1/S phase transition
3BDFT,9606.ENSP00000368931,10090.ENSMUSP00000072614,,
3BDG0,9606.ENSP00000354688,10090.ENSMUSP00000025957,,"family with sequence similarity 45, member A"
3BDG2,9606.ENSP00000391457,10090.ENSMUSP00000114643,7227.FBpp0071173,chromatin remodeling
3BDGB,"9606.ENSP00000311318,9606.ENSP00000322159","10090.ENSMUSP00000030279,10090.ENSMUSP00000068450",7227.FBpp0082569,Cysteine protease required for the cytoplasm to vacuole transport (Cvt) and autophagy
3BDGN,9606.ENSP00000360183,10090.ENSMUSP00000085218,7227.FBpp0077022,Belongs to the syntaxin family
3BDGT,9606.ENSP00000338019,10090.ENSMUSP00000140566,,regulation of chaperone-mediated protein folding
3BDGV,9606.ENSP00000219139,10090.ENSMUSP00000034361,7227.FBpp0076331,Golgi to plasma membrane protein transport
3BDHE,9606.ENSP00000431376,10090.ENSMUSP00000106518,,"hydrolase activity, acting on ester bonds"
3BDHP,9606.ENSP00000324587,10090.ENSMUSP00000138082,7227.FBpp0297366,"Family with sequence similarity 193, member A"
3BDIF,9606.ENSP00000445408,10090.ENSMUSP00000075619,7227.FBpp0071563,effector protein 1
3BDJ7,9606.ENSP00000380352,10090.ENSMUSP00000035610,7227.FBpp0079257,Sec-23 interacting protein
3BDJA,9606.ENSP00000381758,10090.ENSMUSP00000113132,,calcium-dependent cysteine-type endopeptidase activity
3BDJN,9606.ENSP00000262300,10090.ENSMUSP00000024701,7227.FBpp0076824,protein serine/threonine kinase activity
3BDJS,9606.ENSP00000261015,10090.ENSMUSP00000027173,7227.FBpp0079780,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3BDJX,9606.ENSP00000317842,"10090.ENSMUSP00000034172,10090.ENSMUSP00000121729","7227.FBpp0071604,7227.FBpp0078010,7227.FBpp0079329,7227.FBpp0081070,7227.FBpp0081073",carboxylic ester hydrolase activity
3BDKE,9606.ENSP00000299237,10090.ENSMUSP00000053397,,nucleic acid-templated transcription
3BDKM,9606.ENSP00000349961,10090.ENSMUSP00000047872,7227.FBpp0080489,chromosome condensation
3BDM2,9606.ENSP00000257604,10090.ENSMUSP00000047475,,negative regulation of innate immune response
3BDM9,9606.ENSP00000396225,10090.ENSMUSP00000025314,,extrinsic apoptotic signaling pathway via death domain receptors
3BDN2,9606.ENSP00000269886,10090.ENSMUSP00000032874,7227.FBpp0083112,synaptic vesicle uncoating
3BDNH,9606.ENSP00000257787,10090.ENSMUSP00000081322,7227.FBpp0076560,Akirin 2
3BDNT,9606.ENSP00000263663,10090.ENSMUSP00000075339,,RNA polymerase I CORE element sequence-specific DNA binding
3BDNZ,"9606.ENSP00000274773,9606.ENSP00000300747","10090.ENSMUSP00000021761,10090.ENSMUSP00000022623,10090.ENSMUSP00000109336",,regulation of erythrocyte enucleation
3BDPN,9606.ENSP00000442318,10090.ENSMUSP00000020315,7227.FBpp0304507,SCF complex assembly
3BDPP,9606.ENSP00000262039,10090.ENSMUSP00000111479,7227.FBpp0071973,autophagy of peroxisome
3BDPU,9606.ENSP00000317175,10090.ENSMUSP00000119711,,PH domain
3BDPW,9606.ENSP00000300087,10090.ENSMUSP00000033156,7227.FBpp0080255,Dynactin subunit 5
3BDQF,9606.ENSP00000341289,"10090.ENSMUSP00000042342,10090.ENSMUSP00000136922","7227.FBpp0076678,7227.FBpp0081524,7227.FBpp0084630,7227.FBpp0085721",structural constituent of cytoskeleton
3BDR2,9606.ENSP00000216832,10090.ENSMUSP00000021381,7227.FBpp0112122,"Pinin, desmosome associated protein"
3BDRF,9606.ENSP00000349708,10090.ENSMUSP00000045366,,"DNA-binding transcription factor activity, RNA polymerase II-specific"
3BDRH,9606.ENSP00000376457,10090.ENSMUSP00000103935,7227.FBpp0076487,Rho guanyl-nucleotide exchange factor activity
3BDRI,9606.ENSP00000335321,10090.ENSMUSP00000027127,7227.FBpp0304617,spliceosomal complex assembly
3BDSC,9606.ENSP00000302530,10090.ENSMUSP00000028858,"7227.FBpp0078704,7227.FBpp0085368","meiotic sister chromatid cohesion, centromeric"
3BDSP,9606.ENSP00000462945,10090.ENSMUSP00000042792,7227.FBpp0080674,histone H4-K16 acetylation
3BDT9,9606.ENSP00000252530,10090.ENSMUSP00000131477,,Family with sequence similarity 98 member C
3BDTC,9606.ENSP00000467024,10090.ENSMUSP00000003911,"7227.FBpp0083927,7227.FBpp0305835",excision repair protein
3BDTG,9606.ENSP00000411073,10090.ENSMUSP00000031692,,cell-cell signaling by wnt
3BDTR,9606.ENSP00000358242,10090.ENSMUSP00000029911,7227.FBpp0081954,Arginine serine-rich protein
3BDU9,9606.ENSP00000231524,10090.ENSMUSP00000069371,,zinc ion binding
3BDVT,9606.ENSP00000295065,10090.ENSMUSP00000077553,7227.FBpp0082187,regulation of microtubule-based process
3BDVU,9606.ENSP00000338030,10090.ENSMUSP00000106004,7227.FBpp0080047,lipid binding
3BDX0,9606.ENSP00000465213,10090.ENSMUSP00000032585,7227.FBpp0076478,ribonuclease P RNA binding
3BDXE,9606.ENSP00000370214,10090.ENSMUSP00000119136,,Centromere protein O
3BDXH,9606.ENSP00000243167,10090.ENSMUSP00000041543,,amidase activity
3BDXU,9606.ENSP00000326003,10090.ENSMUSP00000050395,7227.FBpp0077806,pseudouridine synthase activity
3BDYE,9606.ENSP00000295640,10090.ENSMUSP00000076564,,metalloaminopeptidase activity
3BDYQ,9606.ENSP00000443598,10090.ENSMUSP00000080442,7227.FBpp0297171,DUF4210
3BE0Q,9606.ENSP00000322343,10090.ENSMUSP00000021939,,cyclin-dependent protein kinase activating kinase activity
3BE0Z,9606.ENSP00000233027,10090.ENSMUSP00000057915,,serine threonine-protein kinase
3BE13,9606.ENSP00000378312,10090.ENSMUSP00000104037,,calcium ion binding
3BE15,9606.ENSP00000343635,10090.ENSMUSP00000044430,7227.FBpp0079093,negative regulation of oxidative stress-induced neuron death
3BE1I,9606.ENSP00000479494,10090.ENSMUSP00000133204,7227.FBpp0075833,PCI domain-containing protein 2
3BE1U,9606.ENSP00000381198,10090.ENSMUSP00000039178,,Lissencephaly type-1-like homology motif
3BE1W,9606.ENSP00000343412,10090.ENSMUSP00000069133,,"Component of the BRCA1-A complex, a complex that specifically recognizes 'Lys-63'-linked ubiquitinated histones H2A and H2AX at DNA lesions sites, leading to target the brca1-bard1 heterodimer to sites of DNA damage at double-strand breaks (DSBs). The BRCA1-A complex also possesses deubiquitinase activity that specifically removes 'Lys-63'-linked ubiquitin on histones H2A and H2AX. In the BRCA1-A complex, it acts as an adapter that bridges the interaction between babam1 nba1 and the rest of the complex, thereby being required for the complex integrity and modulating the E3 ubiquitin ligase activity of the brca1-bard1 heterodimer. Component of the BRISC complex, a multiprotein complex that specifically cleaves 'Lys-63'-linked ubiquitin in various substrates. Within the BRISC complex, acts as an adapter that bridges the interaction between babam1 nba1 and the rest of the complex, thereby being required for the complex integrity. The BRISC complex is required for normal mitotic spindle assembly and microtubule attachment to kinetochores via its role in deubiquitinating numa1. The BRISC complex plays a role in interferon signaling via its role in the deubiquitination of the interferon receptor ifnar1"
3BE2N,9606.ENSP00000449535,10090.ENSMUSP00000029135,7227.FBpp0078067,acetate-CoA ligase activity
3BE2S,9606.ENSP00000437402,10090.ENSMUSP00000072620,7227.FBpp0077572,phosphopyruvate hydratase activity
3BE2T,9606.ENSP00000284382,10090.ENSMUSP00000069238,,sphingosine N-acyltransferase activity
3BE31,9606.ENSP00000216297,10090.ENSMUSP00000042283,7227.FBpp0072743,positive regulation of transcription elongation from RNA polymerase II promoter
3BE36,9606.ENSP00000363400,10090.ENSMUSP00000101495,,1-alkyl-2-acetylglycerophosphocholine esterase activity
3BE38,9606.ENSP00000395249,10090.ENSMUSP00000095300,,positive regulation of neuron projection development
3BE3C,9606.ENSP00000479617,10090.ENSMUSP00000001258,,maintenance of DNA methylation
3BE3M,9606.ENSP00000258975,10090.ENSMUSP00000002048,7227.FBpp0079575,regulation of translation
3BE4A,9606.ENSP00000345492,10090.ENSMUSP00000113926,,signaling adaptor activity
3BE4F,9606.ENSP00000352516,10090.ENSMUSP00000004202,,DNA (cytosine-5-)-methyltransferase activity
3BE4V,9606.ENSP00000253778,10090.ENSMUSP00000109288,"7227.FBpp0084666,7227.FBpp0291990",glutamine--fructose-6-phosphate
3BE55,9606.ENSP00000263713,10090.ENSMUSP00000128374,7227.FBpp0082261,Erythrocyte membrane protein band 4.1 like
3BE5E,9606.ENSP00000473444,10090.ENSMUSP00000029570,7227.FBpp0112045,Hippocampus abundant
3BE5P,9606.ENSP00000220676,10090.ENSMUSP00000027032,,retinal rod cell development
3BE5Q,9606.ENSP00000258083,10090.ENSMUSP00000032080,7227.FBpp0071862,PA domain
3BE60,9606.ENSP00000360541,10090.ENSMUSP00000030345,7227.FBpp0072848,carnitine O-palmitoyltransferase activity
3BE62,9606.ENSP00000342344,"10090.ENSMUSP00000050001,10090.ENSMUSP00000109711",7227.FBpp0305616,regulation of cyclin-dependent protein serine/threonine kinase activity
3BE69,"9606.ENSP00000360793,9606.ENSP00000378356","10090.ENSMUSP00000084599,10090.ENSMUSP00000132659",7227.FBpp0086041,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
3BE6T,9606.ENSP00000365272,10090.ENSMUSP00000102814,7227.FBpp0290503,guanylate kinase activity
3BE76,9606.ENSP00000263461,10090.ENSMUSP00000081567,,WD repeat domain 11
3BE79,9606.ENSP00000261890,10090.ENSMUSP00000110021,7227.FBpp0083413,member RAS oncogene family
3BE7K,9606.ENSP00000433757,10090.ENSMUSP00000056378,"7227.FBpp0082652,7227.FBpp0084076,7227.FBpp0111383",positive regulation of catalytic activity in other organism involved in symbiotic interaction
3BE7X,9606.ENSP00000373176,10090.ENSMUSP00000125352,,GTP binding
3BE87,9606.ENSP00000379133,10090.ENSMUSP00000011055,7227.FBpp0304097,methylthioribulose 1-phosphate dehydratase activity
3BE8G,9606.ENSP00000320917,10090.ENSMUSP00000039688,7227.FBpp0075756,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3BE97,9606.ENSP00000250113,10090.ENSMUSP00000001620,7227.FBpp0300445,fragile X mental retardation
3BEA9,9606.ENSP00000265564,10090.ENSMUSP00000026891,7227.FBpp0086348,U1 snRNA 3'-end processing
3BEAF,9606.ENSP00000315006,10090.ENSMUSP00000022036,7227.FBpp0289410,nucleoside:sodium symporter activity
3BEB0,9606.ENSP00000384867,10090.ENSMUSP00000019932,,protein C6orf203 homolog
3BECF,9606.ENSP00000324920,10090.ENSMUSP00000035376,,Chromosome 14 open reading frame 39
