id_gene,id_string,gene,Middle_vs_Apical,Basal_vs_Middle,logCPM_MiddleApical,logFC_MiddleApical,FDR_MiddleApical,logCPM_BasalMiddle,logFC_BasalMiddle,FDR_BasalMiddle,biotype,Stock Number,Transgene,status,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Recorded cellular phenotype,Previously known to affect male fertility/sperm cells,Function,Previous ref to RNAi working,Other species infertility phenotype?,Flybase link,id_gene_HS,id_gene_MM,gene_HS,gene_MM
FBgn0034073,7227.FBpp0086393,CG8414,True,True,4.38956694973935,-1.13572889526012,1.1541068685073798e-08,3.2238307101304597,-0.212289797112151,0.7272791220403192,protein_coding,44435,P{TRiP.GLC01391}attP2,Pending,,,,,,,,,,No,Polynucleotide 5'-hydroxyl-kinase.,No ,, http://flybase.org/reports/FBgn0034073,ENSG00000162408,ENSMUSG00000028948,NOL9,Nol9
FBgn0034109,7227.FBpp0086323,CG7747,True,True,2.80356823208151,-2.3940867904377003,5.7886650120076896e-11,0.5831714147332171,-0.60085808359291,0.60520249344993,protein_coding,v44854,P{GD1708}v44854,Pending,,,,,,,,,,No,Peptidylprolyl isomerase.,Yes ,,http://flybase.org/reports/FBgn0034109,ENSG00000100023,ENSMUSG00000022771,PPIL2,Ppil2
FBgn0034127,7227.FBpp0086304,CG7848,True,True,8.14198949056588,0.7397443237008909,8.763315410892619e-14,8.06012138287567,-0.0790673297924327,0.701714378154787,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000151376,ENSMUSG00000030621,ME3,Me3
FBgn0034158,7227.FBpp0086177,CG5522,True,True,3.71706244757306,-1.6966204894545,4.230797308527071e-11,2.27069547514736,0.16957916370666398,0.8455534989365799,protein_coding,31142,P{TRiP.JF01617}attP2,Screened,26.0,25.0,26.0,18.0,27.0,23.0,48.0,38.0,,No,Unknown (predicted Ral guanyl-nucleotide exchange factor activity).,No ,, http://flybase.org/reports/FBgn0034158,"ENSG00000136828,ENSG00000116191","ENSMUSG00000038831,ENSMUSG00000026594","RALGPS1,RALGPS2","Ralgps1,Ralgps2"
FBgn0034181,7227.FBpp0297530,CG8963,True,True,7.438326391248361,-1.1020679988630901,1.0028140687464399e-25,6.324230346484151,-0.180451067916048,0.461186984284207,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000172239,ENSMUSG00000025451,PAIP1,Paip1
FBgn0034205,7227.FBpp0086142,CG10950,True,True,7.50174508564214,0.599272386206308,1.65961549216271e-09,7.23932102576355,-0.357445596458033,0.025962686263351003,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000064419,ENSMUSG00000012535,TNPO3,Tnpo3
FBgn0034214,7227.FBpp0086116,CG6550,True,True,2.81620746783076,-2.07425514472484,1.09794030937684e-08,1.2232521753899,0.41452826864993,0.69673669792786,protein_coding,61311,P{TRiP.HMJ23145}attP40,Pending,,,,,,,,,,No,Unknown (predicted N6-threonylcarbomyladenosine methylthiotransferase activity).,No ,, http://flybase.org/reports/FBgn0034214,ENSG00000145996,ENSMUSG00000006191,CDKAL1,Cdkal1
FBgn0034269,7227.FBpp0086043,CG6406,True,True,5.38538292136482,-1.49192813919125,4.58061391877854e-21,3.9848393982724906,-0.169570403693723,0.7397745374067819,protein_coding,64956,P{TRiP.HMC05830}attP40,Pending,,,,,,,,,,No,Unknown.,No ,, http://flybase.org/reports/FBgn0034269,ENSG00000122591,ENSMUSG00000028995,FAM126A,Fam126a
FBgn0034277,7227.FBpp0088527,OstDelta,True,True,6.09365650295063,-1.31460435395816,1.89141647593695e-18,5.075374069991232,0.319820459004906,0.327552979011794,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000118705,ENSMUSG00000027642,RPN2,Rpn2
FBgn0034282,7227.FBpp0289639,Mapmodulin,True,True,7.2178950960041925,-1.7367073062341898,7.589947562312955e-57,5.502488712341799,-0.49198459605180894,0.033774843322175,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000140350,ENSMUSG00000028333,ANP32A,Anp32b
FBgn0034307,7227.FBpp0085924,CG10914,True,True,3.23253764456217,-1.9679851553513201,1.1593094506427301e-10,1.6219145069964098,0.221965306466006,0.8230717330294891,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000084092,ENSMUSG00000036285,NOA1,Noa1
FBgn0034352,7227.FBpp0085901,CG17669,True,True,7.0920987302384,-0.0167026914370982,0.889284501288228,6.499317323582621,-0.47484154929501704,0.00938748425026103,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000167646,ENSMUSG00000055809,DNAAF3,Dnaaf3
FBgn0034432,7227.FBpp0289511,CG7461,True,True,3.34714820274218,0.434647770578815,0.12341664667892299,3.8244200360433798,1.15573533676099,0.0051713162270267295,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000072778,"ENSMUSG00000027710,ENSMUSG00000018574",ACADVL,"Acad9,Acadvl"
FBgn0034452,7227.FBpp0085689,Oseg6,True,True,3.42362337181764,-0.5481331699331761,0.0429905401731011,2.6612946429807596,-0.21219347803537397,0.770510024093064,protein_coding,51887,P{TRiP.HMC03461}attP40,Pending,,,,,,,,,,No,Unknown (intraflagellar transport subcomplex A gene group).,No ,, http://flybase.org/reports/FBgn0034452,ENSG00000157796,ENSMUSG00000037890,WDR19,Wdr19
FBgn0034479,7227.FBpp0296957,CG8654,True,True,7.68879218734638,0.810496777018749,1.6403312228366201e-15,7.57299664777306,-0.21031585172123998,0.21881034825562,protein_coding,61850,P{TRiP.HMJ23339}attP40,Screened,30.0,30.0,8.0,6.0,25.0,24.0,26.0,22.0,,No,Unknown (predicted transmembrane transporter activity).,No ,, http://flybase.org/reports/FBgn0034479,"ENSG00000197375,ENSG00000137204","ENSMUSG00000018900,ENSMUSG00000063652","SLC22A5,SLC22A7","Slc22a5,Slc22a21"
FBgn0034493,7227.FBpp0304548,CG8908,True,True,5.12565153089169,0.906954044403022,7.71311840607131e-09,5.14593218155986,-0.0453158954004407,0.915654488695485,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000154265,"ENSMUSG00000015243,ENSMUSG00000024130,ENSMUSG00000018800",ABCA5,"Abca1,Abca3,Abca5"
FBgn0034535,7227.FBpp0085545,CG11110,True,True,5.78732345436524,0.8833215758804721,3.33086716554833e-11,5.68525848050422,-0.280283623231414,0.272749940001951,protein_coding,v106768,P{KK108425}VIE-260B,Screened,24.0,0.0,17.0,0.0,27.0,10.0,18.0,1.0,"Few sperm. Motile, testis is disorganized from the apical domain.",No,Mitochondrial inner membrane protease subunit 2,No ,Mouse infertility. Age-dependent spermatogenesis defects (https://academic.oup.com/biolreprod/article/78/4/601/2629830),http://flybase.org/reports/FBgn0034535,ENSG00000184903,ENSMUSG00000056899,IMMP2L,Immp2l
FBgn0034566,7227.FBpp0071450,CG9313,True,True,9.294646119177301,0.8002571179981179,6.7409338909254796e-18,9.233934918628233,-0.0782398920080498,0.686689292981163,protein_coding,51888,P{TRiP.HMC03462}attP40,Screened,14.0,12.0,20.0,16.0,52.0,41.0,44.0,31.0,,No,"Unknown (predicted ATP-dependent microtubule motor activity, plus-end-directed and dynein heavy/light chain binding).",No ,, http://flybase.org/reports/FBgn0034566,ENSG00000122735,ENSMUSG00000061322,DNAI1,Dnaic1
FBgn0034572,7227.FBpp0071455,CG9346,True,True,3.6966215264271898,-1.37652457968989,1.1743268416863101e-07,2.50102528751146,0.14905180836711,0.8513645468365391,protein_coding,v27013,P{GD14194}v27013,Pending,,,,,,,,,,No,Unknown.,Yes ,,http://flybase.org/reports/FBgn0034572,ENSG00000163714,ENSMUSG00000032407,U2SURP,U2surp
FBgn0034579,7227.FBpp0071462,mRpL54,True,True,2.69150708440338,-0.2481073012508869,0.5032292173926101,1.86287247111348,-0.9803070042253241,0.137721360852029,protein_coding,v35447,w[1118]; P{GD12550}v35447,Screened,28.0,1.0,26.0,0.0,25.0,0.0,19.0,0.0,"Few sperm, all presumably immotile/dead. Cell death in the pre-meiotic domain (identifed by empty spaces and cellular debris in the proximal testis).",No,mitochondrial ribosomal protein L54,Yes ,,http://flybase.org/reports/FBgn0034579,ENSG00000183617,ENSMUSG00000034932,MRPL54,Mrpl54
FBgn0034585,7227.FBpp0071563,Rbpn-5,True,True,5.56482694828135,-1.0851596543496098,1.3009657247362599e-13,4.29867392165245,-0.539163923935752,0.12026479549956196,protein_coding,v26368,P{GD11194}v26368,Screened,23.0,22.0,20.0,19.0,18.0,17.0,22.0,22.0,,No,Rab GTPase binding protein involved in regulation of endosome size.,Yes ,,http://flybase.org/reports/FBgn0034585,ENSG00000029725,ENSMUSG00000020817,RABEP1,Rabep1
FBgn0034657,7227.FBpp0071630,LBR,True,True,5.13560412093234,-1.72866193389363,1.9209207808248896e-25,3.2736103675058597,-0.898828853243458,0.0450149249868981,protein_coding,v39468,P{GD2133}v39468,Pending,,,,,,,,,,No,"Chromatin binding, NOT delta14-sterol reductase activity and lamin binding.",Yes ,Mouse infertility (Lbr). No detailed phenotype (https://academic.oup.com/hmg/article/17/19/2921/2385590),http://flybase.org/reports/FBgn0034657,ENSG00000143815,"ENSMUSG00000004880,ENSMUSG00000024799",LBR,"Lbr,Tm7sf2"
FBgn0034688,7227.FBpp0292778,CG11474,True,True,7.072860676668731,0.7798755944946921,3.00406426182851e-12,7.07434021503775,0.0548455841692822,0.8357104777127691,protein_coding,v108555,P{KK100776}VIE-260B,Screened,24.0,23.0,30.0,29.0,22.0,20.0,25.0,25.0,,No,Unknown (predicted phosphatase activity and protein carboxyl O-methyltransferase activity).,No ,,http://flybase.org/reports/FBgn0034688,ENSG00000146476,ENSMUSG00000061759,ARMT1,Armt1
FBgn0034735,7227.FBpp0071745,CG4610,True,True,4.226641743577472,-0.8656788608417622,4.63854932839815e-05,3.39918971124812,0.12981954628989198,0.842098619775794,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000135297,ENSMUSG00000032342,MTO1,Mto1
FBgn0034786,7227.FBpp0071821,CG13531,True,True,4.46716026214257,-1.58034334259801,1.6777575649174102e-14,3.3427263439178803,0.566784996901511,0.275068432254424,protein_coding,64868,P{TRiP.HMC05741}attP40,Pending,,,,,,,,,,No,Unknown.,No ,, http://flybase.org/reports/FBgn0034786,ENSG00000104133,ENSMUSG00000033396,SPG11,Spg11
FBgn0034795,7227.FBpp0289089,MED23,True,True,3.0455635985244,-0.554718094401378,0.0730629700173704,2.54334237185007,0.42211277587303997,0.5185332726919399,protein_coding,52871,P{TRiP.HMC03609}attP40,Pending,,,,,,,,,,No,Protein binding (predicted transcription coregulator activity).,No ,, http://flybase.org/reports/FBgn0034795,ENSG00000112282,ENSMUSG00000019984,MED23,Med23
FBgn0034803,7227.FBpp0071862,CG9849,True,True,4.3493429023648,-1.5504662879931204,1.29289768263324e-13,2.73445471308879,-0.58913173600909,0.288257838890125,protein_coding,55948,P{TRiP.HMC04237}attP40,Screened,17.0,12.0,73.0,62.0,56.0,55.0,83.0,81.0,,No,Unknown.,No ,, http://flybase.org/reports/FBgn0034803,ENSG00000135617,ENSMUSG00000030008,PRADC1,Pradc1
FBgn0034849,7227.FBpp0071947,CG3500,True,True,4.68011528819803,-0.186307901128367,0.34762647712706296,4.27575209533815,0.11777098541766601,0.8148180088987859,protein_coding,v19703 - lost stock,P{GD2177}v19703,Screened,25.0,23.0,30.0,5.0,30.0,11.0,19.0,16.0,Few sperm. Individualization defect.,No,Transmembrane adaptor Erv26 (ER-Golgi transport),Yes ,,http://flybase.org/reports/FBgn0034849,ENSG00000144043,ENSMUSG00000014748,TEX261,Tex261
FBgn0034854,7227.FBpp0071945,Golgin245,True,True,5.98705350837259,-0.208790765349983,0.123947146515505,5.60935337030369,0.195232698167113,0.545533345275901,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000144674,ENSMUSG00000038708,GOLGA4,Golga4
FBgn0034893,7227.FBpp0071993,mRpL43,True,True,4.59882576062936,-0.583349166217532,0.0018825210258136891,3.63691395946575,-0.6315719297041441,0.12701464954299002,protein_coding,v104466,P{KK109027}VIE-260B,Screened,28.0,12.0,21.0,9.0,25.0,5.0,25.0,8.0,Few sperm. Individualization defect.,No,39S ribosomal protein L43/54S ribosomal protein L51,No ,,http://flybase.org/reports/FBgn0034893,ENSG00000055950,ENSMUSG00000025208,MRPL43,Mrpl43
FBgn0034908,7227.FBpp0072033,CG5543,True,True,3.94978537888817,-1.7807598805326101,2.3438153627410004e-13,2.02597811016145,-1.0591360131861,0.0868747628368263,protein_coding,v27454,P{GD11687}v27454,Pending,,,,,,,,,,No,Unknown.,Yes ,,http://flybase.org/reports/FBgn0034908,ENSG00000082068,ENSMUSG00000039828,WDR70,Wdr70
FBgn0034975,7227.FBpp0072159,enok,True,True,5.78890379869254,-0.9618747121583459,4.30041188617184e-12,4.57651909243948,-0.622623920971899,0.0410835196518605,protein_coding,29518,P{TRiP.HM05195}attP2,Crossed 11/11,,,,,,,,,,No,"MYST family histone acetyltransferase that acetylates lysine residues on histones, including H3K23, to regulate gene transcription. It contributes to stem cell self-renewal, oogenesis and neural development.",Yes ,, http://flybase.org/reports/FBgn0034975,"ENSG00000136504,ENSG00000083168","ENSMUSG00000038909,ENSMUSG00000021767","KAT7,KAT6A","Kat7,Kat6b"
FBgn0034989,7227.FBpp0072169,CG3356,True,True,7.44608971387637,-0.8429667293383659,7.595338849079271e-17,6.474477122140829,-0.251656641448634,0.24885351672747,protein_coding,31376,P{TRiP.JF01343}attP2,Crossed 11/11,,,,,,,,,,No,Ubiquitin conjugating enzyme binding.,No ,, http://flybase.org/reports/FBgn0034989,ENSG00000009335,ENSMUSG00000039000,UBE3C,Ube3c
FBgn0035065,7227.FBpp0072282,CG3589,True,True,3.4400480786294403,-1.0233952265717299,0.00014728425777406896,2.30080305262666,-0.33241727332898696,0.652903602531259,protein_coding,v38154,P{GD5963}v38154/TM3,Screened,32.0,31.0,28.0,28.0,30.0,29.0,24.0,24.0,,No,Unknown (predicted serine-type endopeptidase activity).,No ,Mouse infertility. Spermiogenesis defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3573110/),http://flybase.org/reports/FBgn0035065,ENSG00000156521,ENSMUSG00000020087,TYSND1,Tysnd1
FBgn0035110,7227.FBpp0072425,thoc7,True,True,4.172083723523721,-1.11862086540298,1.12734014030611e-07,3.27077883103822,0.35662460695349,0.515798057976682,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000163634,ENSMUSG00000053453,THOC7,Thoc7
FBgn0035168,7227.FBpp0304992,cep290,True,True,7.782194123353517,-0.0765171019061795,0.48078944563354103,7.3710428507218495,-0.00592291373377646,0.9851933431172221,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000198707,ENSMUSG00000019971,CEP290,Cep290
FBgn0035189,7227.FBpp0072531,CG9119,False,True,,,,1.1500665357123798,3.1516764292441497,0.000684494180018079,protein_coding,v46326,P{GD14123}v46326/TM3,Pending,,,,,,,,,,No,"Unknown (predicted hydrolase activity, acting on ester bonds; zinc ion binding).",No ,,http://flybase.org/reports/FBgn0035189,ENSG00000182919,ENSMUSG00000031938,C11orf54,4931406C07Rik
FBgn0035232,7227.FBpp0072708,CG12099,True,True,7.129169965265597,-0.0481206616197024,0.6769333935940399,6.73554562708177,-0.0011908579713594699,0.99750988710751,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000022840,ENSMUSG00000041740,RNF10,Rnf10
FBgn0035248,7227.FBpp0072642,CG13919,True,True,1.26620542846643,0.20849227726396602,0.710154599188212,0.828486821119423,-0.742671900112704,0.461836912272883,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000135211,ENSMUSG00000045435,TMEM60,Tmem60
FBgn0035308,7227.FBpp0305643,CG15822,True,True,4.15581681952753,0.5867151805437579,0.0059812888463289,4.05100207571111,-0.0738168789381278,0.898652160516179,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000187231,ENSMUSG00000042272,SESTD1,Sestd1
FBgn0035383,7227.FBpp0072848,CPT2,True,True,2.1779223688108,-0.612443787453245,0.15699020825209198,2.3682297308604303,1.63184868271178,0.001803350890943789,protein_coding,62455,P{TRiP.HMJ23935}attP40,Pending,,,,,,,,,,No,Carnitine O-palmitoyltransferase: enzyme required for the beta-oxidation of long-chain fatty acids.,No ,, http://flybase.org/reports/FBgn0035383,ENSG00000157184,ENSMUSG00000028607,CPT2,Cpt2
FBgn0035400,7227.FBpp0112045,CG11537,True,True,8.03452569218905,0.769243959506557,2.5545116320082398e-15,8.12312788768344,0.23109626651926202,0.133029870867053,protein_coding,43180,P{TRiP.GL01523}attP2,Pending,,,,,,,,,,No,Unknown (predicted transporter activity).,No ,Mouse infertility. Spermiogenesis defects (https://rep.bioscientifica.com/view/journals/rep/152/1/91.xml), http://flybase.org/reports/FBgn0035400,ENSG00000196312,ENSMUSG00000089911,MFSD14C,Mfsd14a
FBgn0035402,7227.FBpp0072976,Usp5,True,True,6.3687022103852495,-1.26633987052878,2.66423052970194e-26,4.95406389210556,-0.607137730480055,0.0204066953637944,protein_coding,31886,P{TRiP.JF02163}attP2,Crossed 11/11,,,,,,,,,,No,Essential enzyme that cleaves unanchored lysine48-linked polyubiquitin chains.,Yes ,, http://flybase.org/reports/FBgn0035402,ENSG00000111667,ENSMUSG00000038429,USP5,Usp5
FBgn0035415,7227.FBpp0072970,CG14966,True,True,3.3082755117466496,0.319173091791971,0.291165171832903,3.21151984690262,0.20921111429599692,0.731612455161678,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000169609,ENSMUSG00000025102,C15orf40,3110040N11Rik
FBgn0035437,7227.FBpp0072946,Strip,True,True,8.8473546396808,0.521203518182113,4.88035361937445e-08,8.6939485931595,-0.04643431851450901,0.8303884535385508,protein_coding,34657,P{TRiP.HMS01134}attP2,Screened,15.0,0.0,11.0,0.0,16.0,0.0,25.0,0.0,No sperm. Severe post-meiotic abnormalities.,No,component of the striatin-interacting phosphatase and kinase (STRIPAK) complex,No ,, http://flybase.org/reports/FBgn0035437,ENSG00000128578,"ENSMUSG00000039629,ENSMUSG00000014601",STRIP2,"Strip2,Strip1"
FBgn0035470,7227.FBpp0073036,Ccz1,True,True,4.4430061681168205,-0.291486041104471,0.15808426514374302,3.92545563652319,-0.007128265519289491,0.991243958037477,protein_coding,v18479,P{GD8501}v18479,Pending,,,,,,,,,,No,"Protein that forms a complex with the product of Mon1 and acts as an exchange factor of the small G-protein encoded by Rab7. The Ccz1/Mon1 complex activates and recruits the product of Rab7 to the maturing endosome, where it organizes the fusion of the matured endosome with the lysosome.",Yes ,,http://flybase.org/reports/FBgn0035470,"ENSG00000146574,ENSG00000122674",ENSMUSG00000029617,"CCZ1B,CCZ1",Ccz1
FBgn0035526,7227.FBpp0073089,CG1316,True,True,6.73815907834767,-2.8213549441029,3.654148943094517e-96,4.100226107094491,-0.594246296250017,0.12085355276021101,protein_coding,v23851,P{GD7942}v23851/TM3,Pending,,,,,,,,,,No,Unknown (predicted mRNA binding and nucleic acid binding).,Yes ,,http://flybase.org/reports/FBgn0035526,ENSG00000155636,ENSMUSG00000042369,RBM45,Rbm45
FBgn0035591,7227.FBpp0076868,CG4611,True,True,4.71083914337972,-0.164305939436093,0.401588358768413,4.2040261722497005,-0.110628757135504,0.8292034708573471,protein_coding,v21898,P{GD11371}v21898,Pending,,,,,,,,,,No,Unknown (predicted RNA binding).,Yes ,,http://flybase.org/reports/FBgn0035591,ENSG00000106246,ENSMUSG00000029624,PTCD1,Ptcd1
FBgn0035627,7227.FBpp0076831,Sse,True,False,1.81942458847996,-3.6221828461758303,2.25547932339005e-10,,,,protein_coding,v45091,P{GD6697}v45091,Screened,20.0,20.0,25.0,24.0,26.0,26.0,29.0,29.0,,"Yes, but only using a degron system. Meiotic defects (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1005996)","Endoprotease that, together with the product of thr, forms a complex which cleaves a subunit of the cohesin complex during meiosis, thereby allowing separation of the sister chromatids.",Yes ,,http://flybase.org/reports/FBgn0035627,ENSG00000135476,ENSMUSG00000058290,ESPL1,Espl1
FBgn0035675,7227.FBpp0076756,CG6610,True,True,2.8488618602138,-0.779251069334721,0.0326687435387947,1.70466144429993,-0.8540931455033142,0.276265634525211,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000106355,ENSMUSG00000091625,LSM5,Lsm5
FBgn0035690,7227.FBpp0112062,CG10274,True,True,2.4320402384185202,-1.74929711942226,1.4175839968206e-05,1.0938126887100998,0.4366911735804861,0.680978060855964,protein_coding,26239,P{TRiP.JF02137}attP2,Crossed 11/11,,,,,,,,,,No,Unknown (predicted DNA-binding transcription factor activity).,No ,, http://flybase.org/reports/FBgn0035690,"ENSG00000152926,ENSG00000196705,ENSG00000173041,ENSG00000146757,ENSG00000256229,ENSG00000184635,ENSG00000181450,ENSG00000196381,ENSG00000196268,ENSG00000196605,ENSG00000234444,ENSG00000229676,ENSG00000196670,ENSG00000182903,ENSG00000213020,ENSG00000267041,ENSG00000188171,ENSG00000204611,ENSG00000198464,ENSG00000213973,ENSG00000160336,ENSG00000214652","ENSMUSG00000058093,ENSMUSG00000046185,ENSMUSG00000060301,ENSMUSG00000023892,ENSMUSG00000055480,ENSMUSG00000057396,ENSMUSG00000045519,ENSMUSG00000063488,ENSMUSG00000063281,ENSMUSG00000098905,ENSMUSG00000067916,ENSMUSG00000066829,ENSMUSG00000059142,ENSMUSG00000067942,ENSMUSG00000074165,ENSMUSG00000074865,ENSMUSG00000006720,ENSMUSG00000070605,ENSMUSG00000056300,ENSMUSG00000046311,ENSMUSG00000057842,ENSMUSG00000051037,ENSMUSG00000063108,ENSMUSG00000091474,ENSMUSG00000092416","ZNF117,ZNF431,ZNF680,ZNF92,ZNF486,ZNF93,ZNF678,ZNF781,ZNF493,ZNF846,ZNF736,ZNF492,ZFP62,ZNF721,ZNF611,ZNF850,ZNF626,ZNF616,ZNF480,ZNF99,ZNF761,ZNF727","Zfp729b,Zfp84,2610008E11Rik,Zfp51,Zfp458,Zfp759,Zfp560,Zkscan7,Zfp35,Zfp953,Zfp991,Zfp810,Zfp945,Zfp160,Zfp788,Zfp934,Zfp184,Zfp992,Zfp981,Zfp62,Zfp595,Zfp455,Zfp26,2610021A01Rik,Zfp141"
FBgn0035693,7227.FBpp0076711,CG8219,True,True,7.65812567516405,-0.34414184241587603,0.000610139827147797,6.7386945794165305,-0.8754520239065501,1.1712377279127e-08,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000105576,ENSMUSG00000031691,TNPO2,Tnpo2
FBgn0035722,7227.FBpp0076648,CG10075,True,True,2.86886736088879,-1.03781002363812,0.00314669507547424,1.71444445479104,-0.421341659943508,0.6427645616702921,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000101019,ENSMUSG00000005882,UQCC1,Uqcc1
FBgn0035766,7227.FBpp0076592,eco,True,True,5.74900795064738,-0.672642089984459,7.58714652586531e-07,4.7809637529396305,-0.49195716423005,0.0928880683841638,protein_coding,v35982,P{GD13980}v35982,Pending,,,,,,,,,,No,Unknown (predicted acetyltransferase activity).,Yes ,,http://flybase.org/reports/FBgn0035766,ENSG00000171320,ENSMUSG00000024293,ESCO2,Esco1
FBgn0035799,7227.FBpp0076513,CG14838,True,True,6.832331324334401,0.1869427229254549,0.0950693817345862,6.47820969076106,-0.16768317659445495,0.4762567952066379,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000162643,ENSMUSG00000043020,WDR63,Wdr63
FBgn0035805,7227.FBpp0076533,CG7506,True,True,3.3937462774238902,-1.0975370005956,7.9207718093928e-05,2.32787944237663,-0.0074524071998055795,0.994270322999939,protein_coding,53297,P{TRiP.HMC03513}attP40,Pending,,,,,,,,,,No,Unknown (belongs to the TMEM70 family).,No ,, http://flybase.org/reports/FBgn0035805,ENSG00000175606,ENSMUSG00000025940,TMEM70,Tmem70
FBgn0035825,7227.FBpp0076485,CG8111,True,True,5.65799312995249,-0.7817763686566271,2.2158892282668598e-08,4.642657112892941,-0.4351375028496871,0.170747455413,protein_coding,67209,P{TRiP.HMC06310}attP40,Pending,,,,,,,,,,No,Unknown (belongs to the TMEM43 family).,No ,, http://flybase.org/reports/FBgn0035825,ENSG00000170876,ENSMUSG00000030095,TMEM43,Tmem43
FBgn0035831,7227.FBpp0076478,CG8038,True,True,2.79386678872392,-0.733279927547948,0.0339771508267961,1.8443589348418399,-0.36202976154706,0.6809149817601341,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000105171,ENSMUSG00000030423,POP4,Pop4
FBgn0035833,7227.FBpp0076461,CG7565,True,True,2.9359137412198995,-2.06344115572534,3.22519707479865e-09,1.4269575225409,0.6640125778822329,0.493264558843081,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000142687,"ENSMUSG00000006711,ENSMUSG00000028830",KIAA0319L,"D130043K22Rik,AU040320"
FBgn0035842,7227.FBpp0271875,CG7504,True,True,4.15980308744326,-2.89046162766426,7.69055584161362e-30,1.52869535589322,-0.365509361900729,0.7122455168133579,protein_coding,v28050,P{GD12257}v28050/TM3,Screened,20.0,18.0,25.0,25.0,21.0,21.0,25.0,24.0,,No,Unknown (predicted RNA binding and transcription termination site sequence-specific DNA binding).,Yes ,Mouse infertility. Crossing-over defects (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1003435),http://flybase.org/reports/FBgn0035842,ENSG00000107290,ENSMUSG00000043535,SETX,Setx
FBgn0035849,7227.FBpp0076448,ERR,True,True,2.19439165483821,-2.1018355627719503,1.3005479280165899e-06,0.49478248469274894,0.0979661943174543,0.948570508291023,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000196482,ENSMUSG00000024955,ESRRG,Esrra
FBgn0035851,7227.FBpp0076417,MED24,True,True,3.05108292789658,-1.1995358403587602,0.000705726883943138,1.84897229728952,-0.276056663859457,0.7706148883687919,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000008838,ENSMUSG00000017210,MED24,Med24
FBgn0035877,7227.FBpp0076331,CG7083,True,True,1.96767910099172,-1.0253241331406702,0.0190776787570048,1.39310277439969,0.9386461700651421,0.251401918387233,protein_coding,v107627,P{KK101270}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,http://flybase.org/reports/FBgn0035877,ENSG00000125149,ENSMUSG00000031889,C16orf70,D230025D16Rik
FBgn0035911,7227.FBpp0076375,CG6638,True,True,1.09518341944071,0.6132929032494431,0.26520733104604105,1.35607039092011,0.513669485443627,0.583259679968795,protein_coding,64489,P{TRiP.HMC05507}attP40,Pending,,,,,,,,,,No,Unknown (predicted flavin adenine dinucleotide binding and isovaleryl-CoA dehydrogenase activity).,No ,, http://flybase.org/reports/FBgn0035911,ENSG00000128928,ENSMUSG00000027332,IVD,Ivd
FBgn0035987,7227.FBpp0110163,CG3689,True,True,4.33023436937661,-1.658983703416,1.75853227738701e-15,2.8971325287414302,0.0581747587806357,0.9429949302096841,protein_coding,,,,,,,,,,,,,,,,,,ENSG00000167005,ENSMUSG00000031754,NUDT21,Nudt21
FBgn0036043,7227.FBpp0076048,CG8177,True,True,4.67983433567007,0.479341460017812,0.0171304305724308,4.786593245914969,0.46217540952005604,0.13366221308519,protein_coding,51827,P{TRiP.HMC03399}attP40,Screened,20.0,17.0,27.0,17.0,57.0,46.0,76.0,68.0,,No,Unknown (predicted inorganic anion exchanger activity).,Yes ,, http://flybase.org/reports/FBgn0036043,"ENSG00000033867,ENSG00000050438",ENSMUSG00000023032,"SLC4A7,SLC4A8",Slc4a8
