id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BDB9,9606.ENSP00000350409,10090.ENSMUSP00000027285,7227.FBpp0081434,protein transport
3BDBA,9606.ENSP00000367476,10090.ENSMUSP00000040762,7227.FBpp0080789,thienylcyclohexylpiperidine binding
3BDBB,"9606.ENSP00000259154,9606.ENSP00000291842","10090.ENSMUSP00000003857,10090.ENSMUSP00000082821",7227.FBpp0081634,protein homooligomerization
3BDBC,9606.ENSP00000262225,10090.ENSMUSP00000054834,"7227.FBpp0070643,7227.FBpp0071663",transmembrane emp24
3BDBD,9606.ENSP00000326817,10090.ENSMUSP00000099555,7227.FBpp0070997,Leucine Rich repeats (2 copies)
3BDBF,9606.ENSP00000351947,10090.ENSMUSP00000031984,7227.FBpp0079496,DNA double-strand break processing
3BDBI,9606.ENSP00000351157,10090.ENSMUSP00000021959,7227.FBpp0086426,cell redox homeostasis
3BDBJ,9606.ENSP00000362820,10090.ENSMUSP00000117045,7227.FBpp0081754,serine arginine-rich splicing factor
3BDBK,9606.ENSP00000262213,10090.ENSMUSP00000027068,7227.FBpp0070162,protein transport
3BDBM,9606.ENSP00000246747,10090.ENSMUSP00000025893,7227.FBpp0081328,GTP binding
3BDBN,9606.ENSP00000284274,10090.ENSMUSP00000057893,,protein linear deubiquitination
3BDBP,9606.ENSP00000243903,10090.ENSMUSP00000046658,7227.FBpp0082979,UV-damage excision repair
3BDBQ,9606.ENSP00000382083,10090.ENSMUSP00000079210,,Collagen type XXV alpha 1
3BDBR,9606.ENSP00000270570,10090.ENSMUSP00000090710,,drug:proton antiporter activity
3BDBS,"9606.ENSP00000283131,9606.ENSP00000360162","10090.ENSMUSP00000044361,10090.ENSMUSP00000086366",7227.FBpp0086954,ATP-dependent chromatin remodeling
3BDBW,9606.ENSP00000382595,10090.ENSMUSP00000031160,7227.FBpp0073538,phosphoribosylaminoimidazole carboxylase activity
3BDBX,9606.ENSP00000440504,10090.ENSMUSP00000062493,,"DNA-binding transcription factor activity, RNA polymerase II-specific"
3BDBZ,"9606.ENSP00000276066,9606.ENSP00000285208,9606.ENSP00000311449","10090.ENSMUSP00000032946,10090.ENSMUSP00000035155",7227.FBpp0079943,"retrograde vesicle-mediated transport, Golgi to ER"
3BDC0,9606.ENSP00000331103,10090.ENSMUSP00000082091,,inositol hexakisphosphate 1-kinase activity
3BDC3,9606.ENSP00000397459,10090.ENSMUSP00000093603,7227.FBpp0303925,Belongs to the protein-tyrosine phosphatase family. Non-receptor class dual specificity subfamily
3BDC5,9606.ENSP00000288699,10090.ENSMUSP00000085400,,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
3BDC6,9606.ENSP00000366084,10090.ENSMUSP00000042186,"7227.FBpp0071545,7227.FBpp0080682,7227.FBpp0084755,7227.FBpp0088845,7227.FBpp0271768,7227.FBpp0291237,7227.FBpp0291666,7227.FBpp0297173,7227.FBpp0297935,7227.FBpp0303067","ATPase activity, coupled to transmembrane movement of substances"
3BDC9,9606.ENSP00000380661,10090.ENSMUSP00000105248,,regulation of centriole-centriole cohesion
3BDCB,9606.ENSP00000237264,10090.ENSMUSP00000114223,7227.FBpp0289804,dTTP metabolic process
3BDCC,9606.ENSP00000307411,"10090.ENSMUSP00000045445,10090.ENSMUSP00000110328",7227.FBpp0112111,"Myeloid lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)"
3BDCE,"9606.ENSP00000388631,9606.ENSP00000402861,9606.ENSP00000430344,9606.ENSP00000479636","10090.ENSMUSP00000010804,10090.ENSMUSP00000037854,10090.ENSMUSP00000046584,10090.ENSMUSP00000099366",,phospholipase
3BDCF,9606.ENSP00000369346,10090.ENSMUSP00000113274,,sulfuric ester hydrolase activity
3BDCI,9606.ENSP00000358777,10090.ENSMUSP00000019231,7227.FBpp0087668,positive regulation of osteoclast development
3BDCJ,9606.ENSP00000230538,10090.ENSMUSP00000019992,,regulation of embryonic development
3BDCM,9606.ENSP00000226796,10090.ENSMUSP00000029643,7227.FBpp0071562,"Required for ribosome biogenesis. Part of a complex which catalyzes pseudouridylation of rRNA. This involves the isomerization of uridine such that the ribose is subsequently attached to C5, instead of the normal N1"
3BDCN,9606.ENSP00000388648,10090.ENSMUSP00000134388,7227.FBpp0080441,regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage
3BDCP,"9606.ENSP00000020673,9606.ENSP00000274710,9606.ENSP00000324127","10090.ENSMUSP00000091178,10090.ENSMUSP00000093729",7227.FBpp0112308,and Sec7
3BDCQ,9606.ENSP00000338171,10090.ENSMUSP00000099443,,phosphoprotein 1
3BDCT,9606.ENSP00000409231,10090.ENSMUSP00000022224,7227.FBpp0079574,Protein of unknown function (DUF974)
3BDCU,9606.ENSP00000378177,10090.ENSMUSP00000063277,,"Cell migration inducing protein, hyaluronan binding"
3BDCZ,9606.ENSP00000354920,10090.ENSMUSP00000028017,7227.FBpp0080918,methyltransferase activity
3BDD0,9606.ENSP00000263468,10090.ENSMUSP00000042904,,non-motile cilium assembly
3BDD1,9606.ENSP00000325290,10090.ENSMUSP00000055806,7227.FBpp0112507,histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore
3BDD4,9606.ENSP00000363452,10090.ENSMUSP00000050979,,Glycosyl hydrolase family 47
3BDD6,9606.ENSP00000354040,10090.ENSMUSP00000021574,7227.FBpp0087637,Involved in the biogenesis of the 60S ribosomal subunit
3BDD7,9606.ENSP00000260505,10090.ENSMUSP00000129369,,"Tubulin tyrosine ligase-like family, member 7"
3BDDA,9606.ENSP00000273359,10090.ENSMUSP00000065282,,mycophenolic acid acyl-glucuronide esterase activity
3BDDC,9606.ENSP00000357928,10090.ENSMUSP00000044305,,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
3BDDF,9606.ENSP00000296456,10090.ENSMUSP00000080058,,acylamino-acid-releasing enzyme
3BDDG,9606.ENSP00000234488,10090.ENSMUSP00000121751,,voltage-gated chloride channel activity
3BDDH,9606.ENSP00000359345,10090.ENSMUSP00000080854,7227.FBpp0304879,5S rRNA binding
3BDDI,9606.ENSP00000304689,10090.ENSMUSP00000048994,,THAP domain-containing protein 11
3BDDK,9606.ENSP00000372023,10090.ENSMUSP00000066679,7227.FBpp0080860,signal transduction involved in intra-S DNA damage checkpoint
3BDDM,9606.ENSP00000295757,10090.ENSMUSP00000043828,7227.FBpp0293582,protein deacetylase activity
3BDDN,9606.ENSP00000287996,10090.ENSMUSP00000021817,7227.FBpp0112280,inositol pentakisphosphate 2-kinase activity
3BDDS,9606.ENSP00000434142,10090.ENSMUSP00000000305,,G2/M transition of mitotic cell cycle
3BDDT,"9606.ENSP00000378235,9606.ENSP00000380353","10090.ENSMUSP00000040575,10090.ENSMUSP00000056744",,Scm-like with four mbt domains
3BDDU,9606.ENSP00000379898,10090.ENSMUSP00000114458,,brown fat cell differentiation
3BDDY,9606.ENSP00000294409,10090.ENSMUSP00000131331,,transcription coactivator activity
3BDDZ,9606.ENSP00000387318,10090.ENSMUSP00000063248,"7227.FBpp0082374,7227.FBpp0087767",SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
3BDE0,9606.ENSP00000396620,10090.ENSMUSP00000112810,7227.FBpp0070935,protein heterodimerization activity
3BDE1,9606.ENSP00000252037,10090.ENSMUSP00000043193,7227.FBpp0072146,Peptidyl-prolyl cis-trans isomerase
3BDE3,9606.ENSP00000346175,10090.ENSMUSP00000093450,,histone methyltransferase activity (H3-K9 specific)
3BDE4,9606.ENSP00000480364,10090.ENSMUSP00000075581,7227.FBpp0077702,mitochondrial membrane fusion
3BDE5,9606.ENSP00000200135,10090.ENSMUSP00000034803,7227.FBpp0070425,membrane addition at site of cytokinesis
3BDE6,9606.ENSP00000322716,10090.ENSMUSP00000111510,7227.FBpp0292905,phosphogluconate dehydrogenase (decarboxylating) activity
3BDE8,"9606.ENSP00000345988,9606.ENSP00000360431","10090.ENSMUSP00000101256,10090.ENSMUSP00000130604",,calcium-dependent phospholipase C activity
3BDE9,"9606.ENSP00000261937,9606.ENSP00000263923,9606.ENSP00000282397","10090.ENSMUSP00000020617,10090.ENSMUSP00000031653",7227.FBpp0291358,Belongs to the protein kinase superfamily. Tyr protein kinase family. CSF-1 PDGF receptor subfamily
3BDEA,9606.ENSP00000307774,10090.ENSMUSP00000078374,,"proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific"
3BDEB,9606.ENSP00000225296,10090.ENSMUSP00000104167,,positive regulation of NLRP3 inflammasome complex assembly
3BDEC,9606.ENSP00000266544,10090.ENSMUSP00000085523,7227.FBpp0077859,NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 9
3BDED,9606.ENSP00000402301,10090.ENSMUSP00000022867,,negative regulation of lysosomal protein catabolic process
3BDEE,9606.ENSP00000356790,10090.ENSMUSP00000027863,7227.FBpp0305547,positive regulation of calcium:sodium antiporter activity
3BDEF,9606.ENSP00000414906,10090.ENSMUSP00000025505,7227.FBpp0088018,nuclear migration
3BDEG,"9606.ENSP00000384084,9606.ENSP00000470152","10090.ENSMUSP00000111498,10090.ENSMUSP00000126194",7227.FBpp0111987,zinc ion binding
3BDEH,9606.ENSP00000294543,10090.ENSMUSP00000059320,,Protein of unknown function (DUF726)
3BDEI,9606.ENSP00000263681,10090.ENSMUSP00000032969,7227.FBpp0292263,"nucleotide-excision repair, DNA gap filling"
3BDEK,9606.ENSP00000367498,10090.ENSMUSP00000133124,,RNA binding
3BDEN,9606.ENSP00000261601,10090.ENSMUSP00000089728,7227.FBpp0304059,negative regulation of ER-associated ubiquitin-dependent protein catabolic process
3BDEP,9606.ENSP00000399465,10090.ENSMUSP00000104456,,Transcription factor
3BDEQ,9606.ENSP00000376608,10090.ENSMUSP00000108429,7227.FBpp0073919,"transferase activity, transferring glycosyl groups"
3BDEU,9606.ENSP00000415203,10090.ENSMUSP00000031189,7227.FBpp0087978,CP2 mannose-ethanolamine phosphotransferase activity
3BDEX,9606.ENSP00000358247,10090.ENSMUSP00000042219,7227.FBpp0073740,protein modification by small protein conjugation
3BDEZ,9606.ENSP00000445920,10090.ENSMUSP00000031560,,"cob(I)yrinic acid a,c-diamide adenosyltransferase activity"
3BDF0,9606.ENSP00000253247,10090.ENSMUSP00000102368,7227.FBpp0074707,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
3BDF2,9606.ENSP00000356448,10090.ENSMUSP00000117616,7227.FBpp0304737,negative regulation of RNA export from nucleus
3BDF4,"9606.ENSP00000306881,9606.ENSP00000338844","10090.ENSMUSP00000021375,10090.ENSMUSP00000028916",7227.FBpp0301099,COPII-coated vesicle budding
3BDF7,9606.ENSP00000296795,10090.ENSMUSP00000034056,,toll-like receptor 3
3BDF8,9606.ENSP00000282841,10090.ENSMUSP00000126603,7227.FBpp0076557,Belongs to the FPP GGPP synthase family
3BDF9,9606.ENSP00000225665,10090.ENSMUSP00000014750,"7227.FBpp0073222,7227.FBpp0073223,7227.FBpp0084813",oxoglutarate:malate antiporter activity
3BDFB,9606.ENSP00000484713,10090.ENSMUSP00000039322,7227.FBpp0074003,endosome organization
3BDFD,9606.ENSP00000273077,10090.ENSMUSP00000027370,,hydroxyacylglutathione hydrolase activity
3BDFF,9606.ENSP00000340896,10090.ENSMUSP00000070957,7227.FBpp0084040,euchromatin binding
3BDFG,"9606.ENSP00000252512,9606.ENSP00000427975","10090.ENSMUSP00000099879,10090.ENSMUSP00000129504",7227.FBpp0292664,nuclear export signal receptor activity
3BDFJ,"9606.ENSP00000262643,9606.ENSP00000429089","10090.ENSMUSP00000029866,10090.ENSMUSP00000103658",7227.FBpp0294012,cell cycle G1/S phase transition
3BDFM,9606.ENSP00000300650,10090.ENSMUSP00000060941,,metal ion binding
3BDFQ,9606.ENSP00000396976,10090.ENSMUSP00000043130,7227.FBpp0305208,Bromo adjacent homology
3BDFR,9606.ENSP00000299300,10090.ENSMUSP00000036288,7227.FBpp0071226,chaperone mediated protein folding independent of cofactor
3BDFT,9606.ENSP00000368931,10090.ENSMUSP00000072614,,
3BDFU,9606.ENSP00000384160,10090.ENSMUSP00000062449,7227.FBpp0305177,RNA binding motif protein 33
3BDFX,9606.ENSP00000360530,10090.ENSMUSP00000097908,,NMDA receptor synaptonuclear signaling and neuronal migration factor
3BDFY,"9606.ENSP00000327290,9606.ENSP00000358310","10090.ENSMUSP00000029744,10090.ENSMUSP00000034774",,collagen binding involved in cell-matrix adhesion
3BDFZ,9606.ENSP00000344989,10090.ENSMUSP00000019183,7227.FBpp0073863,DALR anticodon binding domain containing 3
3BDG0,9606.ENSP00000354688,10090.ENSMUSP00000025957,,"family with sequence similarity 45, member A"
3BDG1,9606.ENSP00000356591,10090.ENSMUSP00000140721,,cholesterol O-acyltransferase activity
3BDG2,9606.ENSP00000391457,10090.ENSMUSP00000114643,7227.FBpp0071173,chromatin remodeling
3BDG4,9606.ENSP00000386862,10090.ENSMUSP00000067581,,GDP-dissociation inhibitor activity
3BDG6,9606.ENSP00000269445,10090.ENSMUSP00000047054,7227.FBpp0087755,Golgi organization
3BDG8,9606.ENSP00000418663,10090.ENSMUSP00000023370,,positive regulation of myoblast differentiation
3BDG9,"9606.ENSP00000297107,9606.ENSP00000423313",10090.ENSMUSP00000065096,"7227.FBpp0072842,7227.FBpp0075330,7227.FBpp0075334,7227.FBpp0077211",polypeptide
3BDGA,9606.ENSP00000351811,10090.ENSMUSP00000039134,7227.FBpp0079818,deadenylation-independent decapping of nuclear-transcribed mRNA
3BDGB,"9606.ENSP00000311318,9606.ENSP00000322159","10090.ENSMUSP00000030279,10090.ENSMUSP00000068450",7227.FBpp0082569,Cysteine protease required for the cytoplasm to vacuole transport (Cvt) and autophagy
3BDGC,"9606.ENSP00000265437,9606.ENSP00000350734","10090.ENSMUSP00000057326,10090.ENSMUSP00000058455",7227.FBpp0077930,negative regulation of cell growth
3BDGE,9606.ENSP00000302790,10090.ENSMUSP00000009344,7227.FBpp0070093,Exportin 6
3BDGF,9606.ENSP00000362111,10090.ENSMUSP00000084838,,tetraspanin 6
3BDGH,9606.ENSP00000264451,10090.ENSMUSP00000124047,7227.FBpp0086957,cellular zinc ion homeostasis
3BDGI,9606.ENSP00000254029,10090.ENSMUSP00000044616,7227.FBpp0290295,Rab GTPase binding
3BDGJ,9606.ENSP00000236959,10090.ENSMUSP00000027384,7227.FBpp0292529,IMP cyclohydrolase activity
3BDGK,9606.ENSP00000457703,10090.ENSMUSP00000126019,7227.FBpp0081281,Ubiquitin family
3BDGN,9606.ENSP00000360183,10090.ENSMUSP00000085218,7227.FBpp0077022,Belongs to the syntaxin family
3BDGS,9606.ENSP00000398350,10090.ENSMUSP00000125651,,Domain of unknown function (DUF1917)
3BDGT,9606.ENSP00000338019,10090.ENSMUSP00000140566,,regulation of chaperone-mediated protein folding
3BDGU,9606.ENSP00000256398,10090.ENSMUSP00000022609,7227.FBpp0077129,phosphorylase kinase regulator activity
3BDGV,9606.ENSP00000219139,10090.ENSMUSP00000034361,7227.FBpp0076331,Golgi to plasma membrane protein transport
3BDGX,9606.ENSP00000319169,10090.ENSMUSP00000023873,7227.FBpp0088810,positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway
3BDH0,9606.ENSP00000395389,10090.ENSMUSP00000037712,,lysophosphatidic acid receptor 3
3BDH2,9606.ENSP00000386710,10090.ENSMUSP00000139608,7227.FBpp0086285,late nucleophagy
3BDH4,9606.ENSP00000395535,10090.ENSMUSP00000033770,,regulation of retrograde dense core granule transport
3BDH7,9606.ENSP00000344503,10090.ENSMUSP00000050481,7227.FBpp0085719,fibroblast migration
3BDH8,"9606.ENSP00000158762,9606.ENSP00000324287","10090.ENSMUSP00000061501,10090.ENSMUSP00000101209",7227.FBpp0083761,GTPase activator activity
3BDH9,9606.ENSP00000373948,10090.ENSMUSP00000053206,,
3BDHB,9606.ENSP00000326570,10090.ENSMUSP00000059091,,protein O-linked mannosylation
3BDHD,9606.ENSP00000216602,10090.ENSMUSP00000021714,,metal ion binding
3BDHE,9606.ENSP00000431376,10090.ENSMUSP00000106518,,"hydrolase activity, acting on ester bonds"
3BDHG,9606.ENSP00000282249,10090.ENSMUSP00000048918,,response to defense-related nitric oxide production by other organism involved in symbiotic interaction
3BDHJ,9606.ENSP00000271620,10090.ENSMUSP00000015855,7227.FBpp0070373,inorganic diphosphatase activity
3BDHK,9606.ENSP00000347548,10090.ENSMUSP00000030439,"7227.FBpp0083719,7227.FBpp0271915",protein autoubiquitination
3BDHM,9606.ENSP00000368565,10090.ENSMUSP00000030771,7227.FBpp0293954,ubiquitin modification-dependent histone binding
3BDHN,9606.ENSP00000475924,10090.ENSMUSP00000001127,7227.FBpp0078330,Polymerase delta-interacting protein 2
3BDHP,9606.ENSP00000324587,10090.ENSMUSP00000138082,7227.FBpp0297366,"Family with sequence similarity 193, member A"
3BDHS,9606.ENSP00000251268,10090.ENSMUSP00000122192,7227.FBpp0079163,multiple epidermal growth factor-like domains protein
3BDHW,9606.ENSP00000282032,10090.ENSMUSP00000028536,7227.FBpp0289201,effector protein
3BDHX,9606.ENSP00000421491,10090.ENSMUSP00000022115,,X-ray repair complementing defective repair in Chinese hamster cells 4
3BDHZ,9606.ENSP00000430548,10090.ENSMUSP00000021990,7227.FBpp0077872,phosphatidylserine biosynthetic process
3BDI0,9606.ENSP00000278949,10090.ENSMUSP00000110312,,biological adhesion
3BDI2,9606.ENSP00000306410,10090.ENSMUSP00000080028,7227.FBpp0079066,Armadillo repeat-containing protein
3BDI3,9606.ENSP00000232888,10090.ENSMUSP00000038580,7227.FBpp0090943,U3 snoRNA binding
3BDI4,9606.ENSP00000228027,10090.ENSMUSP00000033001,7227.FBpp0088001,O-acyltransferase
3BDI5,"9606.ENSP00000363118,9606.ENSP00000378897",10090.ENSMUSP00000093830,7227.FBpp0303775,Neutral ceramidase
3BDI6,"9606.ENSP00000341247,9606.ENSP00000398131","10090.ENSMUSP00000078940,10090.ENSMUSP00000109523",7227.FBpp0305302,cytoplasmic translational termination
3BDI8,9606.ENSP00000373244,10090.ENSMUSP00000035058,,regulation of growth
3BDI9,9606.ENSP00000411268,10090.ENSMUSP00000127351,,BEN domain-containing protein 3
3BDIA,9606.ENSP00000230124,10090.ENSMUSP00000039598,7227.FBpp0077133,phosphatidylinositol-4-phosphate phosphatase activity
3BDIC,9606.ENSP00000327197,10090.ENSMUSP00000023457,"7227.FBpp0074462,7227.FBpp0289914",sentrin specific peptidase 5
3BDIF,9606.ENSP00000445408,10090.ENSMUSP00000075619,7227.FBpp0071563,effector protein 1
3BDIH,9606.ENSP00000294053,10090.ENSMUSP00000001884,,cellular response to heat
3BDII,9606.ENSP00000239891,10090.ENSMUSP00000035879,7227.FBpp0079234,dolichyl-phosphate beta-glucosyltransferase activity
3BDIK,9606.ENSP00000219345,10090.ENSMUSP00000034377,7227.FBpp0305187,phosphatidylethanolamine catabolic process
3BDIM,9606.ENSP00000446479,10090.ENSMUSP00000071719,7227.FBpp0078887,protein adenylyltransferase activity
3BDIN,9606.ENSP00000442050,10090.ENSMUSP00000026129,7227.FBpp0080020,"Phosphate cytidylyltransferase 2, ethanolamine"
3BDIP,9606.ENSP00000280154,10090.ENSMUSP00000073975,7227.FBpp0111894,Programmed cell death
3BDIS,9606.ENSP00000234111,10090.ENSMUSP00000128661,7227.FBpp0087940,Belongs to the Orn Lys Arg decarboxylase class-II family
3BDIW,9606.ENSP00000464780,10090.ENSMUSP00000111484,7227.FBpp0075780,tubulin polyglutamylase complex subunit
3BDIX,"9606.ENSP00000265174,9606.ENSP00000406157","10090.ENSMUSP00000025833,10090.ENSMUSP00000029666",7227.FBpp0074657,sulfate adenylyltransferase (ATP) activity
3BDIY,9606.ENSP00000359956,10090.ENSMUSP00000034904,,3-oxo-cerotoyl-CoA synthase activity
3BDIZ,9606.ENSP00000355094,10090.ENSMUSP00000095025,7227.FBpp0083575,RNA binding
3BDJ0,9606.ENSP00000378635,10090.ENSMUSP00000115246,,Dystrophin related protein 2
3BDJ1,"9606.ENSP00000223023,9606.ENSP00000365891",10090.ENSMUSP00000031695,7227.FBpp0084721,positive regulation of Arp2/3 complex-mediated actin nucleation
3BDJ3,"9606.ENSP00000326227,9606.ENSP00000340466","10090.ENSMUSP00000093965,10090.ENSMUSP00000116898",7227.FBpp0070057,"alpha-1,3-glucosidase activity"
3BDJ4,9606.ENSP00000358886,10090.ENSMUSP00000099693,,"SCA7, zinc-binding domain"
3BDJ6,9606.ENSP00000345571,10090.ENSMUSP00000099434,,negative regulation of transcription involved in G1/S transition of mitotic cell cycle
3BDJ7,"9606.ENSP00000358071,9606.ENSP00000380352","10090.ENSMUSP00000033975,10090.ENSMUSP00000035610",7227.FBpp0079257,Sec-23 interacting protein
3BDJ9,9606.ENSP00000320797,10090.ENSMUSP00000064383,,positive regulation of smoothened signaling pathway
3BDJC,9606.ENSP00000188312,10090.ENSMUSP00000020109,7227.FBpp0073983,chromatin remodeling
3BDJE,9606.ENSP00000346827,10090.ENSMUSP00000028004,,Belongs to the aldehyde dehydrogenase family
3BDJG,9606.ENSP00000203001,10090.ENSMUSP00000044687,7227.FBpp0078961,tRNA methylation
3BDJI,9606.ENSP00000318690,10090.ENSMUSP00000035644,,spliceosomal complex assembly
3BDJK,9606.ENSP00000359607,10090.ENSMUSP00000075825,,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2
3BDJM,9606.ENSP00000266022,10090.ENSMUSP00000035201,,RNA processing
3BDJN,9606.ENSP00000262300,10090.ENSMUSP00000024701,7227.FBpp0076824,protein serine/threonine kinase activity
3BDJP,9606.ENSP00000360107,10090.ENSMUSP00000042343,,EF-hand domain (C-terminal) containing 1
3BDJR,9606.ENSP00000380516,10090.ENSMUSP00000135372,,double-stranded telomeric DNA binding
3BDJS,9606.ENSP00000261015,10090.ENSMUSP00000027173,7227.FBpp0079780,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3BDJT,9606.ENSP00000263736,10090.ENSMUSP00000092810,7227.FBpp0083670,nucleic acid binding
3BDJX,9606.ENSP00000317842,10090.ENSMUSP00000034172,"7227.FBpp0071604,7227.FBpp0078010,7227.FBpp0079329,7227.FBpp0081070,7227.FBpp0081073",carboxylic ester hydrolase activity
3BDJY,9606.ENSP00000426421,10090.ENSMUSP00000035181,7227.FBpp0077617,nuclease activity
3BDK0,9606.ENSP00000380904,10090.ENSMUSP00000000793,7227.FBpp0074902,DNA-directed RNA polymerase III subunit
3BDK1,9606.ENSP00000262316,"10090.ENSMUSP00000020524,10090.ENSMUSP00000099317",7227.FBpp0088796,regulation of epidermal growth factor receptor signaling pathway
3BDK3,9606.ENSP00000346255,10090.ENSMUSP00000051838,"7227.FBpp0071021,7227.FBpp0084904,7227.FBpp0305592",Protein phosphatase PTC7 homolog
3BDK6,9606.ENSP00000305151,10090.ENSMUSP00000091852,,chromatin binding
3BDK8,9606.ENSP00000337838,10090.ENSMUSP00000099907,,reticulon 4
3BDKA,9606.ENSP00000367440,10090.ENSMUSP00000035660,,5'-tyrosyl-DNA phosphodiesterase activity
3BDKD,"9606.ENSP00000322457,9606.ENSP00000349156","10090.ENSMUSP00000043215,10090.ENSMUSP00000044123,10090.ENSMUSP00000067496","7227.FBpp0075091,7227.FBpp0290897",E3 ubiquitin-protein ligase that mediates ubiquitination and subsequent proteasomal degradation of target proteins. E3 ubiquitin ligases accept ubiquitin from an E2 ubiquitin- conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates
3BDKE,9606.ENSP00000299237,10090.ENSMUSP00000053397,,nucleic acid-templated transcription
3BDKF,9606.ENSP00000216106,10090.ENSMUSP00000045126,7227.FBpp0303739,negative regulation of Wnt signaling pathway
3BDKG,9606.ENSP00000281441,10090.ENSMUSP00000042313,,Family of unknown function (DUF716)
3BDKJ,9606.ENSP00000318480,10090.ENSMUSP00000028117,7227.FBpp0293463,ATP-dependent peptidase activity
3BDKM,9606.ENSP00000349961,10090.ENSMUSP00000047872,7227.FBpp0080489,chromosome condensation
3BDKN,9606.ENSP00000419038,10090.ENSMUSP00000076503,7227.FBpp0079041,mitochondrial translational elongation
3BDKP,9606.ENSP00000361625,10090.ENSMUSP00000028209,,dolichyldiphosphatase activity
3BDKQ,9606.ENSP00000359149,10090.ENSMUSP00000036505,7227.FBpp0099839,F-box WD repeat-containing protein 4
3BDKS,9606.ENSP00000437738,10090.ENSMUSP00000062413,7227.FBpp0070171,"splicing factor, suppressor of white-apricot"
3BDKT,9606.ENSP00000290894,10090.ENSMUSP00000045135,,SH2 domain-containing adapter protein
3BDKU,9606.ENSP00000289359,10090.ENSMUSP00000027257,"7227.FBpp0071627,7227.FBpp0288415",cell separation after cytokinesis
3BDKV,"9606.ENSP00000308695,9606.ENSP00000315988",10090.ENSMUSP00000129575,7227.FBpp0074383,C-mannosyltransferase
3BDKW,"9606.ENSP00000343701,9606.ENSP00000357552,9606.ENSP00000362728","10090.ENSMUSP00000004054,10090.ENSMUSP00000099650",7227.FBpp0074650,importin
3BDKX,9606.ENSP00000380414,10090.ENSMUSP00000021807,7227.FBpp0099856,regulation of double-strand break repair via nonhomologous end joining
3BDKY,9606.ENSP00000336524,10090.ENSMUSP00000091306,,de novo centriole assembly
3BDM0,9606.ENSP00000342307,10090.ENSMUSP00000073041,,G2/M transition of mitotic cell cycle
3BDM1,9606.ENSP00000376097,10090.ENSMUSP00000082646,7227.FBpp0072215,Unconventional prefoldin RPB5
3BDM2,9606.ENSP00000257604,10090.ENSMUSP00000047475,,negative regulation of innate immune response
3BDM3,9606.ENSP00000245222,"10090.ENSMUSP00000072615,10090.ENSMUSP00000131010",7227.FBpp0072854,D-erythro-sphingosine kinase activity
3BDM4,9606.ENSP00000001146,10090.ENSMUSP00000076886,,cytochrome P450
3BDM5,9606.ENSP00000357836,10090.ENSMUSP00000102904,7227.FBpp0070808,sorting nexin family member
3BDM7,9606.ENSP00000358140,10090.ENSMUSP00000025955,7227.FBpp0078584,formation of cytoplasmic translation initiation complex
3BDM9,9606.ENSP00000396225,10090.ENSMUSP00000025314,,extrinsic apoptotic signaling pathway via death domain receptors
3BDMC,9606.ENSP00000452773,10090.ENSMUSP00000038589,,Chromosome 15 open reading frame 57
3BDMG,9606.ENSP00000263073,10090.ENSMUSP00000043555,7227.FBpp0084171,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3BDMH,"9606.ENSP00000273261,9606.ENSP00000326759,9606.ENSP00000355396","10090.ENSMUSP00000035999,10090.ENSMUSP00000098686",7227.FBpp0291294,otolith morphogenesis
3BDMI,"9606.ENSP00000276431,9606.ENSP00000310263",10090.ENSMUSP00000022663,,TRAIL binding
3BDMK,"9606.ENSP00000288221,9606.ENSP00000468263","10090.ENSMUSP00000078534,10090.ENSMUSP00000087773",7227.FBpp0293597,ELKS RAB6-interacting CAST family member
3BDMM,9606.ENSP00000469880,10090.ENSMUSP00000002275,,Inactive serine threonine-protein kinase
3BDMQ,9606.ENSP00000286091,10090.ENSMUSP00000076521,,Protein disulfide isomerase family A member 4
3BDMS,9606.ENSP00000322273,10090.ENSMUSP00000029440,,Olfactomedin-like protein 3
3BDMV,9606.ENSP00000345445,10090.ENSMUSP00000023071,7227.FBpp0086555,cristae formation
