id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BFSW,,10090.ENSMUSP00000092492,,Interleukin 11
3BFSY,,10090.ENSMUSP00000029541,,very long-chain fatty acid-CoA ligase activity
3BFT0,9606.ENSP00000356489,10090.ENSMUSP00000066050,,glycogen binding
3BFT3,9606.ENSP00000367315,10090.ENSMUSP00000132865,,Leucine rich repeat containing 10B
3BFT5,9606.ENSP00000379845,10090.ENSMUSP00000063548,7227.FBpp0291259,Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
3BFT7,9606.ENSP00000245564,10090.ENSMUSP00000115645,7227.FBpp0076907,"Misato 1, mitochondrial distribution and morphology regulator"
3BFT8,9606.ENSP00000335357,10090.ENSMUSP00000070575,,cyclin-dependent kinase inhibitor 3
3BFT9,9606.ENSP00000255198,10090.ENSMUSP00000044774,,positive regulation of canonical Wnt signaling pathway
3BFTA,9606.ENSP00000258091,10090.ENSMUSP00000032078,7227.FBpp0081401,unfolded protein binding
3BFTB,9606.ENSP00000306123,10090.ENSMUSP00000097127,7227.FBpp0075718,DNA-directed 5'-3' RNA polymerase activity
3BFTC,9606.ENSP00000356433,10090.ENSMUSP00000052017,,sulfotransferase activity
3BFTE,9606.ENSP00000386239,10090.ENSMUSP00000129597,7227.FBpp0076526,replication fork processing
3BFTF,9606.ENSP00000348673,10090.ENSMUSP00000052194,,"DNA-binding transcription factor activity, RNA polymerase II-specific"
3BFTG,9606.ENSP00000410216,10090.ENSMUSP00000096898,,cell cycle
3BFTI,9606.ENSP00000357474,10090.ENSMUSP00000093356,,regulation of mitotic centrosome separation
3BFTJ,9606.ENSP00000382814,10090.ENSMUSP00000110639,,Family with sequence similarity 234 member A
3BFTK,"9606.ENSP00000250896,9606.ENSP00000361014","10090.ENSMUSP00000003433,10090.ENSMUSP00000019677",7227.FBpp0082008,calcium-dependent protein serine/threonine kinase activity
3BFTM,9606.ENSP00000322832,10090.ENSMUSP00000023191,,odontogenesis of dentin-containing tooth
3BFTN,9606.ENSP00000353098,10090.ENSMUSP00000062843,7227.FBpp0078978,minichromosome maintenance
3BFTP,9606.ENSP00000309595,10090.ENSMUSP00000026227,7227.FBpp0079501,mitochondrial DNA replication
3BFTR,9606.ENSP00000334940,10090.ENSMUSP00000096209,,double-strand break repair
3BFTT,,,7227.FBpp0070921,It is involved in the biological process described with transmembrane transport
3BFTW,9606.ENSP00000425809,10090.ENSMUSP00000070871,7227.FBpp0075699,phosphoacetylglucosamine mutase activity
3BFTX,,10090.ENSMUSP00000051871,,protein localization to photoreceptor outer segment
3BFTY,9606.ENSP00000275053,10090.ENSMUSP00000103857,7227.FBpp0070297,replication fork processing
3BFTZ,9606.ENSP00000376306,10090.ENSMUSP00000062049,7227.FBpp0304889,mitotic cytokinesis
3BFU2,,10090.ENSMUSP00000036265,7227.FBpp0083853,"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay"
3BFU3,,10090.ENSMUSP00000007257,,Chloride intracellular channel
3BFU4,9606.ENSP00000292807,10090.ENSMUSP00000007216,7227.FBpp0083646,Belongs to the adaptor complexes medium subunit family
3BFU5,9606.ENSP00000344233,10090.ENSMUSP00000091885,,Leucine rich repeat containing 43
3BFU6,9606.ENSP00000306105,10090.ENSMUSP00000078383,7227.FBpp0086454,cilium assembly
3BFU8,"9606.ENSP00000261517,9606.ENSP00000353422","10090.ENSMUSP00000068716,10090.ENSMUSP00000077040",7227.FBpp0087984,Vacuolar Protein
3BFU9,,10090.ENSMUSP00000055969,,polyA-specific ribonuclease
3BFUA,9606.ENSP00000359612,10090.ENSMUSP00000029842,,regulation of mature B cell apoptotic process
3BFUB,,,7227.FBpp0083505,catalytic activity. It is involved in the biological process described with metabolic process
3BFUD,9606.ENSP00000355250,10090.ENSMUSP00000104146,,protein localization to microtubule organizing center
3BFUG,9606.ENSP00000252032,10090.ENSMUSP00000046992,,
3BFUH,9606.ENSP00000286732,10090.ENSMUSP00000011298,,Cilia and flagella associated protein 161
3BFUJ,9606.ENSP00000317902,10090.ENSMUSP00000034398,,fibroblast growth factor binding
3BFUK,9606.ENSP00000365637,10090.ENSMUSP00000041431,,Sickle tail protein homolog
3BFUM,9606.ENSP00000359233,10090.ENSMUSP00000029770,7227.FBpp0074564,peroxisomal long-chain fatty acid import
3BFUN,9606.ENSP00000264110,10090.ENSMUSP00000107641,,positive regulation of transforming growth factor beta2 production
3BFUR,,,7227.FBpp0071118,Fz domain
3BFUT,,,"7227.FBpp0087154,7227.FBpp0087155,7227.FBpp0087156",glucosaminylgalactosylglucosylceramide beta-galactosyltransferase activity
3BFUU,,10090.ENSMUSP00000120647,,negative regulation of interferon-alpha biosynthetic process
3BFUV,9606.ENSP00000455229,10090.ENSMUSP00000034375,7227.FBpp0073720,tRNA dihydrouridine synthase activity
3BFUW,"9606.ENSP00000310260,9606.ENSP00000323191,9606.ENSP00000359788","10090.ENSMUSP00000035379,10090.ENSMUSP00000086788",7227.FBpp0070806,snRNA processing
3BFUX,9606.ENSP00000382239,"10090.ENSMUSP00000064195,10090.ENSMUSP00000066311",,RNA binding motif protein 12B
3BFUY,,10090.ENSMUSP00000030886,,negative regulation of G2/M transition of mitotic cell cycle
3BFUZ,"9606.ENSP00000254325,9606.ENSP00000306335,9606.ENSP00000371434","10090.ENSMUSP00000002444,10090.ENSMUSP00000005600,10090.ENSMUSP00000133461",7227.FBpp0297139,Regulatory factor
3BFV0,9606.ENSP00000308727,10090.ENSMUSP00000128826,,Extracellular link domain
3BFV2,9606.ENSP00000323895,,,olfactory receptor activity
3BFV3,9606.ENSP00000345773,,,BEN domain containing 7
3BFV5,9606.ENSP00000221462,10090.ENSMUSP00000060233,7227.FBpp0303614,protein phosphatase inhibitor activity
3BFV6,9606.ENSP00000356064,10090.ENSMUSP00000049248,7227.FBpp0291746,Belongs to the TUB family
3BFV7,9606.ENSP00000346139,10090.ENSMUSP00000028963,7227.FBpp0110549,positive regulation of ER to Golgi vesicle-mediated transport
3BFV8,9606.ENSP00000296452,10090.ENSMUSP00000035208,,presynapse to nucleus signaling pathway
3BFV9,,10090.ENSMUSP00000105136,7227.FBpp0112005,Transcription factor 20
3BFVC,9606.ENSP00000317396,10090.ENSMUSP00000038916,,Pecanex protein (C-terminus)
3BFVG,9606.ENSP00000470034,10090.ENSMUSP00000103461,7227.FBpp0074330,negative regulation of nitric-oxide synthase activity
3BFVI,9606.ENSP00000268130,10090.ENSMUSP00000037467,,"oxidoreductase activity, acting on NAD(P)H"
3BFVJ,9606.ENSP00000334952,10090.ENSMUSP00000030971,7227.FBpp0073587,regulation of establishment of blood-brain barrier
3BFVK,9606.ENSP00000359976,10090.ENSMUSP00000113672,7227.FBpp0085889,Cystathionine gamma-lyase
3BFVM,"9606.ENSP00000354927,9606.ENSP00000387246","10090.ENSMUSP00000002044,10090.ENSMUSP00000094326",,Mitogen-activated protein kinase kinase kinase
3BFVN,,10090.ENSMUSP00000036065,7227.FBpp0291910,taste receptor binding
3BFVP,9606.ENSP00000379691,10090.ENSMUSP00000111471,7227.FBpp0076891,pyridoxal-dependent decarboxylase
3BFVQ,9606.ENSP00000367059,10090.ENSMUSP00000030785,7227.FBpp0293023,actin filament bundle assembly
3BFVS,9606.ENSP00000457230,10090.ENSMUSP00000004756,7227.FBpp0079172,WW domain-containing oxidoreductase
3BFVU,9606.ENSP00000368464,10090.ENSMUSP00000103690,,microtubule depolymerization
3BFVV,9606.ENSP00000295641,10090.ENSMUSP00000027414,7227.FBpp0305433,protein kinase binding
3BFVW,"9606.ENSP00000396704,9606.ENSP00000411532","10090.ENSMUSP00000017629,10090.ENSMUSP00000068896",7227.FBpp0304598,Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks
3BFVX,9606.ENSP00000251691,10090.ENSMUSP00000019999,,Brefeldin A-inhibited guanine nucleotide-exchange protein
3BFVY,9606.ENSP00000341360,10090.ENSMUSP00000099787,7227.FBpp0298285,protein-like 1
3BFVZ,9606.ENSP00000261866,10090.ENSMUSP00000037543,7227.FBpp0071821,phagosome-lysosome fusion involved in apoptotic cell clearance
3BFW0,9606.ENSP00000400142,10090.ENSMUSP00000078867,,calmodulin binding
3BFW1,9606.ENSP00000358062,,,Beta/gamma crystallins
3BFW4,,10090.ENSMUSP00000025050,7227.FBpp0075979,diphosphoinositol polyphosphate catabolic process
3BFW5,"9606.ENSP00000235329,9606.ENSP00000420617","10090.ENSMUSP00000088801,10090.ENSMUSP00000101341","7227.FBpp0070873,7227.FBpp0083791",mitochondrial fusion
3BFW6,9606.ENSP00000420588,10090.ENSMUSP00000090086,7227.FBpp0083356,transcription factor A
3BFW8,9606.ENSP00000348565,10090.ENSMUSP00000035166,7227.FBpp0073354,enzyme 5
3BFW9,,10090.ENSMUSP00000022528,7227.FBpp0085566,positive regulation of telomeric DNA binding
3BFWA,9606.ENSP00000368965,10090.ENSMUSP00000040356,7227.FBpp0070691,Heparan-alpha-glucosaminide N-acetyltransferase
3BFWB,9606.ENSP00000361777,10090.ENSMUSP00000099930,7227.FBpp0082521,nucleosome assembly
3BFWE,9606.ENSP00000296149,10090.ENSMUSP00000069017,,tRNA wobble uridine modification
3BFWF,9606.ENSP00000483814,10090.ENSMUSP00000020530,7227.FBpp0075527,TORC1 signaling
3BFWG,9606.ENSP00000361646,10090.ENSMUSP00000092414,,zinc finger
3BFWH,"9606.ENSP00000394316,9606.ENSP00000397249","10090.ENSMUSP00000020856,10090.ENSMUSP00000051935",7227.FBpp0078393,regulation of cellular macromolecule biosynthetic process
3BFWI,9606.ENSP00000458355,10090.ENSMUSP00000104299,,"ATP-dependent microtubule motor activity, minus-end-directed"
3BFWJ,"9606.ENSP00000322142,9606.ENSP00000380024",10090.ENSMUSP00000027505,7227.FBpp0080103,inhibitor of growth
3BFWM,9606.ENSP00000366748,10090.ENSMUSP00000090281,,ubiquitin-protein transferase activator activity
3BFWN,9606.ENSP00000295324,10090.ENSMUSP00000067217,,positive regulation of pseudopodium assembly
3BFWR,9606.ENSP00000318029,,,Sperm-tail PG-rich repeat
3BFWS,,,7227.FBpp0088260,ATP-dependent microtubule motor activity
3BFWT,9606.ENSP00000274496,10090.ENSMUSP00000025364,7227.FBpp0080011,Yip1 domain family member 5
3BFWU,9606.ENSP00000301765,10090.ENSMUSP00000085264,,endosome transport via multivesicular body sorting pathway
3BFWV,9606.ENSP00000368140,10090.ENSMUSP00000028835,7227.FBpp0084303,Cardiolipin synthase
3BFWW,9606.ENSP00000369862,10090.ENSMUSP00000076856,7227.FBpp0076440,intermembrane sphingolipid transfer activity
3BFWX,9606.ENSP00000333917,"10090.ENSMUSP00000026018,10090.ENSMUSP00000057346",,MAP kinase tyrosine/serine/threonine phosphatase activity
3BFWY,9606.ENSP00000395474,10090.ENSMUSP00000044165,,tooth eruption
3BFX0,9606.ENSP00000356375,10090.ENSMUSP00000045570,,nucleic acid-templated transcription
3BFX1,,10090.ENSMUSP00000048590,,bone development
3BFX2,9606.ENSP00000295688,10090.ENSMUSP00000001452,7227.FBpp0082787,assists the folding of proteins upon ATP hydrolysis
3BFX3,9606.ENSP00000481646,"10090.ENSMUSP00000110532,10090.ENSMUSP00000136770","7227.FBpp0074500,7227.FBpp0084564",ribosomal small subunit assembly
3BFX4,9606.ENSP00000357748,10090.ENSMUSP00000033282,7227.FBpp0082298,May promote cell cycle arrest by enhancing the inhibition of CDK2 activity by CDKN1A. May be required for repair of DNA damage by homologous recombination in conjunction with BRCA2. May not be involved in non-homologous end joining (NHEJ)
3BFX5,9606.ENSP00000217456,10090.ENSMUSP00000040840,7227.FBpp0084534,adipocyte plasma
3BFX6,9606.ENSP00000263346,10090.ENSMUSP00000056485,7227.FBpp0076407,negative regulation of transcription by RNA polymerase II
3BFX7,9606.ENSP00000363824,10090.ENSMUSP00000030127,7227.FBpp0074044,calcium-activated potassium channel activity
3BFXA,,,7227.FBpp0302733,
3BFXB,9606.ENSP00000318423,10090.ENSMUSP00000112404,7227.FBpp0087732,Lines homolog
3BFXC,9606.ENSP00000264198,10090.ENSMUSP00000039604,7227.FBpp0073049,negative regulation of chemokine (C-C motif) ligand 5 production
3BFXD,,,7227.FBpp0076360,Protein of unknown function (DUF1295)
3BFXF,9606.ENSP00000356774,10090.ENSMUSP00000101164,,positive regulation of polarized epithelial cell differentiation
3BFXG,9606.ENSP00000251775,10090.ENSMUSP00000023502,,leptin receptor binding
3BFXI,,10090.ENSMUSP00000022693,7227.FBpp0084068,metalloendopeptidase activity
3BFXJ,9606.ENSP00000422464,10090.ENSMUSP00000029652,,growth factor C
3BFXK,9606.ENSP00000435421,10090.ENSMUSP00000032877,,regulation of DNA stability
3BFXM,9606.ENSP00000341819,,,negative regulation of BMP signaling pathway
3BFXN,9606.ENSP00000301329,10090.ENSMUSP00000017430,7227.FBpp0076960,methylglyoxal metabolic process
3BFXP,9606.ENSP00000311665,,,"WD domain, G-beta repeat"
3BFXQ,"9606.ENSP00000379025,9606.ENSP00000379242,9606.ENSP00000461386",10090.ENSMUSP00000046156,,F-box WD repeat-containing protein
3BFXR,9606.ENSP00000377298,10090.ENSMUSP00000081912,,nuclear mitotic apparatus protein 1
3BFXT,"9606.ENSP00000366945,9606.ENSP00000372612",10090.ENSMUSP00000103425,7227.FBpp0084925,mitochondrial transport
3BFXU,9606.ENSP00000251921,10090.ENSMUSP00000034527,,Neurexophilin
3BFXV,"9606.ENSP00000263708,9606.ENSP00000363667",10090.ENSMUSP00000067614,7227.FBpp0297515,protein tyrosine phosphatase activity
3BFXW,9606.ENSP00000304930,,,negative regulation of determination of dorsal identity
3BFXX,9606.ENSP00000456405,10090.ENSMUSP00000136287,7227.FBpp0071303,TOR signaling
3BFXY,,10090.ENSMUSP00000046027,,"inositol-1,3,4-trisphosphate 6-kinase activity"
3BFXZ,,10090.ENSMUSP00000033182,7227.FBpp0077962,integrin-mediated signaling pathway
3BFY1,9606.ENSP00000269216,10090.ENSMUSP00000041774,,negative regulation of transforming growth factor beta2 production
3BFY2,9606.ENSP00000337623,10090.ENSMUSP00000022499,7227.FBpp0073640,RNA-DNA hybrid ribonuclease activity
3BFY3,9606.ENSP00000384103,10090.ENSMUSP00000105272,,positive regulation of white fat cell proliferation
3BFY8,9606.ENSP00000326305,10090.ENSMUSP00000035222,"7227.FBpp0077414,7227.FBpp0079017",Belongs to the mitochondrial carrier (TC 2.A.29) family
3BFYA,9606.ENSP00000416583,10090.ENSMUSP00000084959,7227.FBpp0087038,deoxyribose-phosphate aldolase activity
3BFYC,,10090.ENSMUSP00000049898,,homeobox
3BFYD,9606.ENSP00000382091,10090.ENSMUSP00000049116,,oxidative single-stranded RNA demethylation
3BFYE,9606.ENSP00000250615,,,N-acetyltransferase
3BFYF,9606.ENSP00000434466,10090.ENSMUSP00000026126,7227.FBpp0071178,snRNA processing
3BFYG,9606.ENSP00000221466,10090.ENSMUSP00000003512,,igG receptor FcRn large subunit p51
3BFYH,,,7227.FBpp0079770,Belongs to the DHHC palmitoyltransferase family
3BFYI,9606.ENSP00000364295,10090.ENSMUSP00000059772,,lysine transport
3BFYJ,9606.ENSP00000344749,10090.ENSMUSP00000126515,7227.FBpp0078833,inner dynein arm assembly
3BFYM,9606.ENSP00000253462,10090.ENSMUSP00000034278,7227.FBpp0303867,cell cycle DNA replication initiation
3BFYP,"9606.ENSP00000267938,9606.ENSP00000292211","10090.ENSMUSP00000037939,10090.ENSMUSP00000059798",7227.FBpp0070396,Ubiquitin-conjugating enzyme
3BFYQ,9606.ENSP00000321203,10090.ENSMUSP00000085030,,CD40 signaling pathway
3BFYR,9606.ENSP00000284136,,,"Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D"
3BFYT,9606.ENSP00000363714,10090.ENSMUSP00000103234,7227.FBpp0300419,cellular response to interleukin-11
3BFYU,,10090.ENSMUSP00000031663,,"complement activation, alternative pathway"
3BFYV,,10090.ENSMUSP00000078501,,"alpha-2,6-sialyltransferase 2"
3BFYX,,,7227.FBpp0075445,DB module
3BFYY,9606.ENSP00000438863,10090.ENSMUSP00000027940,,TMEM206 protein family
3BFYZ,,10090.ENSMUSP00000041082,,regulation of Ral protein signal transduction
3BFZ0,"9606.ENSP00000248553,9606.ENSP00000433560",10090.ENSMUSP00000005077,"7227.FBpp0076182,7227.FBpp0076224,7227.FBpp0301282",Belongs to the small heat shock protein (HSP20) family
3BFZ1,9606.ENSP00000266087,10090.ENSMUSP00000120840,,positive regulation of autophagy of mitochondrion
3BFZ2,9606.ENSP00000260010,10090.ENSMUSP00000029623,,toll-like receptor 2 signaling pathway
3BFZ3,9606.ENSP00000242505,10090.ENSMUSP00000087985,,Protein of unknown function (DUF3719)
3BFZ4,,10090.ENSMUSP00000026139,,leucine-rich repeat-containing protein 45
3BFZ5,9606.ENSP00000457810,10090.ENSMUSP00000038188,,centromere protein T
3BFZ7,,,7227.FBpp0087746,serine-type endopeptidase activity. It is involved in the biological process described with proteolysis
3BFZ8,"9606.ENSP00000273317,9606.ENSP00000466953","10090.ENSMUSP00000026269,10090.ENSMUSP00000047623",7227.FBpp0073665,negative regulation of hippo signaling
3BFZ9,"9606.ENSP00000361027,9606.ENSP00000387739",10090.ENSMUSP00000013220,,establishment of cell polarity involved in ameboidal cell migration
3BFZC,9606.ENSP00000348455,10090.ENSMUSP00000045297,7227.FBpp0080039,UV radiation
3BFZD,9606.ENSP00000356989,10090.ENSMUSP00000120106,,protein binding involved in protein folding
3BFZE,9606.ENSP00000343428,,,"CD8-positive, alpha-beta intraepithelial T cell differentiation"
3BFZF,9606.ENSP00000397947,10090.ENSMUSP00000112466,,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8"
3BFZG,9606.ENSP00000431391,10090.ENSMUSP00000028617,7227.FBpp0080554,negative regulation of fibroblast apoptotic process
3BFZH,"9606.ENSP00000262948,9606.ENSP00000302486","10090.ENSMUSP00000005066,10090.ENSMUSP00000121111",7227.FBpp0071248,regulation of Golgi inheritance
3BFZI,9606.ENSP00000382779,10090.ENSMUSP00000025421,7227.FBpp0087936,positive regulation of TORC1 signaling
3BFZJ,9606.ENSP00000376384,,,receptor 12.3
3BFZK,9606.ENSP00000219476,10090.ENSMUSP00000094986,7227.FBpp0074588,negative regulation of protein kinase B signaling
3BFZP,"9606.ENSP00000239231,9606.ENSP00000302108,9606.ENSP00000313377","10090.ENSMUSP00000018990,10090.ENSMUSP00000043562,10090.ENSMUSP00000119606",7227.FBpp0077845,Pantothenate kinase
3BFZQ,"9606.ENSP00000261383,9606.ENSP00000311273","10090.ENSMUSP00000022433,10090.ENSMUSP00000042857,10090.ENSMUSP00000068738,10090.ENSMUSP00000092571,10090.ENSMUSP00000140430","7227.FBpp0288420,7227.FBpp0289299,7227.FBpp0292225,7227.FBpp0293284",heavy chain
3BFZS,9606.ENSP00000443176,10090.ENSMUSP00000057275,,ring finger and SPRY
3BFZU,"9606.ENSP00000297784,9606.ENSP00000352413",10090.ENSMUSP00000040859,7227.FBpp0293143,ion transport
3BFZV,,10090.ENSMUSP00000041828,,VPS10 domain containing receptor 2
3BFZW,9606.ENSP00000305702,10090.ENSMUSP00000050687,,protein homooligomerization
3BFZX,9606.ENSP00000369666,10090.ENSMUSP00000033081,,F-box and leucine-rich repeat protein 19
3BFZY,9606.ENSP00000407301,,,FAM198 protein
3BFZZ,9606.ENSP00000432456,,,arrestin family protein binding
3BG01,,10090.ENSMUSP00000000356,,DAZ associated protein 2
3BG02,9606.ENSP00000387020,10090.ENSMUSP00000063284,,Rho guanyl-nucleotide exchange factor activity
3BG03,9606.ENSP00000358616,10090.ENSMUSP00000025997,7227.FBpp0289146,RNA splicing
3BG05,"9606.ENSP00000319591,9606.ENSP00000333496",10090.ENSMUSP00000096357,7227.FBpp0111766,A-type (transient outward) potassium channel activity
3BG06,9606.ENSP00000344996,10090.ENSMUSP00000051396,,Paralemmin 3
3BG07,9606.ENSP00000296575,,,hedgehog family protein binding
3BG08,9606.ENSP00000418221,10090.ENSMUSP00000092888,,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3BG09,9606.ENSP00000260118,10090.ENSMUSP00000095843,"7227.FBpp0075214,7227.FBpp0075215",gamma-glutamyl-peptidase activity
3BG0A,9606.ENSP00000396441,10090.ENSMUSP00000132699,7227.FBpp0085137,G patch domain-containing protein
3BG0C,"9606.ENSP00000266517,9606.ENSP00000356169","10090.ENSMUSP00000032413,10090.ENSMUSP00000114272",7227.FBpp0073990,ethanolamine kinase activity
3BG0E,,10090.ENSMUSP00000110401,,3-hydroxy-lignoceroyl-CoA dehydratase activity
3BG0F,9606.ENSP00000325421,10090.ENSMUSP00000045361,7227.FBpp0087151,serine-type endopeptidase activity
3BG0G,,10090.ENSMUSP00000033999,7227.FBpp0074616,FSHD region gene 1
3BG0H,9606.ENSP00000330442,10090.ENSMUSP00000098928,,"hydrolase activity, acting on ester bonds"
3BG0I,"9606.ENSP00000399745,9606.ENSP00000409378",,,adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway
3BG0J,9606.ENSP00000233557,10090.ENSMUSP00000031034,7227.FBpp0078371,ER to Golgi vesicle-mediated transport
3BG0M,9606.ENSP00000351908,10090.ENSMUSP00000093485,7227.FBpp0289484,Mitogen-activated protein kinase kinase kinase
3BG0N,9606.ENSP00000373312,10090.ENSMUSP00000032440,7227.FBpp0083801,positive regulation of division septum assembly
3BG0Q,9606.ENSP00000410862,10090.ENSMUSP00000006750,,RUN domain containing 3A
3BG0R,9606.ENSP00000466967,10090.ENSMUSP00000001974,7227.FBpp0079949,tRNA methyltransferase 1 homolog (S. cerevisiae)
3BG0S,9606.ENSP00000328079,10090.ENSMUSP00000023474,,WD40 repeats
3BG0T,9606.ENSP00000316338,10090.ENSMUSP00000026436,,cytoskeletal adaptor activity
3BG0U,"9606.ENSP00000299001,9606.ENSP00000349208","10090.ENSMUSP00000047385,10090.ENSMUSP00000083222","7227.FBpp0079754,7227.FBpp0079755,7227.FBpp0289159",Belongs to the argonaute family
3BG0V,9606.ENSP00000279227,10090.ENSMUSP00000037858,,integrin activation
3BG0W,9606.ENSP00000349874,10090.ENSMUSP00000022343,,nudix (nucleoside diphosphate linked moiety X)-type motif 13
3BG0X,9606.ENSP00000002596,,,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity
3BG0Y,,10090.ENSMUSP00000022246,,regulation of urothelial cell proliferation
3BG0Z,9606.ENSP00000309262,10090.ENSMUSP00000055016,,Belongs to the peptidase C19 family
3BG10,9606.ENSP00000254630,10090.ENSMUSP00000080743,7227.FBpp0086872,"pentatricopeptide repeat domain-containing protein 3, mitochondrial"
3BG11,9606.ENSP00000380958,,,myelin basic protein
3BG13,,10090.ENSMUSP00000033544,,histone H2A K63-linked deubiquitination
3BG14,9606.ENSP00000238256,10090.ENSMUSP00000081575,7227.FBpp0070880,negative regulation of phosphatase activity
3BG15,9606.ENSP00000478877,"10090.ENSMUSP00000045065,10090.ENSMUSP00000050076","7227.FBpp0070709,7227.FBpp0112985",endopeptidase activator activity
3BG16,9606.ENSP00000381070,10090.ENSMUSP00000003027,7227.FBpp0073578,JUN kinase kinase activity
3BG18,9606.ENSP00000436047,10090.ENSMUSP00000034537,,"alpha-2,3-sialyltransferase 4"
3BG1B,9606.ENSP00000447173,,,calcitriol receptor activity
3BG1C,9606.ENSP00000466718,10090.ENSMUSP00000021297,7227.FBpp0073458,Anticodon-binding domain
3BG1E,9606.ENSP00000376134,10090.ENSMUSP00000027277,,cytokine-mediated signaling pathway
3BG1F,9606.ENSP00000397453,10090.ENSMUSP00000112741,7227.FBpp0111977,cellular response to misfolded protein
3BG1G,9606.ENSP00000309772,10090.ENSMUSP00000111041,,Cadherin-like and PC-esterase
3BG1K,9606.ENSP00000263593,10090.ENSMUSP00000002007,,acetylesterase activity
3BG1N,9606.ENSP00000323046,10090.ENSMUSP00000030003,7227.FBpp0077551,nuclear mRNA surveillance of mRNA 3'-end processing
3BG1P,9606.ENSP00000301037,,,protein serine/threonine kinase activity
3BG1Q,,,7227.FBpp0079875,photoreceptor activity
3BG1R,9606.ENSP00000314608,10090.ENSMUSP00000054963,,ubiquitin protein ligase binding
3BG1T,9606.ENSP00000414359,10090.ENSMUSP00000033008,"7227.FBpp0079538,7227.FBpp0080028",threonine-type endopeptidase activity
3BG1U,9606.ENSP00000266383,"10090.ENSMUSP00000039758,10090.ENSMUSP00000058253",,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity
3BG1W,,,7227.FBpp0074694,heme binding
3BG1X,9606.ENSP00000264689,10090.ENSMUSP00000034051,7227.FBpp0075316,UFM1 hydrolase activity
3BG1Y,9606.ENSP00000228437,10090.ENSMUSP00000041942,,histone methyltransferase binding
3BG1Z,9606.ENSP00000290524,10090.ENSMUSP00000117963,,RNA polymerase II proximal promoter sequence-specific DNA binding
3BG21,9606.ENSP00000357882,10090.ENSMUSP00000075037,,L-seryl-tRNA(Sec) kinase
3BG22,9606.ENSP00000403954,,,Teneurin transmembrane protein 1
3BG23,9606.ENSP00000302843,10090.ENSMUSP00000025208,,Domain of unknown function (DUF1977)
3BG25,9606.ENSP00000346300,"10090.ENSMUSP00000006293,10090.ENSMUSP00000017920",7227.FBpp0088181,V-crk avian sarcoma virus CT10 oncogene
3BG26,9606.ENSP00000404232,10090.ENSMUSP00000026014,"7227.FBpp0073977,7227.FBpp0085625",cellular response to leukemia inhibitory factor
3BG29,9606.ENSP00000314649,10090.ENSMUSP00000040591,7227.FBpp0084265,succinate-semialdehyde dehydrogenase [NAD(P)+] activity
3BG2B,9606.ENSP00000262887,10090.ENSMUSP00000070995,7227.FBpp0070730,positive regulation of DNA ligase activity
3BG2C,9606.ENSP00000481249,10090.ENSMUSP00000020215,,JAK pathway signal transduction adaptor activity
3BG2D,9606.ENSP00000421922,10090.ENSMUSP00000030986,7227.FBpp0081618,low density lipoprotein receptor-related protein associated protein 1
3BG2F,9606.ENSP00000303862,,,olfactory receptor activity
3BG2H,9606.ENSP00000302640,10090.ENSMUSP00000133844,,RNA polymerase I upstream control element sequence-specific DNA binding
3BG2I,9606.ENSP00000367527,10090.ENSMUSP00000100053,,protection from non-homologous end joining at telomere
3BG2J,"9606.ENSP00000245787,9606.ENSP00000344741","10090.ENSMUSP00000003818,10090.ENSMUSP00000061877",,SREBP-SCAP complex retention in endoplasmic reticulum
3BG2M,9606.ENSP00000363944,10090.ENSMUSP00000078901,7227.FBpp0075969,Ribosomal biogenesis protein
3BG2N,9606.ENSP00000161863,10090.ENSMUSP00000048340,"7227.FBpp0072141,7227.FBpp0074221",ATP-dependent RNA helicase
3BG2P,9606.ENSP00000255108,10090.ENSMUSP00000030265,7227.FBpp0082468,"Required for the first step in the synthesis of diphthamide, a post-translational modification of histidine which occurs in translation elongation factor 2"
3BG2R,,,7227.FBpp0084572,serine-type endopeptidase inhibitor activity
3BG2S,9606.ENSP00000322579,10090.ENSMUSP00000018716,,PHD finger protein
3BG2T,"9606.ENSP00000345826,9606.ENSP00000352420","10090.ENSMUSP00000039950,10090.ENSMUSP00000068471",,negative regulation of SMAD protein complex assembly
3BG2U,9606.ENSP00000334100,10090.ENSMUSP00000021147,7227.FBpp0076339,exocytosis
3BG2V,9606.ENSP00000310668,10090.ENSMUSP00000105174,"7227.FBpp0073659,7227.FBpp0082467",Nuclear Pore complex Protein
3BG2W,9606.ENSP00000438483,"10090.ENSMUSP00000018506,10090.ENSMUSP00000106301,10090.ENSMUSP00000137310",7227.FBpp0079527,nuclear import signal receptor activity
