id_eggnog,id_string_HS,id_string_MM,id_string_DM,annotation
3BE5V,9606.ENSP00000403117,,,major facilitator superfamily
3BE5W,9606.ENSP00000304283,,,Ras-related C3 botulinum toxin substrate
3BE61,,,7227.FBpp0073459,positive regulation of G1/S transition of mitotic cell cycle
3BE64,9606.ENSP00000334186,,,von Willebrand factor C and EGF
3BE65,9606.ENSP00000245838,,,Tho complex
3BE6A,,,"7227.FBpp0079859,7227.FBpp0087828",maltose alpha-glucosidase activity
3BE6G,9606.ENSP00000263904,,,intracellular protein transport
3BE6P,,,"7227.FBpp0075961,7227.FBpp0112074","Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. Condensing enzyme that specifically elongates C24 0 and C26 0 acyl-CoAs. May participate to the production of saturated and monounsaturated VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators"
3BE6R,9606.ENSP00000274547,,,GABA-A receptor activity
3BE6T,9606.ENSP00000363480,,,guanylate kinase activity
3BE6Y,,,7227.FBpp0074709,regulation of DNA-binding transcription factor activity
3BE73,9606.ENSP00000240316,,,protein C-terminus binding
3BE79,9606.ENSP00000261890,,,member RAS oncogene family
3BE7B,,,7227.FBpp0111562,NADPH oxidase
3BE7G,,,7227.FBpp0076990,partner of NOB1 homolog
3BE7K,9606.ENSP00000433757,,"7227.FBpp0082652,7227.FBpp0111383",positive regulation of catalytic activity in other organism involved in symbiotic interaction
3BE7N,9606.ENSP00000369820,,,phosphatidylinositol N-acetylglucosaminyltransferase activity
3BE7P,9606.ENSP00000434724,,,Protein of unknown function (DUF1640)
3BE7S,,,7227.FBpp0303025,ATM interactor
3BE7T,,,7227.FBpp0075848,endoplasmic reticulum organization
3BE7U,9606.ENSP00000379174,,,DNA nucleotidylexotransferase activity
3BE84,9606.ENSP00000360576,,,cellular response to menadione
3BE87,,,7227.FBpp0304097,methylthioribulose 1-phosphate dehydratase activity
3BE8B,9606.ENSP00000359305,,7227.FBpp0080608,Golgi ribbon formation
3BE8C,9606.ENSP00000320520,,,Leucine-rich repeat-containing protein
3BE8D,9606.ENSP00000344831,,7227.FBpp0081235,mitochondrial transport
3BE8H,,,7227.FBpp0081004,DNA replication origin binding
3BE8J,9606.ENSP00000483453,,,synergin gamma
3BE8M,,,7227.FBpp0077537,Aspartate aminotransferase
3BE8N,9606.ENSP00000307041,,,nucleic acid binding
3BE8P,,,7227.FBpp0077802,ribonuclease P
3BE8Q,9606.ENSP00000222990,,,early endosome to Golgi transport
3BE8S,9606.ENSP00000403683,,,Nucleic acid binding protein
3BE8U,9606.ENSP00000483486,,,Belongs to the small GTPase superfamily. Arf family
3BE8X,,,7227.FBpp0084740,otolith formation
3BE8Y,9606.ENSP00000300134,,,T-helper 1 cell lineage commitment
3BE90,9606.ENSP00000368173,,,oxidoreductase activity
3BE95,9606.ENSP00000364349,,,negative regulation of ATF6-mediated unfolded protein response
3BE98,9606.ENSP00000264025,,,virion attachment to host cell
3BE9A,,,7227.FBpp0301280,kin of IRRE like
3BE9B,9606.ENSP00000252729,,,calcium channel activity
3BE9F,9606.ENSP00000344729,,,Protein of unknown function (DUF2475)
3BE9H,9606.ENSP00000386452,,,Meiosis specific with coiled-coil domain
3BE9K,,,7227.FBpp0072162,Programmed cell death
3BE9S,9606.ENSP00000265728,,,zinc ion binding
3BEA1,9606.ENSP00000294168,,,"TAF6-like RNA polymerase II, p300 CBP-associated"
3BEA5,,,7227.FBpp0082303,protein polyubiquitination
3BEAC,,,7227.FBpp0082342,Belongs to the class I-like SAM-binding methyltransferase superfamily. Protein arginine N- methyltransferase family
3BEAF,9606.ENSP00000315006,,7227.FBpp0289410,nucleoside:sodium symporter activity
3BEAJ,,,7227.FBpp0077805,DNA binding
3BEAT,,,7227.FBpp0080675,double-stranded DNA 5'-3' exodeoxyribonuclease activity
3BEAU,9606.ENSP00000262370,,,transferase activity
3BEAV,,,7227.FBpp0303764,Zinc finger protein 106
3BEB2,,,7227.FBpp0293072,RNA pseudouridylate synthase
3BEB7,9606.ENSP00000263956,,7227.FBpp0297722,regulation of transcription by RNA polymerase III
3BEB8,9606.ENSP00000320309,,7227.FBpp0071138,alpha subunit
3BEBB,9606.ENSP00000484912,,,calcium ion binding
3BEBC,9606.ENSP00000347739,,7227.FBpp0086735,Sulfotransferase
3BEBE,9606.ENSP00000355180,,,"collagen, type VI, alpha 1"
3BEBG,9606.ENSP00000458986,,,intracellular distribution of mitochondria
3BEBP,,,7227.FBpp0290370,potassium channel regulator activity
3BEBQ,9606.ENSP00000224862,,,F-box and leucine-rich repeat protein 15
3BEBW,,,"7227.FBpp0292059,7227.FBpp0293835",biological adhesion
3BEBZ,9606.ENSP00000484146,,,"Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"
3BECE,9606.ENSP00000270162,,,negative regulation of triglyceride biosynthetic process
3BECQ,9606.ENSP00000263433,,,"protein phosphatase 1, regulatory subunit"
3BECV,9606.ENSP00000387100,,,stereocilium maintenance
3BECX,,,7227.FBpp0087015,Rotatin isoform
3BED3,,,7227.FBpp0081539,mRNA-containing ribonucleoprotein complex export from nucleus
3BED5,9606.ENSP00000407067,,,Eukaryotic elongation factor 2 lysine methyltransferase
3BED9,,,7227.FBpp0087197,sequence-specific DNA binding
3BEDC,9606.ENSP00000266304,,,"proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific"
3BEDD,9606.ENSP00000393198,,,N-box binding
3BEDK,9606.ENSP00000336740,,,LIM domain kinase
3BEDN,9606.ENSP00000400932,,,calcium ion export across plasma membrane
3BEDS,9606.ENSP00000327191,,,unfolded protein binding
3BEDT,,,7227.FBpp0073392,regulation of vesicle fusion
3BEDX,9606.ENSP00000360764,,,calcium ion binding
3BEDZ,9606.ENSP00000261800,,,homophilic cell adhesion via plasma membrane adhesion molecules
3BEE1,9606.ENSP00000358695,,,"cytochrome-b5 reductase activity, acting on NAD(P)H"
3BEE2,9606.ENSP00000391669,,7227.FBpp0289142,Breast cancer anti-estrogen resistance
3BEE4,9606.ENSP00000415299,,,Protein FAM221A/B
3BEE5,9606.ENSP00000249749,,,cerebellar molecular layer formation
3BEEB,,,7227.FBpp0085460,methylcrotonoyl-CoA carboxylase activity
3BEEE,9606.ENSP00000444136,,,nucleologenesis
3BEEG,9606.ENSP00000291442,,,"Nuclear receptor subfamily 2, group F, member"
3BEEH,,,7227.FBpp0079470,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
3BEEK,,,7227.FBpp0083707,calcium uptake
3BEEM,9606.ENSP00000233156,,,serine-type endopeptidase inhibitor activity
3BEET,9606.ENSP00000364346,,,"Zinc finger, C2H2 type"
3BEF0,9606.ENSP00000374633,,,Interleukin-17 receptor extracellular region
3BEF3,,,7227.FBpp0081374,CTPase activity
3BEF4,9606.ENSP00000323047,,,Plays a role in the regulation of the mitochondrial ribosome assembly and of translational activity. Displays mitochondrial GTPase activity
3BEF5,,,7227.FBpp0071420,mitochondrial RNA processing
3BEF8,9606.ENSP00000386284,,,Delta-aminolevulinic acid dehydratase
3BEFB,9606.ENSP00000335082,,,FAM91 C-terminus
3BEFC,9606.ENSP00000374455,,,protein localization to perinuclear region of cytoplasm
3BEFH,,,7227.FBpp0073196,tRNA modification
3BEFK,,,7227.FBpp0074567,nuclear pore organization
3BEFN,9606.ENSP00000308893,,,cell-matrix adhesion
3BEFQ,9606.ENSP00000389427,,,"Centrosomal spindle body, CEP44"
3BEG4,9606.ENSP00000227349,,,Chromosome 11 open reading frame 63
3BEG5,,,"7227.FBpp0084107,7227.FBpp0293879",carbonate dehydratase activity
3BEG7,9606.ENSP00000377051,,,ankyrin repeat
3BEGA,9606.ENSP00000463653,,7227.FBpp0293630,"regulation of alternative mRNA splicing, via spliceosome"
3BEGB,9606.ENSP00000238875,,,"lectin, galactoside-binding-like"
3BEGD,9606.ENSP00000345917,,7227.FBpp0087437,erythrocyte development
3BEGH,9606.ENSP00000480314,,,Chromosome 19 open reading frame 68
3BEGI,9606.ENSP00000377225,,7227.FBpp0084639,"Family with sequence similarity 50, member"
3BEGJ,,,7227.FBpp0071699,cardiac muscle cell proliferation
3BEGK,9606.ENSP00000343847,,,serine threonine-protein kinase
3BEGM,,,7227.FBpp0072657,protein modification by small protein conjugation
3BEGP,,,"7227.FBpp0070578,7227.FBpp0080847",xenotropic and polytropic retrovirus receptor 1
3BEGQ,"9606.ENSP00000265986,9606.ENSP00000346890",,"7227.FBpp0073438,7227.FBpp0077942,7227.FBpp0271781",beta-endorphin binding
3BEGS,9606.ENSP00000257215,,,retrograde trans-synaptic signaling by lipid
3BEGT,9606.ENSP00000346478,,,ADAMTS-like protein 2
3BEGV,9606.ENSP00000375069,,,protein homotrimerization
3BEH1,9606.ENSP00000300175,,,peptide hormone processing
3BEH3,,,7227.FBpp0071534,selenocysteine incorporation
3BEH5,,,7227.FBpp0087045,rRNA (cytosine-C5-)-methyltransferase activity
3BEH6,9606.ENSP00000327168,,,T cell differentiation
3BEH7,"9606.ENSP00000238651,9606.ENSP00000311224",,,acyl-coenzyme A thioesterase
3BEH9,9606.ENSP00000263383,,,acetolactate synthase)-like
3BEHD,9606.ENSP00000286628,,,large conductance calcium-activated potassium channel activity
3BEHF,9606.ENSP00000356172,,,SRY (sex determining region Y)-box 13
3BEHH,,,7227.FBpp0288679,mitochondrial mRNA catabolic process
3BEHI,9606.ENSP00000229595,,,chromatin assembly or disassembly
3BEHM,9606.ENSP00000398882,,,deoxyhypusine monooxygenase activity
3BEHP,9606.ENSP00000301671,,,GH3 auxin-responsive promoter
3BEHY,9606.ENSP00000360540,,,cell separation after cytokinesis
3BEHZ,,,7227.FBpp0081644,TELO2-interacting protein 1 homolog
3BEI0,9606.ENSP00000329466,,,positive regulation of transcription involved in exit from mitosis
3BEI9,9606.ENSP00000403902,,,cardiac right ventricle morphogenesis
3BEIA,9606.ENSP00000262519,,,SET domain containing
3BEIC,9606.ENSP00000455068,,,positive regulation of axonogenesis
3BEIG,,,7227.FBpp0294007,Trypsin-like serine protease
3BEIM,,,7227.FBpp0089383,G1 to G0 transition involved in cell differentiation
3BEIN,9606.ENSP00000309572,,,telomerase RNA reverse transcriptase activity
3BEIS,,,7227.FBpp0086500,nucleic acid binding
3BEIT,9606.ENSP00000353377,,,Coiled-coil domain-containing protein 102B
3BEJ0,,,7227.FBpp0087317,response to intra-S DNA damage checkpoint signaling
3BEJH,9606.ENSP00000362776,,,integrin activation
3BEJV,9606.ENSP00000265773,,,"SWI SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member"
3BEJW,9606.ENSP00000286760,,,"WAS protein homolog associated with actin, golgi membranes and microtubules"
3BEJZ,9606.ENSP00000360034,,7227.FBpp0080277,Plasminogen activator inhibitor 1 RNA-binding
3BEKA,9606.ENSP00000391504,,,Coiled-coil domain containing 173
3BEKE,9606.ENSP00000448012,,,Centrosomal protein
3BEKG,9606.ENSP00000377577,,,motile cilium assembly
3BEKJ,,,7227.FBpp0087744,dopamine monooxygenase activity
3BEKK,9606.ENSP00000313169,,,positive regulation of bicellular tight junction assembly
3BEKP,9606.ENSP00000381436,,,Transcription cofactor vestigial-like protein 3
3BEKQ,9606.ENSP00000354645,,,negative regulation of RIG-I signaling pathway
3BEKR,9606.ENSP00000437041,,,"cytochrome-b5 reductase activity, acting on NAD(P)H"
3BEKS,9606.ENSP00000387286,,"7227.FBpp0071419,7227.FBpp0071434,7227.FBpp0071436,7227.FBpp0073258",GTPase activity
3BEKU,9606.ENSP00000310375,,,caveolin-mediated endocytosis
3BEM4,,,7227.FBpp0291143,Annexin A3
3BEM5,9606.ENSP00000310448,,7227.FBpp0088537,maturation of 5S rRNA
3BEMF,9606.ENSP00000303437,,,SNAP receptor activity
3BEMG,9606.ENSP00000361518,,,"Leucine-rich repeats, outliers"
3BEMJ,9606.ENSP00000314792,,7227.FBpp0304242,translation activator activity
3BEMT,9606.ENSP00000304769,,,Zinc finger protein 467
3BEN3,"9606.ENSP00000216277,9606.ENSP00000384700",,,polynucleotide adenylyltransferase activity
3BEN8,9606.ENSP00000309141,,,E3 ubiquitin-protein ligase
3BEND,,,7227.FBpp0305874,E-box binding
3BENE,9606.ENSP00000420716,,,
3BENK,"9606.ENSP00000339973,9606.ENSP00000482630,9606.ENSP00000483965",,,regulation of vesicle fusion
3BENM,9606.ENSP00000428646,,,ubiquitin-protein transferase activity
3BENP,9606.ENSP00000300291,,,regulation of mRNA cleavage
3BENQ,,,7227.FBpp0075560,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
3BENU,,,7227.FBpp0089177,mesenchymal stem cell proliferation
3BENX,,,7227.FBpp0087638,motor activity
3BENY,9606.ENSP00000303356,,,L-xylulose reductase
3BENZ,9606.ENSP00000256079,,,Ran GTPase binding
3BEP1,9606.ENSP00000317232,,,histone peptidyl-prolyl isomerization
3BEP2,9606.ENSP00000355121,,,"Inositol 1,4,5-trisphosphate receptor-interacting protein-like 1"
3BEPD,9606.ENSP00000273980,,,regulation of vesicle fusion
3BEPI,9606.ENSP00000290299,,,"proton-transporting ATP synthase activity, rotational mechanism"
3BEPJ,9606.ENSP00000328236,,,kinetochore-associated protein 1
3BEPT,,,7227.FBpp0304498,serine-type endopeptidase activity
3BEPX,9606.ENSP00000389381,,,response to prostaglandin F
3BEQ1,9606.ENSP00000326491,,7227.FBpp0087661,abhydrolase domain-containing protein
3BEQ4,9606.ENSP00000353735,,,DNA topoisomerase binding
3BEQ7,9606.ENSP00000355465,,,nuclear pore complex assembly
3BEQ8,9606.ENSP00000409171,,,semaphorin receptor activity
3BEQC,9606.ENSP00000362166,,,Chromatin modification-related protein MEAF6
3BEQD,9606.ENSP00000264832,,,integrin binding
3BEQG,,,7227.FBpp0082627,uroporphyrinogen III biosynthetic process
3BEQJ,9606.ENSP00000348645,,,peroxidase activity
3BEQM,9606.ENSP00000356379,,,negative regulation of asymmetric cell division
3BEQN,,,7227.FBpp0071564,metal ion binding
3BEQP,9606.ENSP00000435189,,,"RAB30, member RAS oncogene family"
3BEQZ,,,7227.FBpp0079203,vacuole inheritance
3BER5,9606.ENSP00000427695,,7227.FBpp0302594,transducer of ERBB2
3BERE,,,7227.FBpp0070284,Large subunit GTPase 1 homolog
3BERG,9606.ENSP00000262103,,,calcium ion binding
3BERI,9606.ENSP00000384491,,,adherens junction maintenance
3BERN,9606.ENSP00000365233,,,tripeptidyl-peptidase activity
3BERX,9606.ENSP00000385312,,7227.FBpp0293340,Belongs to the mitochondrial carrier (TC 2.A.29) family
3BERZ,9606.ENSP00000373565,,,keratin filament binding
3BES1,9606.ENSP00000313398,,,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity
3BES4,9606.ENSP00000251588,,,Cytosolic Fe-S cluster assembly factor
3BES8,9606.ENSP00000411770,,,calcium-dependent carbohydrate binding
3BESA,,,7227.FBpp0087524,cAMP-dependent protein kinase regulator activity
3BESB,9606.ENSP00000302805,,7227.FBpp0074054,aspartic-type endopeptidase activity
3BESD,9606.ENSP00000356480,,7227.FBpp0084614,histone H2A monoubiquitination
3BESF,,,7227.FBpp0305943,SNW domain containing 1
3BESU,,,7227.FBpp0088403,Immunoglobulin C-2 Type
3BET0,9606.ENSP00000337889,,,negative regulation of transcription by RNA polymerase II
3BET3,9606.ENSP00000293443,,,Family with sequence similarity 171 member A2
3BET4,9606.ENSP00000259806,,,forkhead box
3BET7,,,7227.FBpp0073218,negative regulation of STAT cascade
3BET8,,,7227.FBpp0087004,Broad-specificity nucleoside monophosphate (NMP) kinase that catalyzes the reversible transfer of the terminal phosphate group between nucleoside triphosphates and monophosphates. May have a role in nuclear energy homeostasis. Has also ATPase activity
3BETR,9606.ENSP00000253107,,7227.FBpp0083415,ribosomal large subunit assembly
3BETU,9606.ENSP00000414302,,,mRNA splice site selection
3BETV,9606.ENSP00000424497,,,protein phosphatase 1 binding
3BETY,"9606.ENSP00000404991,9606.ENSP00000473983",,7227.FBpp0301615,Transmembrane protein 120B
3BEU0,9606.ENSP00000371155,,,protein heterotrimerization
3BEU2,9606.ENSP00000367202,,,negative regulation of metalloendopeptidase activity
3BEU5,,,7227.FBpp0289682,Bardet-Biedl syndrome 9
3BEU7,9606.ENSP00000339813,,,peptidyl-tyrosine sulfation
3BEU8,9606.ENSP00000290349,,,Belongs to the short-chain dehydrogenases reductases (SDR) family
3BEU9,9606.ENSP00000289013,,7227.FBpp0073911,BRO1-like domain
3BEUD,9606.ENSP00000297562,,,"protein complex 5, zeta 1 subunit"
3BEUG,9606.ENSP00000337797,,,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors
3BEUH,,,7227.FBpp0077353,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
3BEUJ,9606.ENSP00000265433,,,mitotic G2 DNA damage checkpoint
3BEUK,9606.ENSP00000270538,,7227.FBpp0083163,protein import into mitochondrial matrix
3BEUR,9606.ENSP00000330098,,7227.FBpp0087275,proteolysis
3BEUW,9606.ENSP00000471454,,,
3BEV1,9606.ENSP00000355387,,,membrane protein 5
3BEV8,,,7227.FBpp0085288,"Rtf1, Paf1 RNA polymerase II complex component, homolog (S. cerevisiae)"
3BEVD,9606.ENSP00000389395,,,"glycerol-3-phosphate acyltransferase 2, mitochondrial"
3BEVH,9606.ENSP00000281471,,,Leucine Rich repeat
3BEVI,,,7227.FBpp0088737,Low-density lipoprotein receptor domain class A
3BEVW,9606.ENSP00000354813,,,NADH dehydrogenase (quinone) activity
3BEVX,,,7227.FBpp0086578,meiotic mismatch repair
3BEW1,9606.ENSP00000414055,,,negative regulation of neuron apoptotic process
3BEW5,9606.ENSP00000244289,,7227.FBpp0085582,hormone-sensitive lipase activity
3BEW8,9606.ENSP00000370745,,,DNA/RNA helicase activity
3BEWD,9606.ENSP00000265339,,,positive regulation of reciprocal meiotic recombination
3BEWM,9606.ENSP00000261374,,,[heparan sulfate]-glucosamine 3-sulfotransferase 2 activity
3BEWR,9606.ENSP00000394842,,,negative regulation of cardiac muscle contraction
3BEWY,,,7227.FBpp0085375,Disks large-associated protein
3BEWZ,,,7227.FBpp0079809,Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family
3BEX1,9606.ENSP00000317159,,,"electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity"
3BEX2,,,7227.FBpp0300813,Diacylglycerol kinase
3BEX3,9606.ENSP00000371397,,7227.FBpp0081553,Phosphotyrosine interaction domain (PTB/PID)
3BEXA,9606.ENSP00000303315,,,Transcription factor
3BEXC,9606.ENSP00000327950,,,protein C19orf71 homolog
3BEXH,9606.ENSP00000359664,,,chitinase activity
3BEXN,9606.ENSP00000277458,,,protein modification by small protein conjugation
3BEXP,9606.ENSP00000357998,,,"posttranslational protein targeting to membrane, translocation"
3BEXS,9606.ENSP00000353785,,,microtubule polymerization
3BEXX,9606.ENSP00000312946,,,Stabilin
3BEY1,,,7227.FBpp0071669,ceramide glucosyltransferase activity
3BEY3,9606.ENSP00000455106,,7227.FBpp0088519,rRNA processing
3BEY5,9606.ENSP00000345824,,7227.FBpp0293366,benzodiazepine receptor binding
3BEY7,9606.ENSP00000301204,,,Transmembrane protein 145
3BEYA,,,7227.FBpp0080311,synaptic membrane adhesion
3BEYF,9606.ENSP00000371897,,,establishment or maintenance of actin cytoskeleton polarity
3BEYM,9606.ENSP00000345470,,,Domain of unknown function (DUF4200)
3BEYP,,,7227.FBpp0076481,ubiquitin-dependent ERAD pathway
3BEYS,9606.ENSP00000429084,,,negative regulation of histone ubiquitination
3BEYU,9606.ENSP00000311429,,,mitotic cell cycle checkpoint
3BEYV,,,"7227.FBpp0076424,7227.FBpp0076464,7227.FBpp0076672,7227.FBpp0084713",eukaryotic initiation factor 4G binding
3BEYW,9606.ENSP00000302037,,,positive regulation of mitochondrial fission
3BEYZ,9606.ENSP00000377504,,,nucleic acid-templated transcription
3BEZ0,"9606.ENSP00000310649,9606.ENSP00000371614",,7227.FBpp0088511,serine threonine-protein kinase
3BEZ3,9606.ENSP00000301280,,,chromo shadow domain binding
3BEZ8,9606.ENSP00000264434,,,"Putative treble-clef, zinc-finger, Zn-binding"
3BEZ9,9606.ENSP00000311609,,,protein modification by small protein conjugation
3BEZC,9606.ENSP00000450444,,,HEAT repeat-containing protein 4
3BEZG,,,7227.FBpp0087959,RNA-DNA hybrid ribonuclease activity
3BEZP,,,7227.FBpp0082542,seryl-tRNA aminoacylation
3BEZR,,,7227.FBpp0090962,"Solute carrier family 18 (vesicular monoamine transporter), member"
3BEZU,9606.ENSP00000301634,,,thymidine kinase activity
3BEZX,9606.ENSP00000406909,,,phosphoethanolamine phosphatase activity
3BF04,9606.ENSP00000370215,,,oxidoreductase activity
3BF05,,,7227.FBpp0082488,metal ion binding
3BF08,,,"7227.FBpp0080699,7227.FBpp0081369",Spermine oxidase
3BF0B,9606.ENSP00000418593,,,Sorting nexin family member 21
3BF0D,,,7227.FBpp0075508,Cathepsin propeptide inhibitor domain (I29)
3BF0G,9606.ENSP00000344206,,,protein processing
3BF0J,9606.ENSP00000348564,,,negative regulation of DNA replication
3BF0K,,,7227.FBpp0081767,S-(hydroxymethyl)glutathione dehydrogenase activity
3BF0N,9606.ENSP00000340279,,,regulation of Rac protein signal transduction
3BF0P,9606.ENSP00000216036,,,ubiquitin-protein transferase activity
3BF0Q,,,7227.FBpp0302887,neuron navigator
3BF0W,9606.ENSP00000361275,,,positive regulation of chaperone-mediated autophagy
3BF0Y,,,7227.FBpp0291514,protein C-terminus binding
3BF0Z,9606.ENSP00000351342,,,protein tyrosine phosphatase activity
3BF10,9606.ENSP00000462717,,,Domain that may be involved in binding ubiquitin-conjugating enzymes (UBCs)
3BF14,9606.ENSP00000327465,,,zinc ion binding
3BF19,9606.ENSP00000374501,,,transcription-coupled nucleotide-excision repair
3BF1G,,,7227.FBpp0081489,Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport
3BF1K,9606.ENSP00000380659,,7227.FBpp0302771,stem cell population maintenance
3BF1N,,,7227.FBpp0306020,formin homology 2 domain containing
3BF1Q,9606.ENSP00000026218,,,phosphatidylinositol N-acetylglucosaminyltransferase activity
3BF23,,,7227.FBpp0077296,proton channel activity
3BF26,9606.ENSP00000406546,,,transmembrane transporter activity
3BF27,9606.ENSP00000330572,,,Mitogen-activated protein kinase 8 interacting protein 2
3BF2A,9606.ENSP00000435777,,,small ribosomal subunit rRNA binding
3BF2D,9606.ENSP00000357905,,,Deleted in malignant brain tumors 1
3BF2F,9606.ENSP00000360366,,,acetyl-CoA hydrolase activity
3BF2S,9606.ENSP00000342313,,,regulation of nucleic acid-templated transcription
3BF34,9606.ENSP00000385000,,,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
3BF3A,,,7227.FBpp0080197,Non-lysosomal glucosylceramidase that catalyzes the conversion of glucosylceramide to free glucose and ceramide
3BF3B,9606.ENSP00000302657,,,abhydrolase domain-containing protein 15
3BF3T,9606.ENSP00000363680,,,death receptor agonist activity
3BF3Z,9606.ENSP00000282369,,,acrosome reaction
3BF46,,,7227.FBpp0082574,Peptidyl-prolyl cis-trans isomerase
3BF4A,9606.ENSP00000339495,,7227.FBpp0071034,negative regulation of transcription elongation from RNA polymerase II promoter
3BF4H,9606.ENSP00000158771,,,Functional component of endoplasmic reticulum-associated degradation (ERAD) for misfolded lumenal proteins. May act by forming a channel that allows the retrotranslocation of misfolded proteins into the cytosol where they are ubiquitinated and degraded by the proteasome
3BF4V,,,7227.FBpp0289977,phosphatidylinositol N-acetylglucosaminyltransferase activity
3BF4Z,"9606.ENSP00000385923,9606.ENSP00000436455",,,positive regulation of testosterone secretion
3BF52,9606.ENSP00000264555,,,RNA polymerase binding
3BF59,9606.ENSP00000401338,,7227.FBpp0084180,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)"
3BF5D,9606.ENSP00000275766,,,Zinc finger CCCH-type antiviral
3BF5E,9606.ENSP00000380517,,,delta-catenin binding
3BF5J,,,7227.FBpp0070939,WNT inhibitory factor 1
3BF5Q,,,7227.FBpp0085289,Mitochondrial import inner membrane translocase subunit
3BF5S,9606.ENSP00000263274,,7227.FBpp0072041,Okazaki fragment processing involved in mitotic DNA replication
3BF5T,9606.ENSP00000326869,,,negative regulation of sphingolipid biosynthetic process
3BF5X,,,7227.FBpp0073134,fumarylacetoacetase activity
3BF5Z,9606.ENSP00000480722,,,8-hydroxy-dADP phosphatase activity
3BF60,9606.ENSP00000412388,,,cell-cell junction organization
3BF63,9606.ENSP00000460823,,,protein kinase activator activity
3BF67,,,7227.FBpp0289272,negative regulation of protein localization to centrosome
3BF69,9606.ENSP00000377664,,,GTPase activating protein binding
3BF6B,9606.ENSP00000264717,,,negative regulation of glucokinase activity
3BF6C,9606.ENSP00000339389,,,OTU domain-containing protein 6A
3BF6T,,,7227.FBpp0291001,succinate-CoA ligase (ADP-forming) activity
3BF6U,9606.ENSP00000397566,,,transition between slow and fast fiber
3BF6W,9606.ENSP00000274605,,,Nedd4 binding protein 3
3BF6X,9606.ENSP00000276569,,,Armadillo repeat containing 1
3BF71,9606.ENSP00000360525,,,mRNA transport
3BF72,9606.ENSP00000287600,,,"3',5'-cyclic-nucleotide phosphodiesterase activity"
3BF76,,,7227.FBpp0304251,5'-nucleotidase activity
3BF7C,9606.ENSP00000267569,,,Jun dimerization protein 2
3BF7E,9606.ENSP00000414597,,,EF-hand and coiled-coil
3BF7J,9606.ENSP00000335384,,,binding of sperm to zona pellucida
3BF7K,9606.ENSP00000468633,,,signal peptide processing
3BF7S,9606.ENSP00000428209,,,Ubiquitin-conjugating enzyme E2 variant
3BF7U,,,7227.FBpp0075643,Iroquois-class homeodomain protein
3BF7V,9606.ENSP00000362244,,,MAP7 domain-containing protein
3BF8E,,,7227.FBpp0303850,"Adds multiple copies of isopentenyl pyrophosphate (IPP) to farnesyl pyrophosphate (FPP) to produce dehydrodolichyl diphosphate (Dedol-PP), a precursor of dolichol which is utilized as a sugar carrier in protein glycosylation in the endoplasmic reticulum (ER)"
3BF8J,9606.ENSP00000216639,,,belongs to the protein kinase superfamily
3BF8S,,,"7227.FBpp0080627,7227.FBpp0087770",heme binding
3BF8U,9606.ENSP00000371661,,,Ligand dependent nuclear receptor
3BF95,9606.ENSP00000290846,,,mitochondrial tRNA thio-modification
3BF97,9606.ENSP00000384290,,,dynein heavy chain binding
3BF98,,,7227.FBpp0085211,riboflavin transmembrane transporter activity
3BF9C,9606.ENSP00000416683,,,Insulin-like growth factor-binding protein complex acid labile
3BF9I,9606.ENSP00000376142,,,"inositol-1,4-bisphosphate 1-phosphatase activity"
3BF9J,9606.ENSP00000354982,,,aerobic electron transport chain
3BF9N,9606.ENSP00000317579,,,Vitamin B6 photo-protection and homoeostasis
3BF9P,9606.ENSP00000481721,,,GTPase activator activity
3BFA1,9606.ENSP00000327716,,,tail-anchored membrane protein insertion into ER membrane
3BFA8,9606.ENSP00000220853,,,ER membrane protein complex subunit
3BFA9,9606.ENSP00000355675,,,"One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell"
3BFAB,9606.ENSP00000280346,,7227.FBpp0079072,dihydrolipoyllysine-residue acetyltransferase activity
3BFAF,9606.ENSP00000352167,,7227.FBpp0079579,acyl carnitine transmembrane transport
3BFAI,9606.ENSP00000309285,,,Domain of unknown function (DUF4201)
3BFAJ,9606.ENSP00000339532,,,tRNA (guanine) methyltransferase activity
